possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,missed.shot,home,1610612761,1610612739,0,20,0,20,,,0,0,1,0,0,0,0,0,1626224,201567,202684,1629012,1629636,1628384,1627783,201188,1626181,200768
2,1,made.shot,away,1610612739,1610612761,3,6,20,26,3 - 0,-3,0,0,1,1,0,0,0,0,1626224,201567,202684,1629012,1629636,1628384,1627783,201188,1626181,200768
3,1,made.shot,home,1610612761,1610612739,3,9,26,35,3 - 3,TIE,0,0,1,1,0,0,0,0,1626224,201567,202684,1629012,1629636,1628384,1627783,201188,1626181,200768
4,1,made.shot,away,1610612739,1610612761,2,19,35,54,5 - 3,-2,1,1,1,0,0,0,0,1,1626224,201567,202684,1629012,1629636,1628384,1627783,201188,1626181,200768
5,1,made.shot,home,1610612761,1610612739,2,12,54,66,5 - 5,TIE,1,1,0,0,0,0,0,0,1626224,201567,202684,1629012,1629636,1628384,1627783,201188,1626181,200768
6,1,missed.shot,away,1610612739,1610612761,0,25,66,91,5 - 5,TIE,1,0,0,0,0,0,0,0,1626224,201567,202684,1629012,1629636,1628384,1627783,201188,1626181,200768
7,1,missed.shot,home,1610612761,1610612739,0,13,91,104,5 - 5,TIE,0,0,1,0,0,0,0,0,1626224,201567,202684,1629012,1629636,1628384,1627783,201188,1626181,200768
8,1,turnover,away,1610612739,1610612761,0,8,104,112,5 - 5,TIE,0,0,0,0,0,0,0,0,1626224,201567,202684,1629012,1629636,1628384,1627783,201188,1626181,200768
9,1,made.shot,home,1610612761,1610612739,2,18,112,130,5 - 7,2,1,1,0,0,0,0,0,0,1626224,201567,202684,1629012,1629636,1628384,1627783,201188,1626181,200768
10,1,missed.shot,away,1610612739,1610612761,0,22,130,152,5 - 7,2,1,0,0,0,0,0,0,0,1626224,201567,202684,1629012,1629636,1628384,1627783,201188,1626181,200768
11,1,made.shot,home,1610612761,1610612739,2,5,152,157,5 - 9,4,1,1,0,0,0,0,0,0,1626224,201567,202684,1629012,1629636,1628384,1627783,201188,1626181,200768
12,1,made.shot,away,1610612739,1610612761,2,28,157,185,7 - 9,2,1,1,0,0,0,0,0,0,1626224,201567,202684,1629012,1629636,1628384,1627783,201188,1626181,200768
