possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,missed.shot,away,1610612741,1610612766,0,24,0,24,,,1,0,0,0,0,0,0,0,203490,1628374,1628976,203897,203107,1628970,1629023,203469,1628407,1626179
2,1,missed.shot,home,1610612766,1610612741,0,18,24,42,,,0,0,1,0,0,0,0,0,203490,1628374,1628976,203897,203107,1628970,1629023,203469,1628407,1626179
3,1,missed.shot,away,1610612741,1610612766,0,11,42,53,,,0,0,1,0,0,0,0,0,203490,1628374,1628976,203897,203107,1628970,1629023,203469,1628407,1626179
4,1,turnover,home,1610612766,1610612741,0,1,53,54,,,0,0,0,0,0,0,0,0,203490,1628374,1628976,203897,203107,1628970,1629023,203469,1628407,1626179
5,1,made.shot,away,1610612741,1610612766,2,12,54,66,2 - 0,-2,2,1,0,0,0,0,0,1,203490,1628374,1628976,203897,203107,1628970,1629023,203469,1628407,1626179
6,1,missed.shot,home,1610612766,1610612741,0,18,66,84,2 - 0,-2,0,0,1,0,0,0,0,0,203490,1628374,1628976,203897,203107,1628970,1629023,203469,1628407,1626179
7,1,made.shot,away,1610612741,1610612766,2,6,84,90,2 - 0,-2,1,1,0,0,0,0,0,0,203490,1628374,1628976,203897,203107,1628970,1629023,203469,1628407,1626179
8,1,made.shot,home,1610612766,1610612741,2,16,90,106,2 - 2,TIE,2,1,0,0,0,0,0,1,203490,1628374,1628976,203897,203107,1628970,1629023,203469,1628407,1626179
9,1,missed.shot,away,1610612741,1610612766,0,26,106,132,2 - 2,TIE,0,0,2,0,0,0,0,1,203490,1628374,1628976,203897,203107,1628970,1629023,203469,1628407,1626179
10,1,made.shot,home,1610612766,1610612741,3,5,132,137,2 - 5,3,0,0,1,1,0,0,0,0,203490,1628374,1628976,203897,203107,1628970,1629023,203469,1628407,1626179
11,1,made.shot,away,1610612741,1610612766,2,19,137,156,4 - 5,1,1,1,0,0,0,0,0,0,203490,1628374,1628976,203897,203107,1628970,1629023,203469,1628407,1626179
12,1,missed.shot,home,1610612766,1610612741,0,13,156,169,4 - 5,1,0,0,1,0,0,0,0,0,203490,1628374,1628976,203897,203107,1628970,1629023,203469,1628407,1626179
13,1,missed.shot,away,1610612741,1610612766,0,21,169,190,4 - 5,1,1,0,0,0,0,0,0,0,203490,1628374,1628976,203897,203107,1628970,1629023,203469,1628407,1626179
14,1,made.shot,home,1610612766,1610612741,2,5,190,195,4 - 7,3,1,1,0,0,0,0,0,0,203490,1628374,1628976,203897,203107,1628970,1629023,203469,1628407,1626179
15,1,missed.shot,away,1610612741,1610612766,0,15,195,210,4 - 7,3,1,0,0,0,0,0,0,0,203490,1628374,1628976,203897,203107,1628970,1629023,203469,1628407,1626179
