possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,home,1610612759,1610612744,2,23,0,23,0 - 2,2,1,1,0,0,0,0,0,0,203922,203110,1627737,1627814,202692,201942,200746,1626168,1627854,1627749
2,1,missed.shot,away,1610612744,1610612759,0,20,23,43,0 - 2,2,1,0,0,0,0,0,0,0,203922,203110,1627737,1627814,202692,201942,200746,1626168,1627854,1627749
3,1,missed.shot,home,1610612759,1610612744,0,19,43,62,0 - 2,2,1,0,0,0,0,0,0,0,203922,203110,1627737,1627814,202692,201942,200746,1626168,1627854,1627749
4,1,made.shot,away,1610612744,1610612759,2,7,62,69,2 - 2,TIE,1,1,0,0,0,0,0,0,203922,203110,1627737,1627814,202692,201942,200746,1626168,1627854,1627749
5,1,missed.shot,home,1610612759,1610612744,0,20,69,89,2 - 2,TIE,1,0,0,0,0,0,0,0,203922,203110,1627737,1627814,202692,201942,200746,1626168,1627854,1627749
6,1,missed.shot,away,1610612744,1610612759,0,13,89,102,2 - 2,TIE,0,0,1,0,0,0,0,0,203922,203110,1627737,1627814,202692,201942,200746,1626168,1627854,1627749
7,1,missed.shot,home,1610612759,1610612744,0,10,102,112,2 - 2,TIE,1,0,0,0,0,0,0,0,203922,203110,1627737,1627814,202692,201942,200746,1626168,1627854,1627749
8,1,missed.shot,away,1610612744,1610612759,0,10,112,122,2 - 2,TIE,1,0,0,0,0,0,0,0,203922,203110,1627737,1627814,202692,201942,200746,1626168,1627854,1627749
9,1,missed.shot,home,1610612759,1610612744,0,21,122,143,2 - 2,TIE,1,0,1,0,0,0,0,1,203922,203110,1627737,1627814,202692,201942,200746,1626168,1627854,1627749
10,1,turnover,away,1610612744,1610612759,0,10,143,153,2 - 2,TIE,0,0,0,0,0,0,0,0,203922,203110,1627737,1627814,202692,201942,200746,1626168,1627854,1627749
