possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,missed.shot,home,1610612749,0,23,0,23,,,2,0,0,0,0,0,0,1,1627827,204001,203939,203501,1628973,203114,203507,201572,202083,1628978
2,1,missed.shot,away,1610612742,0,24,23,47,,,0,0,1,0,0,0,0,0,1627827,204001,203939,203501,1628973,203114,203507,201572,202083,1628978
3,1,missed.shot,home,1610612749,0,10,47,57,,,0,0,1,0,0,0,0,0,1627827,204001,203939,203501,1628973,203114,203507,201572,202083,1628978
4,1,missed.shot,away,1610612742,0,15,57,72,,,0,0,1,0,0,0,0,0,1627827,204001,203939,203501,1628973,203114,203507,201572,202083,1628978
5,1,last.ft.made,home,1610612749,3,6,72,78,0 - 3,3,1,1,0,0,1,1,1,0,1627827,204001,203939,203501,1628973,203114,203507,201572,202083,1628978
6,1,missed.shot,away,1610612742,1,18,78,96,1 - 3,2,1,0,0,0,1,1,1,0,1627827,204001,203939,203501,1628973,203114,203507,201572,202083,1628978
7,1,made.shot,home,1610612749,2,3,96,99,1 - 5,4,1,1,0,0,0,0,0,0,1627827,204001,203939,203501,1628973,203114,203507,201572,202083,1628978
8,1,missed.shot,away,1610612742,0,17,99,116,1 - 5,4,1,0,0,0,0,0,0,0,1627827,204001,203939,203501,1628973,203114,203507,201572,202083,1628978
9,1,made.shot,home,1610612749,3,9,116,125,1 - 8,7,0,0,1,1,0,0,1,0,1627827,204001,203939,203501,1628973,203114,203507,201572,202083,1628978
10,1,made.shot,away,1610612742,3,20,125,145,4 - 8,4,1,0,1,1,0,0,0,1,1627827,204001,203939,203501,1628973,203114,203507,201572,202083,1628978
11,1,turnover,home,1610612749,0,16,145,161,4 - 8,4,0,0,0,0,0,0,1,0,1627827,204001,203939,203501,1628973,203114,203507,201572,202083,1628978
12,1,missed.shot,away,1610612742,0,20,161,181,4 - 8,4,1,0,0,0,0,0,0,0,1627827,204001,203939,203501,1628973,203114,203507,201572,202083,1628978
13,1,missed.shot,home,1610612749,0,11,181,192,4 - 8,4,2,0,0,0,0,0,0,1,1627827,204001,203939,203501,1628973,203114,203507,201572,202083,1628978
