possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,turnover,home,1610612746,1610612737,0,25,0,25,,,0,0,0,0,0,0,0,0,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
2,1,missed.shot,away,1610612737,1610612746,0,12,25,37,,,1,0,0,0,0,0,0,0,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
3,1,last.ft.made,home,1610612746,1610612737,3,9,37,46,0 - 3,3,2,1,0,0,1,1,1,1,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
4,1,missed.shot,away,1610612737,1610612746,0,16,46,62,0 - 3,3,1,0,0,0,0,0,0,0,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
5,1,made.shot,home,1610612746,1610612737,2,12,62,74,0 - 5,5,1,1,0,0,0,0,0,0,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
6,1,made.shot,away,1610612737,1610612746,3,16,74,90,3 - 5,2,0,0,1,1,0,0,0,0,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
7,1,last.ft.made,home,1610612746,1610612737,3,10,90,100,3 - 8,5,0,0,0,0,3,3,1,0,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
8,1,missed.shot,away,1610612737,1610612746,0,22,100,122,3 - 8,5,1,0,0,0,0,0,0,0,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
9,1,made.shot,home,1610612746,1610612737,2,10,122,132,3 - 10,7,2,1,0,0,0,0,0,1,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
10,1,missed.shot,away,1610612737,1610612746,0,12,132,144,3 - 10,7,0,0,1,0,0,0,0,0,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
11,1,made.shot,home,1610612746,1610612737,2,5,144,149,3 - 12,9,1,1,0,0,0,0,0,0,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
12,1,missed.shot,away,1610612737,1610612746,0,18,149,167,3 - 12,9,0,0,1,0,0,0,0,0,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
13,1,made.shot,home,1610612746,1610612737,3,8,167,175,3 - 15,12,0,0,1,1,0,0,0,0,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
14,1,missed.shot,away,1610612737,1610612746,0,20,175,195,3 - 15,12,0,0,1,0,0,0,0,0,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
15,1,last.ft.made,home,1610612746,1610612737,2,3,195,198,3 - 17,14,0,0,0,0,2,2,1,0,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
16,1,turnover,away,1610612737,1610612746,0,18,198,216,3 - 17,14,0,0,0,0,0,0,1,0,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
17,1,made.shot,home,1610612746,1610612737,3,4,216,220,3 - 20,17,0,0,1,1,0,0,0,0,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
18,1,last.ft.made,away,1610612737,1610612746,2,17,220,237,5 - 20,15,0,0,0,0,2,2,1,0,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
19,1,missed.shot,home,1610612746,1610612737,0,20,237,257,5 - 20,15,0,0,2,0,0,0,0,1,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
20,1,missed.shot,away,1610612737,1610612746,0,11,257,268,5 - 20,15,1,0,0,0,0,0,0,0,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
21,1,turnover,home,1610612746,1610612737,0,5,268,273,5 - 20,15,0,0,0,0,0,0,0,0,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
22,1,last.ft.made,away,1610612737,1610612746,3,14,273,287,8 - 20,12,1,1,1,0,1,1,1,1,1629631,203953,1627745,1629629,1629027,202331,203090,1627826,203585,1629611
23,1,made.shot,home,1610612746,1610612737,2,20,287,307,8 - 22,14,1,1,0,0,0,0,0,0,1629631,203953,1627745,1627761,1629027,202331,203090,1627826,203585,1629611
24,1,missed.shot,away,1610612737,1610612746,0,16,307,323,8 - 22,14,1,0,0,0,0,0,0,0,1629631,203953,1627745,1627761,1629027,202331,203090,1627826,203585,1629611
25,1,made.shot,home,1610612746,1610612737,3,3,323,326,8 - 25,17,0,0,1,1,0,0,0,0,1629631,203953,1627745,1627761,1629027,202331,203090,1627826,203585,1629611
26,1,made.shot,away,1610612737,1610612746,2,14,326,340,10 - 25,15,1,1,0,0,0,0,0,0,1629631,203953,1627745,1627761,1629027,202331,203090,1627826,203585,1629611
27,1,missed.shot,home,1610612746,1610612737,0,19,340,359,10 - 25,15,1,0,0,0,0,0,0,0,1629631,203953,1627745,1627761,1629027,202331,203090,1627826,203585,1629611
28,1,made.shot,away,1610612737,1610612746,2,7,359,366,12 - 25,13,1,1,0,0,0,0,0,0,1629631,203953,203458,1627761,1629027,1629010,203090,1627826,101150,1629611
29,1,made.shot,home,1610612746,1610612737,2,16,366,382,12 - 27,15,1,1,0,0,0,0,0,0,1629631,203953,203458,1627761,1629027,1629010,203090,1627826,101150,1629611
30,1,made.shot,away,1610612737,1610612746,2,12,382,394,14 - 27,13,1,1,0,0,0,0,0,0,1629631,203953,203458,1627761,1629027,1629010,203090,1627826,101150,1629611
31,1,made.shot,home,1610612746,1610612737,2,15,394,409,14 - 29,15,1,1,0,0,0,0,0,0,1629631,203953,203458,1627761,1629027,1629010,203090,1627826,101150,1629611
32,1,made.shot,away,1610612737,1610612746,2,12,409,421,16 - 29,13,1,1,0,0,0,0,0,0,1629631,203953,203458,1627761,1629027,1629010,203090,1627826,101150,1629611
33,1,missed.shot,home,1610612746,1610612737,0,15,421,436,16 - 29,13,1,0,0,0,0,0,0,0,1629631,203953,203458,1627761,1629027,1629010,203090,1627826,101150,1629611
34,1,made.shot,away,1610612737,1610612746,2,10,436,446,18 - 29,11,1,1,0,0,0,0,0,0,1629631,203953,203458,1627761,1629027,1629010,203090,1627826,101150,1629611
35,1,missed.shot,home,1610612746,1610612737,0,22,446,468,18 - 29,11,1,0,0,0,0,0,0,0,1629631,203953,203458,1627761,1629027,1629010,203090,1627826,101150,1629611
