possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,away,1610612749,1610612760,2,11,0,11,2 - 0,-2,1,1,0,0,0,0,0,0,203114,203507,201572,202083,202339,1628390,201568,203457,1628983,101108
2,1,missed.shot,home,1610612760,1610612749,0,23,11,34,2 - 0,-2,0,0,1,0,0,0,0,0,203114,203507,201572,202083,202339,1628390,201568,203457,1628983,101108
3,1,made.shot,away,1610612749,1610612760,2,7,34,41,4 - 0,-4,1,1,0,0,0,0,0,0,203114,203507,201572,202083,202339,1628390,201568,203457,1628983,101108
4,1,made.shot,home,1610612760,1610612749,2,16,41,57,4 - 2,-2,1,1,0,0,0,0,0,0,203114,203507,201572,202083,202339,1628390,201568,203457,1628983,101108
5,1,turnover,away,1610612749,1610612760,0,11,57,68,4 - 2,-2,0,0,0,0,0,0,0,0,203114,203507,201572,202083,202339,1628390,201568,203457,1628983,101108
6,1,made.shot,home,1610612760,1610612749,2,20,68,88,4 - 4,TIE,1,1,0,0,0,0,0,0,203114,203507,201572,202083,202339,1628390,201568,203457,1628983,101108
7,1,made.shot,away,1610612749,1610612760,2,13,88,101,6 - 4,-2,1,1,0,0,0,0,0,0,203114,203507,201572,202083,202339,1628390,201568,203457,1628983,101108
8,1,missed.shot,home,1610612760,1610612749,0,13,101,114,6 - 4,-2,1,0,0,0,0,0,0,0,203114,203507,201572,202083,202339,1628390,201568,203457,1628983,101108
9,1,missed.shot,away,1610612749,1610612760,0,8,114,122,6 - 4,-2,1,0,0,0,0,0,0,0,203114,203507,201572,202083,202339,1628390,201568,203457,1628983,101108
10,1,missed.shot,home,1610612760,1610612749,0,35,122,157,6 - 4,-2,2,0,0,0,0,0,0,1,203114,203507,201572,202083,202339,1628390,201568,203457,1628983,101108
