possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,missed.shot,home,1610612750,1610612759,0,19,0,19,,,0,0,1,0,0,0,0,0,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
2,1,made.shot,away,1610612759,1610612750,2,18,19,37,2 - 0,-2,1,1,0,0,0,0,0,0,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
3,1,missed.shot,home,1610612750,1610612759,0,16,37,53,2 - 0,-2,0,0,1,0,0,0,0,0,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
4,1,missed.shot,away,1610612759,1610612750,0,11,53,64,2 - 0,-2,1,0,0,0,0,0,0,0,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
5,1,made.shot,home,1610612750,1610612759,2,8,64,72,2 - 2,TIE,1,1,0,0,0,0,0,0,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
6,1,missed.shot,away,1610612759,1610612750,0,15,72,87,2 - 2,TIE,1,0,0,0,0,0,0,0,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
7,1,made.shot,home,1610612750,1610612759,2,18,87,105,2 - 4,2,1,1,0,0,0,0,0,0,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
8,1,missed.shot,away,1610612759,1610612750,0,30,105,135,2 - 4,2,1,0,1,0,0,0,0,1,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
9,1,made.shot,home,1610612750,1610612759,3,6,135,141,2 - 7,5,0,0,1,1,0,0,0,0,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
10,1,made.shot,away,1610612759,1610612750,2,20,141,161,4 - 7,3,1,1,0,0,0,0,0,0,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
11,1,missed.shot,home,1610612750,1610612759,0,18,161,179,4 - 7,3,1,0,1,0,0,0,0,1,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
12,1,turnover,away,1610612759,1610612750,0,22,179,201,4 - 7,3,0,0,2,0,0,0,0,2,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
13,1,made.shot,home,1610612750,1610612759,2,15,201,216,4 - 9,5,1,1,0,0,0,0,0,0,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
14,1,made.shot,away,1610612759,1610612750,2,18,216,234,6 - 9,3,1,1,0,0,0,0,0,0,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
15,1,last.ft.made,home,1610612750,1610612759,2,15,234,249,6 - 11,5,0,0,0,0,2,2,1,0,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
16,1,last.ft.made,away,1610612759,1610612750,2,10,249,259,8 - 11,3,0,0,0,0,2,2,1,0,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
17,1,made.shot,home,1610612750,1610612759,3,12,259,271,8 - 14,6,0,0,1,1,0,0,0,0,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
18,1,turnover,away,1610612759,1610612750,0,13,271,284,8 - 14,6,0,0,0,0,0,0,0,0,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
19,1,missed.shot,home,1610612750,1610612759,0,16,284,300,8 - 14,6,0,0,1,0,0,0,0,0,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
20,1,missed.shot,away,1610612759,1610612750,0,17,300,317,8 - 14,6,0,0,1,0,0,0,0,0,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
21,1,made.shot,home,1610612750,1610612759,2,8,317,325,8 - 16,8,1,1,0,0,0,0,0,0,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
22,1,made.shot,away,1610612759,1610612750,2,10,325,335,10 - 16,6,1,1,0,0,0,0,0,0,201942,200746,1626168,1627854,1627749,1626203,203496,1626157,203952,1629633
