possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,away,1610612762,1610612754,3,19,0,19,3 - 0,-3,0,0,1,1,0,0,0,0,202711,1626220,203497,1628378,201144,203933,1627734,1626167,203087,1627763
2,1,made.shot,home,1610612754,1610612762,2,21,19,40,3 - 2,-1,1,1,0,0,0,0,0,0,202711,1626220,203497,1628378,201144,203933,1627734,1626167,203087,1627763
3,1,made.shot,away,1610612762,1610612754,2,22,40,62,5 - 2,-3,1,1,0,0,0,0,0,0,202711,1626220,203497,1628378,201144,203933,1627734,1626167,203087,1627763
4,1,missed.shot,home,1610612754,1610612762,0,20,62,82,5 - 2,-3,1,0,0,0,0,0,0,0,202711,1626220,203497,1628378,201144,203933,1627734,1626167,203087,1627763
5,1,missed.shot,away,1610612762,1610612754,0,19,82,101,5 - 2,-3,0,0,1,0,0,0,0,0,202711,1626220,203497,1628378,201144,203933,1627734,1626167,203087,1627763
6,1,made.shot,home,1610612754,1610612762,2,24,101,125,5 - 4,-1,1,1,0,0,1,0,1,1,202711,1626220,203497,1628378,201144,203933,1627734,1626167,203087,1627763
7,1,last.ft.made,away,1610612762,1610612754,2,26,125,151,7 - 4,-3,0,0,0,0,2,2,2,0,202711,1626220,203497,1628378,201144,203933,1627734,1626167,203087,1627763
8,1,made.shot,home,1610612754,1610612762,2,19,151,170,7 - 6,-1,2,1,0,0,0,0,0,1,202711,1626220,203497,1628378,201144,203933,1627734,1626167,203087,1627763
9,1,missed.shot,away,1610612762,1610612754,0,16,170,186,7 - 6,-1,0,0,1,0,0,0,0,0,202711,1626220,203497,1628378,201144,203933,1627734,1626167,203087,1627763
10,1,missed.shot,home,1610612754,1610612762,0,14,186,200,7 - 6,-1,1,0,0,0,0,0,0,0,202711,1626220,203497,1628378,201144,203933,1627734,1626167,203087,1627763
11,1,missed.shot,away,1610612762,1610612754,0,12,200,212,7 - 6,-1,1,0,0,0,0,0,0,0,202711,1626220,203497,1628378,201144,203933,1627734,1626167,203087,1627763
12,1,missed.shot,home,1610612754,1610612762,0,8,212,220,7 - 6,-1,0,0,1,0,0,0,0,0,202711,1626220,203497,1628378,201144,203933,1627734,1626167,203087,1627763
13,1,made.shot,away,1610612762,1610612754,2,8,220,228,9 - 6,-3,1,1,0,0,0,0,0,0,202711,1626220,203497,1628378,201144,203933,1627734,1626167,203087,1627763
14,1,missed.shot,home,1610612754,1610612762,0,22,228,250,9 - 6,-3,0,0,1,0,0,0,0,0,202711,1626220,203497,1628378,201144,203933,1627734,1626167,203087,1627763
15,1,missed.shot,away,1610612762,1610612754,0,8,250,258,9 - 6,-3,1,0,0,0,0,0,0,0,202711,1626220,203497,1628378,201144,203933,1627734,1626167,203087,1627763
16,1,missed.shot,home,1610612754,1610612762,0,16,258,274,9 - 6,-3,0,0,1,0,0,0,1,0,202711,1626220,203497,1628378,201144,203933,1627734,1626167,203087,1627763
17,1,missed.shot,away,1610612762,1610612754,0,18,274,292,9 - 6,-3,0,0,1,0,0,0,0,0,202711,1626220,203497,1628378,201144,203933,1627734,1626167,203087,1627763
18,1,made.shot,home,1610612754,1610612762,2,19,292,311,9 - 8,-1,1,1,0,0,0,0,2,0,202711,1626220,203497,1628378,201144,203933,1627734,1626167,203087,1627763
19,1,made.shot,away,1610612762,1610612754,2,22,311,333,11 - 8,-3,1,1,0,0,0,0,0,0,202711,1626220,203497,204060,201144,203933,1627734,1626167,203087,1627763
20,1,made.shot,home,1610612754,1610612762,2,22,333,355,11 - 10,-1,2,1,1,0,0,0,0,2,202711,1626220,203497,204060,201144,203933,1627734,1626167,203087,1627763
21,1,turnover,away,1610612762,1610612754,0,16,355,371,11 - 10,-1,0,0,0,0,0,0,0,0,202711,1626220,203497,204060,201144,203933,1627734,1626167,203087,1627763
22,1,made.shot,home,1610612754,1610612762,3,7,371,378,11 - 13,2,0,0,1,1,0,0,0,0,202711,1626220,203497,204060,201144,203933,1627734,1626167,203087,1627763
23,1,made.shot,away,1610612762,1610612754,2,13,378,391,13 - 13,TIE,1,1,0,0,0,0,0,0,202711,1626220,203497,204060,201144,203933,1627734,1626167,203087,1627763
24,1,turnover,home,1610612754,1610612762,0,11,391,402,13 - 13,TIE,0,0,0,0,0,0,1,0,202711,1626220,203497,204060,201144,203933,1627734,1626167,203087,1627763
25,1,made.shot,away,1610612762,1610612754,2,11,402,413,15 - 13,-2,1,1,0,0,0,0,0,0,202711,1626220,203497,204060,201144,203933,1627734,203200,203087,1627763
26,1,missed.shot,home,1610612754,1610612762,0,19,413,432,15 - 13,-2,1,0,0,0,0,0,0,0,202711,1626220,203497,204060,201144,203933,1627734,203200,203087,1627763
27,1,missed.shot,away,1610612762,1610612754,0,16,432,448,15 - 13,-2,0,0,1,0,0,0,0,0,202711,1626220,203497,204060,201144,203933,1627734,203200,203087,1627763
28,1,made.shot,home,1610612754,1610612762,2,32,448,480,15 - 15,TIE,3,1,1,0,0,0,1,3,202711,1626220,203497,204060,201144,203933,1627734,203200,203087,1627763
29,1,made.shot,away,1610612762,1610612754,2,13,480,493,17 - 15,-2,1,1,0,0,0,0,0,0,202711,1626220,203497,204060,1626144,203933,1627734,203200,1628988,1627763
30,1,missed.shot,home,1610612754,1610612762,0,13,493,506,17 - 15,-2,1,0,0,0,0,0,0,0,202711,1626220,203497,204060,1626144,203933,1627734,203200,1628988,1627763
31,1,missed.shot,away,1610612762,1610612754,0,12,506,518,17 - 15,-2,1,0,0,0,0,0,0,0,202711,1626220,203497,204060,1626144,203933,1627734,203200,1628988,1627763
32,1,made.shot,home,1610612754,1610612762,2,10,518,528,17 - 17,TIE,1,1,0,0,0,0,0,0,202711,1626220,203497,204060,1626144,203933,1627734,203200,1628988,1627763
33,1,missed.shot,away,1610612762,1610612754,0,25,528,553,17 - 17,TIE,0,0,1,0,0,0,0,0,202711,1626220,203497,204060,1626144,203933,1627734,203200,1628988,1627763
34,1,missed.shot,home,1610612754,1610612762,0,14,553,567,17 - 17,TIE,1,0,0,0,0,0,0,0,202711,1626220,203497,204060,1626144,203933,1627734,203200,1628988,1627763
35,1,made.shot,away,1610612762,1610612754,2,8,567,575,19 - 17,-2,1,1,0,0,0,0,0,0,202711,1626220,203497,204060,1626144,203933,1627734,203200,1628988,1627763
36,1,made.shot,home,1610612754,1610612762,2,13,575,588,19 - 19,TIE,1,1,0,0,0,0,0,0,202711,1626220,203497,204060,1626144,203933,1627734,203200,1628988,1627763
37,1,last.ft.made,away,1610612762,1610612754,1,17,588,605,20 - 19,-1,0,0,0,0,2,1,1,1,202711,1626220,203497,204060,1626144,203933,1627734,203200,1628988,1627763
38,1,turnover,home,1610612754,1610612762,0,16,605,621,20 - 19,-1,0,0,0,0,0,0,0,0,1627777,201145,1628378,204060,1626144,204456,1627734,203200,1628988,203926
39,1,missed.shot,away,1610612762,1610612754,0,18,621,639,20 - 19,-1,0,0,1,0,0,0,0,0,1627777,201145,1628378,204060,1626144,204456,1629048,203200,1628988,203926
40,1,made.shot,home,1610612754,1610612762,2,15,639,654,20 - 21,1,1,1,0,0,0,0,0,0,1627777,201145,1628378,204060,1626144,204456,1629048,203200,1628988,203926
41,1,missed.shot,away,1610612762,1610612754,0,28,654,682,20 - 21,1,0,0,1,0,0,0,0,0,1627777,201145,1628378,204060,1626144,204456,1629048,203200,1628988,203926
42,1,turnover,home,1610612754,1610612762,0,10,682,692,20 - 21,1,0,0,0,0,0,0,0,0,1627777,201145,1628378,204060,1626144,204456,1629048,203200,1628988,203926
43,1,missed.shot,away,1610612762,1610612754,0,21,692,713,20 - 21,1,1,0,0,0,0,0,0,0,1627777,201145,1628378,204060,1626144,204456,1629048,203200,1628988,203926
44,1,missed.shot,home,1610612754,1610612762,0,5,713,718,20 - 21,1,1,0,0,0,0,0,0,0,1627777,201145,1628378,204060,1626144,204456,1629048,203200,1628988,203926
