possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,missed.shot,away,1610612763,1610612739,0,22,0,22,,,1,0,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
2,1,missed.shot,home,1610612739,1610612763,0,13,22,35,,,0,0,1,0,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
3,1,made.shot,away,1610612763,1610612739,2,15,35,50,2 - 0,-2,1,1,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
4,1,made.shot,home,1610612739,1610612763,2,18,50,68,2 - 2,TIE,1,1,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
5,1,last.ft.made,away,1610612763,1610612739,2,14,68,82,4 - 2,-2,0,0,0,0,2,2,1,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
6,1,made.shot,home,1610612739,1610612763,3,17,82,99,4 - 5,1,0,0,1,1,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
7,1,missed.shot,away,1610612763,1610612739,0,9,99,108,4 - 5,1,0,0,1,0,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
8,1,turnover,home,1610612739,1610612763,0,16,108,124,4 - 5,1,1,0,0,0,0,0,0,1,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
9,1,made.shot,away,1610612763,1610612739,2,4,124,128,6 - 5,-1,1,1,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
10,1,made.shot,home,1610612739,1610612763,2,16,128,144,6 - 7,1,2,1,0,0,0,0,0,1,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
11,1,made.shot,away,1610612763,1610612739,2,13,144,157,8 - 7,-1,1,1,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
12,1,missed.shot,home,1610612739,1610612763,0,17,157,174,8 - 7,-1,1,0,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
13,1,made.shot,away,1610612763,1610612739,2,4,174,178,10 - 7,-3,1,1,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
14,1,turnover,home,1610612739,1610612763,0,9,178,187,10 - 7,-3,0,0,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
15,1,made.shot,away,1610612763,1610612739,2,12,187,199,12 - 7,-5,1,1,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
16,1,made.shot,home,1610612739,1610612763,2,14,199,213,12 - 9,-3,1,1,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
17,1,missed.shot,away,1610612763,1610612739,0,18,213,231,12 - 9,-3,0,0,1,0,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
18,1,turnover,home,1610612739,1610612763,0,4,231,235,12 - 9,-3,0,0,0,0,0,0,1,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
19,1,missed.shot,away,1610612763,1610612739,0,15,235,250,12 - 9,-3,1,0,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
20,1,missed.shot,home,1610612739,1610612763,0,25,250,275,12 - 9,-3,3,0,0,0,0,0,0,2,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
21,1,missed.shot,away,1610612763,1610612739,0,17,275,292,12 - 9,-3,1,0,0,0,0,0,1,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
22,1,missed.shot,home,1610612739,1610612763,0,13,292,305,12 - 9,-3,0,0,1,0,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
23,1,missed.shot,away,1610612763,1610612739,0,10,305,315,12 - 9,-3,1,0,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
24,1,made.shot,home,1610612739,1610612763,2,5,315,320,12 - 11,-1,1,1,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
25,1,made.shot,away,1610612763,1610612739,2,16,320,336,14 - 11,-3,1,1,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
26,1,missed.shot,home,1610612739,1610612763,0,28,336,364,14 - 11,-3,1,0,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
27,1,made.shot,away,1610612763,1610612739,2,10,364,374,16 - 11,-5,1,1,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
28,1,missed.shot,home,1610612739,1610612763,0,18,374,392,16 - 11,-5,0,0,1,0,0,0,0,0,203109,1628991,202685,1628415,1629630,1626224,201567,202684,1629012,1629636
29,1,made.shot,away,1610612763,1610612739,2,14,392,406,18 - 11,-7,1,1,0,0,0,0,0,0,203109,1628991,1629634,1628415,1626145,1626224,201567,202684,1629012,203521
30,1,made.shot,home,1610612739,1610612763,2,13,406,419,18 - 13,-5,1,1,0,0,0,0,0,0,203109,1628991,1629634,1628415,1626145,1626224,201567,202684,1629012,203521
31,1,missed.shot,away,1610612763,1610612739,0,15,419,434,18 - 13,-5,0,0,1,0,0,0,0,0,203109,1628991,1629634,1628415,1626145,1626224,201567,202684,1629012,203521
32,1,turnover,home,1610612739,1610612763,0,16,434,450,18 - 13,-5,0,0,0,0,0,0,1,0,203109,1628991,1629634,1628415,1626145,1626224,201567,202684,1629012,203521
33,1,made.shot,away,1610612763,1610612739,3,18,450,468,21 - 13,-8,0,0,1,1,0,0,0,0,203109,1628991,1629634,1628415,1626145,1626224,201567,202684,203903,203521
34,1,last.ft.made,home,1610612739,1610612763,3,12,468,480,21 - 16,-5,1,1,0,0,1,1,1,0,1629001,1628991,1629634,203937,1626145,1629645,201567,202684,203903,203521
35,1,missed.shot,away,1610612763,1610612739,0,15,480,495,21 - 16,-5,1,0,0,0,0,0,0,0,1629001,1628991,1629634,203937,1626145,1629645,201567,202684,203903,203521
36,1,made.shot,home,1610612739,1610612763,3,9,495,504,21 - 19,-2,0,0,1,1,0,0,0,0,1629001,1628991,1629634,203937,1626145,1629645,201567,202684,203903,203521
37,1,missed.shot,away,1610612763,1610612739,0,22,504,526,21 - 19,-2,1,0,0,0,0,0,0,0,1629001,1628991,1629634,203937,1626145,1629645,201567,202684,203903,203521
38,1,turnover,home,1610612739,1610612763,0,16,526,542,21 - 19,-2,0,0,0,0,0,0,0,0,1629001,1628991,1629634,203937,1626145,1629645,1626204,202684,203903,203521
