possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,away,1610612738,2,13,0,13,2 - 0,-2,1,1,0,0,0,0,0,0,202330,1628369,1629057,1627759,202689,202694,203944,1629011,1629628,203901
2,1,made.shot,home,1610612752,2,22,13,35,2 - 2,TIE,1,1,0,0,0,0,0,0,202330,1628369,1629057,1627759,202689,202694,203944,1629011,1629628,203901
3,1,turnover,away,1610612738,0,13,35,48,2 - 2,TIE,0,0,0,0,0,0,0,0,202330,1628369,1629057,1627759,202689,202694,203944,1629011,1629628,203901
4,1,made.shot,home,1610612752,2,3,48,51,2 - 4,2,1,1,0,0,0,0,0,0,202330,1628369,1629057,1627759,202689,202694,203944,1629011,1629628,203901
5,1,missed.shot,away,1610612738,0,14,51,65,2 - 4,2,1,0,0,0,0,0,0,0,202330,1628369,1629057,1627759,202689,202694,203944,1629011,1629628,203901
6,1,made.shot,home,1610612752,2,17,65,82,2 - 6,4,2,1,0,0,0,0,0,1,202330,1628369,1629057,1627759,202689,202694,203944,1629011,1629628,203901
7,1,missed.shot,away,1610612738,0,16,82,98,2 - 6,4,1,0,0,0,0,0,1,0,202330,1628369,1629057,1627759,202689,202694,203944,1629011,1629628,203901
8,1,turnover,home,1610612752,0,13,98,111,2 - 6,4,0,0,0,0,0,0,0,0,202330,1628369,1629057,1627759,202689,202694,203944,1629011,1629628,203901
9,1,missed.shot,away,1610612738,0,17,111,128,2 - 6,4,0,0,1,0,0,0,0,0,202330,1628369,1629057,1627759,202689,202694,203944,1629011,1629628,203901
10,1,made.shot,home,1610612752,3,15,128,143,2 - 9,7,1,1,0,0,2,1,1,1,202330,1628369,1629057,1627759,202689,202694,203944,1629011,1629628,203901
11,1,missed.shot,away,1610612738,0,19,143,162,2 - 9,7,1,0,0,0,0,0,0,0,202330,1628369,1629057,1627759,202689,202694,203944,1629011,1629628,203901
12,1,turnover,home,1610612752,0,0,162,162,2 - 9,7,0,0,0,0,0,0,0,0,202330,1628369,1629057,1627759,202689,202694,203944,1629011,1629628,203901
13,1,turnover,away,1610612738,0,8,162,170,2 - 9,7,0,0,0,0,0,0,1,0,202330,1628369,1629057,1627759,202689,202694,203944,1629011,1629628,203901
14,1,turnover,home,1610612752,0,6,170,176,2 - 9,7,0,0,0,0,0,0,0,0,202330,1628369,1629057,1627759,202689,202694,203944,1629011,1629628,203901
15,1,missed.shot,away,1610612738,0,28,176,204,2 - 9,7,3,0,0,0,0,0,1,2,202330,1628369,1629057,1627759,202689,202694,203944,1629011,1629628,203901
16,1,made.shot,home,1610612752,2,6,204,210,2 - 11,9,1,1,0,0,0,0,0,0,202330,1628369,1629057,1627759,202689,202694,203944,1629011,1629628,203901
17,1,missed.shot,away,1610612738,0,16,210,226,2 - 11,9,0,0,1,0,0,0,0,0,202330,1628369,1629057,1627759,202689,202694,203944,1629011,1629628,203901
18,1,made.shot,home,1610612752,2,13,226,239,2 - 13,11,1,1,0,0,0,0,0,0,202330,1628369,1629057,1627759,202689,202694,203944,1629011,1629628,203901
19,1,made.shot,away,1610612738,2,12,239,251,4 - 13,9,1,1,0,0,0,0,0,0,202330,1628369,1629057,1627759,202689,202694,203944,1629011,1629628,203901
20,1,made.shot,home,1610612752,3,15,251,266,4 - 16,12,0,0,1,1,0,0,0,0,203935,1628369,1629738,1627759,202689,202694,203944,1629011,1629628,203901
21,1,turnover,away,1610612738,0,22,266,288,4 - 16,12,0,0,0,0,0,0,0,0,203935,1628369,1629738,1627759,202689,202694,203944,1629011,1629628,203901
22,1,turnover,home,1610612752,0,2,288,290,4 - 16,12,0,0,0,0,0,0,0,0,203935,1628369,1629738,1627759,202689,202694,203944,1629011,1629628,203901
23,1,made.shot,away,1610612738,2,16,290,306,6 - 16,10,2,1,0,0,0,0,0,1,203935,1628369,1629738,1627759,202689,202694,203944,1629011,1629628,203901
24,1,turnover,home,1610612752,0,11,306,317,6 - 16,10,0,0,0,0,0,0,0,0,203935,1628369,1629738,1627759,202689,202694,203944,1629011,1629628,203901
25,1,missed.shot,away,1610612738,0,15,317,332,6 - 16,10,0,0,1,0,0,0,0,0,203935,1628369,1629738,1627759,202689,202694,203944,1629011,1629628,203901
26,1,missed.shot,home,1610612752,0,20,332,352,6 - 16,10,0,0,1,0,0,0,0,0,203935,1628369,1629738,1627759,202689,202694,203944,1629011,1629628,203901
27,1,missed.shot,away,1610612738,0,8,352,360,6 - 16,10,0,0,1,0,0,0,0,0,203935,1628369,1629738,1627759,202689,202694,203944,1629011,1629628,203901
28,1,missed.shot,home,1610612752,0,22,360,382,6 - 16,10,0,0,1,0,0,0,0,0,203935,1628369,1629738,1627759,202689,202694,203944,1629011,1629628,203901
29,1,made.shot,away,1610612738,3,8,382,390,9 - 16,7,0,0,1,1,0,0,0,0,203935,1628369,1629738,1627759,202689,202694,203944,1629011,1629628,203901
30,1,missed.shot,home,1610612752,0,40,390,430,9 - 16,7,2,0,0,0,0,0,1,1,203935,1628369,1629738,1627759,202689,202694,203944,1629011,1629628,203901
31,1,missed.shot,away,1610612738,0,16,430,446,9 - 16,7,0,0,1,0,0,0,0,0,203935,1628369,1629738,1627759,202689,1626171,203944,1628995,1629628,203901
32,1,made.shot,home,1610612752,2,9,446,455,9 - 18,9,1,1,0,0,0,0,0,0,203935,1628369,1629738,1627759,202689,1626171,203944,1628995,1629628,203901
33,1,made.shot,away,1610612738,2,25,455,480,11 - 18,7,1,1,0,0,0,0,0,0,203935,1628369,1629738,1627759,202689,1626171,203944,1628995,1629628,203901
34,1,turnover,home,1610612752,0,20,480,500,11 - 18,7,0,0,0,0,0,0,1,0,203935,1628369,1629738,1627759,202689,1626171,203944,1628995,1629628,203901
35,1,missed.shot,away,1610612738,0,16,500,516,11 - 18,7,1,0,0,0,0,0,0,0,203935,1628369,1629738,1627759,202689,1626171,203944,1628995,1628372,203901
36,1,turnover,home,1610612752,0,18,516,534,11 - 18,7,1,0,2,0,0,0,0,3,203935,1628369,1628400,1629684,202689,1626171,203944,1628995,1628372,1629019
37,1,made.shot,away,1610612738,3,9,534,543,14 - 18,4,0,0,1,1,0,0,0,0,203935,1628369,1628400,1629684,202689,1626171,203944,1628995,1628372,1629019
38,1,missed.shot,home,1610612752,0,26,543,569,14 - 18,4,0,0,1,0,0,0,0,0,203935,1628369,1628400,1629684,202689,1626171,203944,1628995,1628372,1629019
39,1,made.shot,away,1610612738,2,13,569,582,16 - 18,2,2,1,0,0,0,0,0,1,203935,1628369,1628400,1629684,202689,1626171,203944,1628995,1628372,1629019
40,1,missed.shot,home,1610612752,0,28,582,610,16 - 18,2,1,0,1,0,0,0,0,1,203935,1628369,1628400,1629684,202689,1626171,203944,1628995,1628372,1629019
41,1,last.ft.made,away,1610612738,1,7,610,617,17 - 18,1,0,0,0,0,2,1,1,1,203935,1628369,1628400,1629684,202689,1626171,203944,1628995,1628372,1629019
42,1,turnover,home,1610612752,0,14,617,631,17 - 18,1,0,0,0,0,0,0,0,0,203935,202330,1628400,1629684,202689,1626171,201959,1628995,1628372,1629019
43,1,missed.shot,away,1610612738,0,15,631,646,17 - 18,1,1,0,0,0,0,0,0,0,203935,202330,1628400,1629684,1629035,1626171,201959,1628995,1628372,1629019
44,1,made.shot,home,1610612752,2,8,646,654,17 - 20,3,1,1,0,0,0,0,0,0,203935,202330,1628400,1629684,1629035,1626171,201959,1628995,1628372,1629019
45,1,made.shot,away,1610612738,3,15,654,669,20 - 20,TIE,0,0,1,1,0,0,0,0,203935,202330,1628400,1629684,1629035,1626171,201959,1628995,1628372,1629019
46,1,made.shot,home,1610612752,2,10,669,679,20 - 22,2,1,1,0,0,0,0,0,0,203935,202330,1628400,1629684,1629035,1626171,201959,1628995,1628372,1629019
47,1,missed.shot,away,1610612738,0,11,679,690,20 - 22,2,0,0,1,0,0,0,0,0,203935,202330,1628400,1629684,1629035,1626171,201959,1628995,1628372,1629019
48,1,last.ft.made,home,1610612752,2,8,690,698,20 - 24,4,0,0,0,0,2,2,1,0,203935,202330,1628400,1629684,1629035,1626171,201959,1628995,1628372,1629019
49,1,made.shot,away,1610612738,2,16,698,714,22 - 22,TIE,1,1,0,0,0,0,0,0,203935,202330,1628369,1629684,1629035,1626171,201959,1628995,1628372,1629019
