possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,turnover,away,1610612747,1610612740,0,17,0,17,,,0,0,0,0,0,0,1,0,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
2,1,missed.shot,home,1610612740,1610612747,0,21,17,38,,,0,0,1,0,0,0,0,0,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
3,1,missed.shot,away,1610612747,1610612740,0,15,38,53,,,1,0,0,0,0,0,0,0,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
4,1,missed.shot,home,1610612740,1610612747,0,7,53,60,,,0,0,1,0,0,0,0,0,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
5,1,missed.shot,away,1610612747,1610612740,0,17,60,77,,,1,0,0,0,0,0,0,0,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
6,1,made.shot,home,1610612740,1610612747,3,11,77,88,0 - 3,3,0,0,1,1,0,0,0,0,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
7,1,made.shot,away,1610612747,1610612740,3,24,88,112,3 - 3,TIE,1,0,2,1,0,0,0,2,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
8,1,turnover,home,1610612740,1610612747,0,13,112,125,3 - 3,TIE,0,0,0,0,0,0,0,0,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
9,1,made.shot,away,1610612747,1610612740,2,9,125,134,5 - 3,-2,1,1,0,0,0,0,0,0,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
10,1,made.shot,home,1610612740,1610612747,2,20,134,154,5 - 5,TIE,4,1,0,0,0,0,0,3,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
11,1,missed.shot,away,1610612747,1610612740,0,9,154,163,5 - 5,TIE,1,0,0,0,0,0,0,0,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
12,1,made.shot,home,1610612740,1610612747,2,13,163,176,5 - 7,2,2,1,0,0,0,0,0,1,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
13,1,made.shot,away,1610612747,1610612740,2,18,176,194,7 - 7,TIE,1,1,0,0,0,0,0,0,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
14,1,missed.shot,home,1610612740,1610612747,0,18,194,212,7 - 7,TIE,1,0,0,0,0,0,0,0,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
15,1,made.shot,away,1610612747,1610612740,2,5,212,217,9 - 7,-2,1,1,0,0,0,0,0,0,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
16,1,made.shot,home,1610612740,1610612747,2,17,217,234,9 - 9,TIE,1,1,0,0,0,0,1,0,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
17,1,turnover,away,1610612747,1610612740,0,6,234,240,9 - 9,TIE,0,0,0,0,0,0,0,0,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
18,1,missed.shot,home,1610612740,1610612747,0,14,240,254,9 - 9,TIE,2,0,0,0,0,0,0,1,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
19,1,missed.shot,away,1610612747,1610612740,0,9,254,263,9 - 9,TIE,1,0,0,0,0,0,0,0,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
20,1,made.shot,home,1610612740,1610612747,2,6,263,269,9 - 11,2,1,1,0,0,0,0,0,0,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
21,1,made.shot,away,1610612747,1610612740,2,23,269,292,11 - 11,TIE,1,1,0,0,0,0,0,0,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
22,1,missed.shot,home,1610612740,1610612747,0,11,292,303,11 - 11,TIE,1,0,0,0,0,0,0,0,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
23,1,missed.shot,away,1610612747,1610612740,0,22,303,325,11 - 11,TIE,0,0,1,0,0,0,0,0,2544,1628398,201580,201980,202340,1627742,1629627,202324,201950,1628366
