possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,home,1610612761,2,21,0,21,0 - 2,2,1,1,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
2,1,missed.shot,away,1610612753,0,20,21,41,0 - 2,2,0,0,1,0,0,0,0,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
3,1,turnover,home,1610612761,0,5,41,46,0 - 2,2,0,0,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
4,1,turnover,away,1610612753,0,4,46,50,0 - 2,2,0,0,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
5,1,turnover,home,1610612761,0,13,50,63,0 - 2,2,0,0,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
6,1,made.shot,away,1610612753,2,17,63,80,2 - 2,TIE,1,1,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
7,1,made.shot,home,1610612761,2,13,80,93,2 - 4,2,1,1,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
8,1,last.ft.made,away,1610612753,3,25,93,118,5 - 4,-1,1,1,0,0,1,1,1,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
9,1,missed.shot,home,1610612761,0,13,118,131,5 - 4,-1,0,0,1,0,0,0,0,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
10,1,made.shot,away,1610612753,2,7,131,138,7 - 4,-3,1,1,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
11,1,made.shot,home,1610612761,3,27,138,165,7 - 7,TIE,0,0,1,1,0,0,0,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
12,1,missed.shot,away,1610612753,0,22,165,187,7 - 7,TIE,1,0,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
13,1,missed.shot,home,1610612761,0,23,187,210,7 - 7,TIE,0,0,1,0,0,0,0,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
14,1,made.shot,away,1610612753,2,12,210,222,9 - 7,-2,1,1,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
15,1,made.shot,home,1610612761,2,18,222,240,9 - 9,TIE,1,1,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
16,1,made.shot,away,1610612753,2,16,240,256,11 - 9,-2,1,1,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
17,1,missed.shot,home,1610612761,0,22,256,278,11 - 9,-2,1,0,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
18,1,missed.shot,away,1610612753,0,12,278,290,11 - 9,-2,2,0,0,0,0,0,0,1,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
19,1,turnover,home,1610612761,0,3,290,293,11 - 9,-2,0,0,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
20,1,made.shot,away,1610612753,2,5,293,298,13 - 9,-4,1,1,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
21,1,made.shot,home,1610612761,2,19,298,317,13 - 11,-2,1,1,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
22,1,made.shot,away,1610612753,3,21,317,338,16 - 11,-5,0,0,1,1,0,0,0,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
23,1,made.shot,home,1610612761,3,17,338,355,16 - 14,-2,0,0,1,1,0,0,0,0,1628371,203932,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
24,1,made.shot,away,1610612753,3,22,355,377,19 - 14,-5,0,0,1,1,0,0,0,0,1628371,202329,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
25,1,missed.shot,home,1610612761,0,24,377,401,19 - 14,-5,1,0,0,0,0,0,1,0,1628371,202329,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
26,1,turnover,away,1610612753,0,10,401,411,19 - 14,-5,0,0,0,0,0,0,0,0,1628371,202329,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
27,1,missed.shot,home,1610612761,0,8,411,419,19 - 14,-5,0,0,1,0,0,0,0,0,1628371,202329,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
28,1,last.ft.made,away,1610612753,3,10,419,429,22 - 14,-8,1,1,1,0,1,1,1,1,1628371,202329,202696,203095,1628365,1628384,1627783,201188,1626181,1627832
29,1,last.ft.made,home,1610612761,2,12,429,441,22 - 16,-6,0,0,0,0,2,2,1,0,1628371,202329,202696,201571,203082,1628384,1627783,201188,1626181,1627832
30,1,missed.shot,away,1610612753,0,13,441,454,22 - 16,-6,1,0,0,0,0,0,0,0,1628371,202329,202696,201571,203082,1628384,1627783,201188,1626181,1627832
31,1,made.shot,home,1610612761,2,11,454,465,22 - 18,-4,1,1,0,0,0,0,0,0,1628371,202329,202696,201571,203082,1628384,1627783,201188,1626181,1627832
32,1,missed.shot,away,1610612753,1,17,465,482,23 - 18,-5,0,0,0,0,2,1,1,0,1628371,202329,202696,201571,203082,1628384,1627783,201188,1626181,1627832
33,1,made.shot,home,1610612761,2,16,482,498,23 - 20,-3,1,1,0,0,0,0,0,0,1628371,202329,1628964,201571,203082,1628384,1627783,201188,1626181,1627832
34,1,made.shot,away,1610612753,3,18,498,516,26 - 20,-6,0,0,2,1,0,0,0,1,1628371,202329,1628964,201571,203082,1628384,1627783,201188,1626181,1627832
35,1,made.shot,home,1610612761,2,15,516,531,26 - 22,-4,1,1,0,0,0,0,0,0,1628371,202329,1628964,201571,203082,1628384,1627783,201188,1626181,1627832
36,1,missed.shot,away,1610612753,0,24,531,555,26 - 22,-4,0,0,1,0,0,0,0,0,1628371,202329,1628964,201571,203082,1626178,1627783,201188,1626181,1627832
37,1,made.shot,home,1610612761,3,11,555,566,26 - 25,-1,0,0,1,1,0,0,0,0,203932,202329,1628964,201571,203082,1626178,1627783,201188,1629056,1627832
38,1,made.shot,away,1610612753,3,23,566,589,29 - 25,-4,0,0,1,1,0,0,0,0,203932,202329,1628964,201571,203082,1626178,1627783,201188,1629056,1627832
39,1,made.shot,home,1610612761,3,24,589,613,29 - 28,-1,0,0,1,1,0,0,0,0,203932,202329,1628964,201571,203082,1626178,1627783,1628449,1629056,1627832
40,1,missed.shot,away,1610612753,0,28,613,641,29 - 28,-1,1,0,0,0,0,0,0,0,203932,202329,1628964,201571,203082,1626178,1627783,1628449,1629056,1627832
41,1,missed.shot,home,1610612761,0,20,641,661,29 - 28,-1,1,0,0,0,0,0,0,0,203932,202329,1628964,201571,203082,1626178,1627783,1628449,1629056,1627832
42,1,made.shot,away,1610612753,3,3,661,664,32 - 28,-4,0,0,1,1,0,0,0,0,203932,202329,1628964,201571,203082,1626178,1627783,1628449,1629056,1627832
43,1,made.shot,home,1610612761,2,26,664,690,32 - 30,-2,1,1,1,0,0,0,0,1,203932,202329,1628964,201571,203082,1626178,1627783,1628449,1629056,1627832
