possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,missed.shot,away,1610612751,0,16,0,16,,,0,0,1,0,0,0,0,0,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
2,1,last.ft.made,home,1610612761,4,13,16,29,0 - 4,4,0,0,1,1,1,1,1,0,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
3,1,missed.shot,away,1610612751,0,23,29,52,0 - 4,4,1,0,0,0,0,0,0,0,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
4,1,missed.shot,home,1610612761,0,14,52,66,0 - 4,4,2,0,0,0,0,0,0,1,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
5,1,made.shot,away,1610612751,2,10,66,76,2 - 4,2,1,1,0,0,0,0,0,0,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
6,1,made.shot,home,1610612761,2,25,76,101,2 - 6,4,1,1,0,0,0,0,0,0,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
7,1,made.shot,away,1610612751,3,13,101,114,5 - 6,1,0,0,1,1,0,0,0,0,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
8,1,missed.shot,home,1610612761,0,19,114,133,5 - 6,1,0,0,1,0,0,0,0,0,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
9,1,made.shot,away,1610612751,3,6,133,139,8 - 6,-2,0,0,1,1,0,0,0,0,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
10,1,made.shot,home,1610612761,3,21,139,160,8 - 9,1,0,0,1,1,0,0,0,0,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
11,1,missed.shot,away,1610612751,0,19,160,179,8 - 9,1,1,0,0,0,0,0,0,0,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
12,1,made.shot,home,1610612761,3,22,179,201,8 - 12,4,1,0,1,1,0,0,1,1,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
13,1,made.shot,away,1610612751,3,13,201,214,11 - 12,1,0,0,1,1,0,0,0,0,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
14,1,turnover,home,1610612761,0,16,214,230,11 - 12,1,0,0,0,0,0,0,0,0,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
15,1,made.shot,away,1610612751,2,3,230,233,13 - 12,-1,1,1,0,0,0,0,0,0,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
16,1,made.shot,home,1610612761,3,17,233,250,13 - 15,2,0,0,1,1,0,0,0,0,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
17,1,missed.shot,away,1610612751,0,14,250,264,13 - 15,2,0,0,1,0,0,0,0,0,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
18,1,turnover,home,1610612761,0,7,264,271,13 - 15,2,0,0,0,0,0,0,0,0,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
19,1,missed.shot,away,1610612751,0,13,271,284,13 - 15,2,0,0,1,0,0,0,0,0,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
20,1,last.ft.made,home,1610612761,1,7,284,291,13 - 16,3,0,0,0,0,2,1,1,1,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
21,1,made.shot,away,1610612751,2,8,291,299,15 - 16,1,1,1,0,0,0,0,0,0,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
22,1,made.shot,home,1610612761,2,28,299,327,15 - 18,3,1,1,0,0,0,0,1,0,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
23,1,made.shot,away,1610612751,3,19,327,346,18 - 18,TIE,0,0,1,1,0,0,1,0,203925,1627752,1628386,1627747,203915,1628384,1627783,201586,1629056,1627832
24,1,missed.shot,home,1610612761,0,18,346,364,18 - 18,TIE,0,0,1,0,0,0,0,0,203925,1627752,1628386,202066,203915,1628384,1627783,201586,1629056,1627832
25,1,made.shot,away,1610612751,3,22,364,386,21 - 18,-3,1,0,2,1,0,0,0,2,203925,1627752,1628386,202066,203915,1628384,1627783,201586,1629056,1627832
26,1,turnover,home,1610612761,0,11,386,397,21 - 18,-3,0,0,0,0,0,0,1,0,203925,1627752,1628386,202066,203915,1628384,1627783,201586,1629056,1627832
27,1,missed.shot,away,1610612751,0,12,397,409,21 - 18,-3,1,0,0,0,0,0,0,0,203925,1627752,1628386,202066,203915,1628384,1627783,201586,1629056,1627832
28,1,made.shot,home,1610612761,2,5,409,414,21 - 20,-1,1,1,0,0,0,0,0,0,203925,1627752,1628386,202066,203915,1628384,1627783,201586,1629056,1627832
29,1,missed.shot,away,1610612751,0,21,414,435,21 - 20,-1,1,0,0,0,0,0,0,0,203925,1627752,1628386,202066,203915,1628384,1627783,201586,1629056,1627832
30,1,made.shot,home,1610612761,3,4,435,439,21 - 23,2,0,0,1,1,0,0,0,0,203925,1627752,1628386,202066,203915,1628384,1627783,201586,1629056,1627832
