possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,home,1610612745,2,20,0,20,0 - 2,2,1,1,0,0,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,2199,201935,201566
2,1,made.shot,away,1610612737,3,25,20,45,3 - 2,-1,0,0,1,1,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,2199,201935,201566
3,1,missed.shot,home,1610612745,0,19,45,64,3 - 2,-1,1,0,0,0,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,2199,201935,201566
4,1,turnover,away,1610612737,0,6,64,70,3 - 2,-1,0,0,0,0,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,2199,201935,201566
5,1,turnover,home,1610612745,0,3,70,73,3 - 2,-1,0,0,0,0,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,2199,201935,201566
6,1,made.shot,away,1610612737,2,24,73,97,5 - 2,-3,1,1,0,0,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,2199,201935,201566
7,1,last.ft.made,home,1610612745,2,8,97,105,5 - 4,-1,0,0,0,0,2,2,1,0,1629631,203953,1627745,203459,1629027,203463,200782,2199,201935,201566
8,1,turnover,away,1610612737,0,11,105,116,5 - 4,-1,0,0,0,0,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,2199,201935,201566
9,1,made.shot,home,1610612745,2,4,116,120,5 - 6,1,1,1,0,0,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,2199,201935,201566
10,1,missed.shot,away,1610612737,0,15,120,135,5 - 6,1,0,0,1,0,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,2199,201935,201566
11,1,made.shot,home,1610612745,3,7,135,142,5 - 9,4,0,0,1,1,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,2199,201935,201566
12,1,missed.shot,away,1610612737,0,30,142,172,5 - 9,4,0,0,1,0,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,2199,201935,201566
13,1,made.shot,home,1610612745,2,7,172,179,5 - 11,6,1,1,0,0,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,2199,201935,201566
14,1,missed.shot,away,1610612737,0,23,179,202,5 - 11,6,0,0,1,0,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,2199,201935,201566
15,1,made.shot,home,1610612745,3,14,202,216,5 - 14,9,0,0,1,1,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,2199,201935,201566
16,1,made.shot,away,1610612737,2,32,216,248,7 - 14,7,1,1,0,0,0,0,1,0,1629631,203953,1627745,203459,1629027,203463,200782,2199,201935,201566
17,1,made.shot,home,1610612745,2,17,248,265,7 - 16,9,1,1,0,0,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,2199,201935,201566
18,1,made.shot,away,1610612737,3,10,265,275,10 - 16,6,0,0,1,1,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,2199,201935,201566
19,1,turnover,home,1610612745,0,12,275,287,10 - 16,6,0,0,0,0,0,0,1,0,1629631,203953,1627745,203459,1629027,203463,200782,2199,201935,201566
20,1,made.shot,away,1610612737,2,5,287,292,12 - 16,4,1,1,0,0,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,1628392,201935,201566
21,1,made.shot,home,1610612745,2,15,292,307,12 - 18,6,1,1,0,0,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,1628392,201935,201566
22,1,turnover,away,1610612737,0,11,307,318,12 - 18,6,0,0,0,0,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,1628392,201935,201566
23,1,made.shot,home,1610612745,2,5,318,323,12 - 20,8,1,1,0,0,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,1628392,201935,201566
24,1,missed.shot,away,1610612737,0,21,323,344,12 - 20,8,1,0,0,0,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,1628392,201935,201566
25,1,made.shot,home,1610612745,3,6,344,350,12 - 23,11,0,0,1,1,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,1628392,201935,201566
26,1,made.shot,away,1610612737,3,17,350,367,15 - 23,8,0,0,1,1,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,1628392,201935,201566
27,1,made.shot,home,1610612745,3,12,367,379,15 - 26,11,0,0,1,1,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,1628392,201935,201566
28,1,made.shot,away,1610612737,2,13,379,392,17 - 26,9,1,1,0,0,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,1628392,201935,201566
29,1,made.shot,home,1610612745,2,19,392,411,17 - 28,11,1,1,0,0,0,0,0,0,1629631,203953,1627745,203459,1629027,203463,200782,1628392,201935,201566
30,1,missed.shot,away,1610612737,0,21,411,432,17 - 28,11,0,0,1,0,0,0,0,0,1629631,1713,1628981,1627761,1629027,1629109,200782,1628392,201935,203085
31,1,turnover,home,1610612745,0,20,432,452,17 - 28,11,0,0,1,0,0,0,0,1,1629631,1713,1628981,1627761,1629027,1629109,200782,1628392,201935,203085
32,1,missed.shot,away,1610612737,0,22,452,474,17 - 28,11,1,0,0,0,0,0,0,0,1629631,1713,1628981,1627761,1629027,1629109,200757,1628392,201935,203085
33,1,missed.shot,home,1610612745,0,11,474,485,17 - 28,11,0,0,1,0,0,0,0,0,1629631,1713,1628981,1627761,1629027,1629109,200757,1628392,201935,203085
34,1,missed.shot,away,1610612737,0,18,485,503,17 - 28,11,0,0,1,0,0,0,0,0,1629631,1713,1628981,1627761,202323,1629109,200757,1628392,201935,203085
35,1,turnover,home,1610612745,0,12,503,515,17 - 28,11,0,0,0,0,0,0,0,0,1627820,1713,1628981,1627761,202323,1629109,200757,1628392,201935,203085
36,1,turnover,away,1610612737,0,25,515,540,17 - 28,11,0,0,0,0,0,0,1,0,1627820,1713,1628981,1627761,202323,1629109,200757,1628392,201935,203085
37,1,made.shot,home,1610612745,2,4,540,544,17 - 30,13,1,1,0,0,0,0,0,0,1627820,1713,1628981,1627761,202323,1629109,200757,1628392,201935,203085
38,1,missed.shot,away,1610612737,0,21,544,565,17 - 30,13,1,0,0,0,0,0,0,0,1627820,1713,1628981,1627761,202323,1629109,200757,1628392,201935,203085
39,1,last.ft.made,home,1610612745,1,4,565,569,17 - 31,14,0,0,0,0,2,1,1,1,1627820,1713,1628981,1627761,202323,1629109,200757,1628392,201935,203085
40,1,missed.shot,away,1610612737,0,21,569,590,17 - 31,14,0,0,1,0,0,0,0,0,1627820,1713,1628981,1627761,202323,201566,200757,1628392,201935,203085
41,1,missed.shot,home,1610612745,0,10,590,600,17 - 31,14,0,0,1,0,0,0,0,0,1627820,1713,1628981,1627761,202323,201566,200757,1628392,201935,203085
42,1,made.shot,away,1610612737,2,15,600,615,19 - 31,12,1,1,0,0,0,0,1,0,1627820,1713,1628981,1627761,202323,201566,200757,1628392,201935,203085
43,1,made.shot,home,1610612745,2,20,615,635,19 - 33,14,2,1,0,0,0,0,0,1,1627820,203458,202718,1627761,202323,201566,200757,1628392,1629109,203085
44,1,missed.shot,away,1610612737,0,22,635,657,19 - 33,14,0,0,1,0,0,0,0,0,1627820,203458,202718,1627761,202323,201566,200757,1628392,1629109,203085
45,1,turnover,home,1610612745,0,7,657,664,19 - 33,14,0,0,0,0,0,0,0,0,1627820,203458,202718,1627761,202323,201566,200757,1628392,1629109,203085
46,1,turnover,away,1610612737,0,3,664,667,19 - 33,14,0,0,0,0,0,0,0,0,1627820,203458,202718,1627761,202323,201566,200757,1628392,1629109,203085
47,1,made.shot,home,1610612745,2,16,667,683,19 - 35,16,1,1,0,0,0,0,0,0,1629027,203458,202718,1627761,202323,201566,200757,1628392,1629109,203085
48,1,last.ft.made,away,1610612737,2,5,683,688,21 - 35,14,0,0,0,0,2,2,1,0,1629027,203458,202718,1627761,202323,201566,200757,1628392,1629109,203085
49,1,made.shot,home,1610612745,3,7,688,695,21 - 38,17,0,0,1,1,0,0,0,0,1629027,203458,202718,1627761,202323,201566,200757,1628392,1629109,203085
50,1,turnover,away,1610612737,0,24,695,719,21 - 38,17,0,0,0,0,0,0,0,0,1629027,203458,202718,1627761,202323,201566,200757,1628392,1629109,203085
51,1,end.of.period,home,1610612745,0,1,719,720,21 - 38,17,0,0,1,0,0,0,0,1,1629027,203458,202718,1627761,202323,201566,200757,1628392,1629109,203085
52,2,made.shot,away,1610612737,2,15,720,735,23 - 38,15,1,1,0,0,0,0,0,0,203459,1629027,202323,203458,202718,201566,1628392,203085,1629109,200757
53,2,missed.shot,home,1610612745,0,19,735,754,23 - 38,15,0,0,1,0,0,0,0,0,203459,1629027,202323,203458,202718,201566,1628392,203085,1629109,200757
54,2,missed.shot,away,1610612737,0,17,754,771,23 - 38,15,0,0,1,0,0,0,0,0,203459,1629027,202323,203458,202718,201566,1628392,203085,1629109,200757
55,2,last.ft.made,home,1610612745,3,10,771,781,23 - 41,18,1,1,0,0,1,1,1,0,203459,1629027,202323,203458,202718,201566,1628392,203085,1629109,200757
56,2,made.shot,away,1610612737,2,17,781,798,25 - 41,16,1,1,0,0,0,0,0,0,203459,1629027,202323,203458,202718,201566,1628392,203085,1629109,200757
57,2,turnover,home,1610612745,0,16,798,814,25 - 41,16,0,0,0,0,0,0,0,0,203459,1629027,202323,203458,202718,201566,1628392,203085,1629109,200757
58,2,missed.shot,away,1610612737,0,14,814,828,25 - 41,16,0,0,1,0,0,0,0,0,203459,1629027,202323,203458,202718,201566,1628392,203085,203463,200757
59,2,made.shot,home,1610612745,2,8,828,836,25 - 43,18,1,1,0,0,0,0,0,0,203459,1629027,202323,203458,202718,201566,1628392,203085,203463,200757
60,2,made.shot,away,1610612737,3,12,836,848,28 - 43,15,0,0,1,1,0,0,2,0,203459,1629027,202323,203458,202718,201566,1628392,203085,203463,200757
61,2,turnover,home,1610612745,0,10,848,858,28 - 43,15,0,0,0,0,0,0,0,0,203459,1629027,202323,203458,202718,201566,1628392,203085,203463,200757
62,2,last.ft.made,away,1610612737,4,10,858,868,32 - 43,11,0,0,0,0,4,4,2,0,203459,1629027,202323,203458,202718,201566,1628392,203085,203463,200757
63,2,last.ft.made,home,1610612745,2,5,868,873,28 - 45,17,0,0,0,0,2,2,1,0,203459,1629027,202323,203458,202718,201566,1629109,203085,203463,200782
64,2,missed.shot,away,1610612737,0,18,873,891,28 - 45,17,1,0,0,0,0,0,0,0,203459,1629027,202323,203458,202718,201566,1629109,203085,203463,200782
65,2,made.shot,home,1610612745,2,3,891,894,28 - 47,19,1,1,0,0,0,0,0,0,203459,1629027,202323,203458,202718,201566,1629109,203085,203463,200782
66,2,missed.shot,away,1610612737,0,7,894,901,28 - 47,19,0,0,1,0,0,0,0,0,203459,1629027,202323,203458,202718,201566,1629109,203085,203463,200782
67,2,made.shot,home,1610612745,3,16,901,917,28 - 50,22,0,0,1,1,0,0,0,0,203459,1629027,202323,203458,202718,201566,1629109,203085,203463,200782
68,2,turnover,away,1610612737,0,16,917,933,28 - 50,22,0,0,0,0,0,0,0,0,203459,1629027,202323,203458,202718,201566,1629109,203085,203463,200782
69,2,missed.shot,home,1610612745,0,26,933,959,28 - 50,22,0,0,2,0,0,0,0,1,203459,1629027,203953,1627745,1629631,201566,1629109,201935,203463,200782
70,2,last.ft.made,away,1610612737,1,14,959,973,33 - 50,17,0,0,0,0,2,1,2,1,203459,1629027,203953,1627745,1629631,201566,1629109,201935,203463,200782
71,2,made.shot,home,1610612745,3,15,973,988,33 - 53,20,0,0,1,1,0,0,0,0,1627820,1627761,203953,1627745,1629631,203085,1629109,201935,203463,200782
72,2,turnover,away,1610612737,0,22,988,1010,33 - 53,20,0,0,0,0,0,0,0,0,1627820,1627761,203953,1627745,1629631,203085,1629109,201935,203463,200782
73,2,missed.shot,home,1610612745,0,10,1010,1020,33 - 53,20,1,0,0,0,0,0,0,0,1627820,1627761,203953,1627745,1629631,203085,1629109,201935,203463,200782
74,2,missed.shot,away,1610612737,0,7,1020,1027,33 - 53,20,0,0,1,0,0,0,0,0,1627820,1627761,203953,1627745,1629631,203085,1629109,201935,203463,200782
75,2,last.ft.made,home,1610612745,3,2,1027,1029,33 - 56,23,1,1,0,0,1,1,1,0,1627820,1627761,203953,1627745,1629631,203085,1629109,201935,203463,200782
76,2,missed.shot,away,1610612737,0,14,1029,1043,33 - 56,23,0,0,1,0,0,0,0,0,1627820,1627761,203953,1627745,1629631,203085,1629109,201935,203463,200782
77,2,missed.shot,home,1610612745,0,8,1043,1051,33 - 56,23,0,0,1,0,0,0,0,0,1627820,1627761,203953,1627745,1629631,203085,1629109,201935,203463,200782
