possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,missed.shot,home,1610612754,0,23,0,23,,,2,0,0,0,0,0,0,1,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
2,1,missed.shot,away,1610612761,0,12,23,35,,,1,0,0,0,0,0,0,0,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
3,1,missed.shot,home,1610612754,0,12,35,47,,,0,0,1,0,0,0,0,0,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
4,1,made.shot,away,1610612761,3,10,47,57,3 - 0,-3,0,0,1,1,0,0,0,0,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
5,1,missed.shot,home,1610612754,0,21,57,78,3 - 0,-3,0,0,1,0,0,0,0,0,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
6,1,missed.shot,away,1610612761,0,13,78,91,3 - 0,-3,1,0,0,0,0,0,0,0,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
7,1,made.shot,home,1610612754,2,8,91,99,3 - 2,-1,1,1,0,0,0,0,0,0,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
8,1,missed.shot,away,1610612761,0,21,99,120,3 - 2,-1,1,0,0,0,0,0,0,0,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
9,1,made.shot,home,1610612754,2,14,120,134,3 - 4,1,1,1,0,0,0,0,0,0,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
10,1,missed.shot,away,1610612761,0,22,134,156,3 - 4,1,1,0,0,0,0,0,0,0,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
11,1,made.shot,home,1610612754,3,4,156,160,3 - 7,4,0,0,1,1,0,0,0,0,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
12,1,made.shot,away,1610612761,2,12,160,172,5 - 7,2,1,1,0,0,0,0,0,0,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
13,1,made.shot,home,1610612754,3,25,172,197,5 - 10,5,0,0,1,1,0,0,0,0,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
14,1,missed.shot,away,1610612761,0,21,197,218,5 - 10,5,0,0,1,0,0,0,0,0,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
15,1,missed.shot,home,1610612754,0,30,218,248,5 - 10,5,2,0,0,0,0,0,0,1,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
16,1,made.shot,away,1610612761,2,3,248,251,7 - 10,3,1,1,0,0,0,0,0,0,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
17,1,made.shot,home,1610612754,2,12,251,263,7 - 12,5,1,1,0,0,0,0,0,0,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
18,1,missed.shot,away,1610612761,0,22,263,285,7 - 12,5,2,0,0,0,0,0,0,1,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
19,1,last.ft.made,home,1610612754,1,8,285,293,7 - 13,6,0,0,0,0,2,1,2,1,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
20,1,missed.shot,away,1610612761,0,13,293,306,7 - 13,6,1,0,0,0,0,0,0,0,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
21,1,turnover,home,1610612754,0,7,306,313,7 - 13,6,0,0,0,0,0,0,0,0,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
22,1,made.shot,away,1610612761,2,4,313,317,9 - 13,4,1,1,0,0,0,0,0,0,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
23,1,made.shot,home,1610612754,3,15,317,332,9 - 16,7,0,0,1,1,0,0,0,0,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
24,1,turnover,away,1610612761,0,10,332,342,9 - 16,7,0,0,0,0,0,0,0,0,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
25,1,missed.shot,home,1610612754,0,13,342,355,9 - 16,7,1,0,0,0,0,0,1,0,1627775,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
26,1,turnover,away,1610612761,0,10,355,365,9 - 16,7,0,0,0,0,0,0,0,0,1626178,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
27,1,made.shot,home,1610612754,3,16,365,381,9 - 19,10,0,0,1,1,0,0,0,0,1626178,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
28,1,turnover,away,1610612761,0,23,381,404,9 - 19,10,0,0,0,0,0,0,2,0,1626178,1628384,201586,1627832,200768,203933,1627734,1626167,203087,1628988
29,1,last.ft.made,home,1610612754,2,10,404,414,9 - 21,12,0,0,0,0,3,2,2,1,1626178,1628384,201586,1627832,1629056,203933,203200,1626167,203087,1628988
30,1,made.shot,away,1610612761,2,12,414,426,11 - 21,10,1,1,0,0,0,0,0,0,1626178,1628384,201586,1627832,1629056,203933,203200,1626167,203087,1628988
31,1,turnover,home,1610612754,0,19,426,445,11 - 21,10,0,0,0,0,0,0,0,0,1626178,1628384,201586,1627832,1629056,203933,203200,1626167,203087,1628988
32,1,missed.shot,away,1610612761,0,14,445,459,11 - 21,10,1,0,1,0,0,0,1,1,1626178,1628384,201586,1627832,1629056,203933,203200,1626167,203087,1628988
33,1,made.shot,home,1610612754,3,12,459,471,11 - 24,13,0,0,1,1,0,0,0,0,1626178,1628384,201586,1627832,1629056,203933,203200,1626167,203087,204456
34,1,made.shot,away,1610612761,2,26,471,497,13 - 24,11,2,1,0,0,0,0,0,1,1626178,1628384,201586,1627832,1629056,203933,203200,1626167,203087,204456
35,1,made.shot,home,1610612754,3,21,497,518,13 - 27,14,0,0,1,1,0,0,0,0,1626178,1628384,201586,1627832,1629056,203933,203200,1626167,203087,204456
36,1,missed.shot,away,1610612761,0,22,518,540,13 - 27,14,1,0,0,0,0,0,0,0,1626178,1628384,201586,1627832,1629056,203933,203200,1626167,1628410,204456
37,1,missed.shot,home,1610612754,0,6,540,546,13 - 27,14,0,0,1,0,0,0,0,0,1626178,1628384,1628449,200768,1629056,203933,203200,1627734,1628410,204456
38,1,missed.shot,away,1610612761,0,17,546,563,13 - 27,14,0,0,1,0,0,0,0,0,1626178,1628384,1628449,200768,1629056,203933,203200,1627734,1628410,204456
39,1,missed.shot,home,1610612754,0,14,563,577,13 - 27,14,0,0,0,0,2,0,1,1,1626178,1628384,1628449,200768,1629056,203926,203200,1627734,1628410,204456
40,1,made.shot,away,1610612761,2,22,577,599,15 - 27,12,1,1,0,0,0,0,0,0,1626178,1627775,1628449,200768,1629056,203926,203200,1627734,1628410,204456
41,1,missed.shot,home,1610612754,0,17,599,616,15 - 27,12,0,0,0,0,2,0,1,1,1626178,1627775,1628449,200768,1629056,203926,203200,1627734,1628410,204456
42,1,last.ft.made,away,1610612761,2,8,616,624,17 - 27,10,0,0,0,0,2,2,1,0,1626178,1627775,1628449,200768,1629056,203926,203200,1627734,1628410,204456
43,1,made.shot,home,1610612754,3,8,624,632,17 - 30,13,0,0,1,1,0,0,0,0,1626178,1627775,1628449,200768,1629056,203926,203200,1627734,1628410,204456
44,1,last.ft.made,away,1610612761,2,11,632,643,19 - 30,11,0,0,0,0,2,2,1,0,1626178,1627775,1628449,200768,1629056,203926,203200,1627734,1628410,204456
45,1,missed.shot,home,1610612754,0,11,643,654,19 - 30,11,0,0,1,0,0,0,0,0,1626178,1627775,1628449,200768,1629056,203926,203200,1627734,1628410,204456
46,1,missed.shot,away,1610612761,0,13,654,667,19 - 30,11,0,0,2,0,0,0,0,1,1626178,1627775,1628449,200768,1629056,203926,203200,1627734,1628410,204456
47,1,missed.shot,home,1610612754,0,12,667,679,19 - 30,11,0,0,1,0,0,0,0,0,1626178,1627775,1628449,200768,1629056,203926,203200,1627734,1628410,204456
48,1,missed.shot,away,1610612761,0,11,679,690,19 - 30,11,0,0,1,0,0,0,0,0,1626178,1627775,1628449,200768,1629056,203926,203200,1627734,1628410,204456
49,1,turnover,home,1610612754,0,6,690,696,19 - 30,11,0,0,0,0,0,0,0,0,1626178,1627775,1628449,200768,1629056,203926,203200,1627734,1628410,204456
50,1,missed.shot,away,1610612761,0,24,696,720,19 - 30,11,0,0,1,0,0,0,0,0,1627832,1627775,1628449,200768,1629056,203926,203200,1627734,1628410,204456
51,1,end.of.period,home,1610612754,0,0,720,720,19 - 30,11,0,0,0,0,0,0,0,0,1627832,1627775,1628449,200768,1629056,203926,203200,1627734,1628410,204456
52,2,missed.shot,away,1610612761,0,26,720,746,19 - 30,11,1,0,0,0,0,0,0,0,1627775,200768,1626178,1629056,1628449,1627734,203200,204456,1628410,203926
