possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,away,1610612764,2,16,0,16,2 - 0,-2,1,1,0,0,0,0,0,0,1628972,1629060,1628418,203078,202738,203115,200794,203999,203914,1627750
2,1,missed.shot,home,1610612743,0,26,16,42,2 - 0,-2,1,0,0,0,0,0,0,0,1628972,1629060,1628418,203078,202738,203115,200794,203999,203914,1627750
3,1,missed.shot,away,1610612764,0,6,42,48,2 - 0,-2,1,0,0,0,0,0,0,0,1628972,1629060,1628418,203078,202738,203115,200794,203999,203914,1627750
4,1,made.shot,home,1610612743,2,10,48,58,2 - 2,TIE,1,1,0,0,0,0,0,0,1628972,1629060,1628418,203078,202738,203115,200794,203999,203914,1627750
5,1,made.shot,away,1610612764,2,19,58,77,4 - 2,-2,1,1,0,0,0,0,0,0,1628972,1629060,1628418,203078,202738,203115,200794,203999,203914,1627750
6,1,turnover,home,1610612743,0,17,77,94,4 - 2,-2,0,0,0,0,0,0,0,0,1628972,1629060,1628418,203078,202738,203115,200794,203999,203914,1627750
7,1,turnover,away,1610612764,0,4,94,98,4 - 2,-2,0,0,0,0,0,0,0,0,1628972,1629060,1628418,203078,202738,203115,200794,203999,203914,1627750
8,1,missed.shot,home,1610612743,0,9,98,107,4 - 2,-2,0,0,1,0,0,0,0,0,1628972,1629060,1628418,203078,202738,203115,200794,203999,203914,1627750
9,1,made.shot,away,1610612764,2,8,107,115,6 - 2,-4,2,1,0,0,0,0,0,1,1628972,1629060,1628418,203078,202738,203115,200794,203999,203914,1627750
10,1,made.shot,home,1610612743,2,16,115,131,6 - 4,-2,1,1,0,0,0,0,0,0,1628972,1629060,1628418,203078,202738,203115,200794,203999,203914,1627750
11,1,missed.shot,away,1610612764,0,17,131,148,6 - 4,-2,0,0,1,0,0,0,0,0,1628972,1629060,1628418,203078,202738,203115,200794,203999,203914,1627750
12,1,missed.shot,home,1610612743,0,15,148,163,6 - 4,-2,1,0,1,0,0,0,0,1,1628972,1629060,1628418,203078,202738,203115,200794,203999,203914,1627750
13,1,missed.shot,away,1610612764,0,11,163,174,6 - 4,-2,0,0,1,0,0,0,0,0,1628972,1629060,1628418,203078,202738,203115,200794,203999,203914,1627750
14,1,made.shot,home,1610612743,2,13,174,187,6 - 6,TIE,1,1,0,0,0,0,1,0,1628972,1629060,1628418,203078,202738,203115,200794,203999,203914,1627750
15,1,missed.shot,away,1610612764,0,19,187,206,6 - 6,TIE,0,0,1,0,0,0,0,0,1628972,1629060,1628418,203078,202738,203115,200794,203999,203914,1627750
16,1,last.ft.made,home,1610612743,1,14,206,220,6 - 7,1,1,0,0,0,2,1,1,2,1628972,1629060,1628418,203078,202738,203115,200794,203999,203914,1627750
17,1,made.shot,away,1610612764,2,16,220,236,8 - 7,-1,1,1,0,0,0,0,0,0,1628972,1629060,1629021,203078,202738,203115,200794,203999,203914,1627750
18,1,made.shot,home,1610612743,2,12,236,248,8 - 9,1,1,1,0,0,0,0,0,0,1628972,1629060,1629021,203078,202738,203115,200794,203999,203914,1627750
19,1,made.shot,away,1610612764,2,14,248,262,10 - 9,-1,1,1,0,0,0,0,0,0,1628972,1629060,1629021,203078,202738,203115,200794,203999,203914,1627750
20,1,made.shot,home,1610612743,2,9,262,271,10 - 11,1,1,1,0,0,0,0,0,0,1628972,1629060,1629021,203078,202738,203115,200794,203999,203914,1627750
21,1,made.shot,away,1610612764,2,10,271,281,12 - 11,-1,1,1,0,0,0,0,0,0,1628972,1629060,1629021,203078,202738,203115,200794,203999,203914,1627750
22,1,turnover,home,1610612743,0,25,281,306,12 - 11,-1,0,0,0,0,0,0,0,0,1628972,1629060,1629021,203078,202738,203115,200794,203999,203914,1627750
23,1,missed.shot,away,1610612764,0,9,306,315,12 - 11,-1,0,0,1,0,0,0,0,0,1628972,1629060,1629021,203078,202738,203115,200794,203999,203914,1627750
24,1,made.shot,home,1610612743,2,7,315,322,12 - 13,1,1,1,0,0,0,0,0,0,1628972,1629060,1629021,203078,202738,203115,200794,203999,203914,1627750
25,1,missed.shot,away,1610612764,0,24,322,346,12 - 13,1,1,0,0,0,0,0,0,0,1628972,1629060,1629021,203078,202738,203115,200794,203999,203914,1627750
26,1,missed.shot,home,1610612743,0,11,346,357,12 - 13,1,0,0,1,0,0,0,0,0,1628972,1629060,1629021,203078,202738,203115,200794,203999,203914,1627750
27,1,made.shot,away,1610612764,3,10,357,367,15 - 13,-2,0,0,1,1,0,0,0,0,1628972,1629060,1629021,203078,202738,203115,200794,203999,203914,1627750
28,1,made.shot,home,1610612743,2,12,367,379,15 - 15,TIE,1,1,0,0,0,0,0,0,1628972,1629060,1629021,203078,202738,203115,200794,203999,203914,1627750
29,1,missed.shot,away,1610612764,0,24,379,403,15 - 15,TIE,0,0,1,0,0,0,0,0,1628972,1629060,1629021,203078,202738,203115,200794,203999,203914,1627750
30,1,made.shot,home,1610612743,2,10,403,413,15 - 17,2,1,1,0,0,0,0,0,0,1628972,1629060,1629021,203078,202738,203115,200794,203999,203914,1627750
31,1,missed.shot,away,1610612764,0,20,413,433,15 - 17,2,1,0,0,0,0,0,0,0,1628972,1629060,1629021,203078,202738,203115,200794,203999,203914,1627750
32,1,missed.shot,home,1610612743,0,7,433,440,15 - 17,2,0,0,1,0,0,0,0,0,1628972,1629060,1629021,203078,202738,203115,200794,203999,203914,1627750
33,1,missed.shot,away,1610612764,0,15,440,455,15 - 17,2,0,0,1,0,0,0,0,0,1628972,1629060,1629021,203078,202738,203115,200794,203999,203914,1627750
34,1,made.shot,home,1610612743,2,2,455,457,15 - 19,4,1,1,0,0,0,0,0,0,1628972,1629060,1629021,203078,202738,203115,200794,203999,203914,1627750
35,1,made.shot,away,1610612764,2,17,457,474,17 - 19,2,1,1,0,0,0,0,0,0,1628972,1629060,1629021,203078,202738,203115,200794,203999,203914,1627750
36,1,missed.shot,home,1610612743,0,19,474,493,17 - 19,2,0,0,1,0,0,0,0,0,101139,1629060,1629021,203078,202738,203115,203924,203999,203914,1627750
37,1,turnover,away,1610612764,0,21,493,514,17 - 19,2,0,0,0,0,0,0,0,0,101139,1629060,1629021,203078,202738,203115,203924,203999,203914,1627750
38,1,turnover,home,1610612743,0,16,514,530,17 - 19,2,0,0,0,0,0,0,0,0,101139,1629060,1629021,203078,202738,203115,203924,203999,203914,1627750
39,1,missed.shot,away,1610612764,0,20,530,550,17 - 19,2,1,0,0,0,0,0,0,0,101139,1629060,1629021,203078,202738,203115,203924,203999,203914,1627750
40,1,missed.shot,home,1610612743,0,14,550,564,17 - 19,2,1,0,0,0,0,0,1,0,101139,1629060,1629021,203078,202738,203115,203924,203999,203914,1627750
41,1,missed.shot,away,1610612764,0,10,564,574,17 - 19,2,0,0,1,0,0,0,0,0,101139,202397,1629021,202722,203895,203115,203924,203999,1627823,1628420
42,1,missed.shot,home,1610612743,0,12,574,586,17 - 19,2,1,0,0,0,0,0,0,0,101139,202397,1629021,202722,203895,203115,203924,203999,1627823,1628420
43,1,missed.shot,away,1610612764,0,8,586,594,17 - 19,2,0,0,2,0,0,0,0,1,101139,202397,1629021,202722,203895,203115,203924,203999,1627823,1628420
44,1,turnover,home,1610612743,0,15,594,609,17 - 19,2,0,0,0,0,0,0,1,0,101139,202397,1629021,202722,203895,203115,203924,203999,1627823,1628420
45,1,missed.shot,away,1610612764,0,7,609,616,17 - 19,2,1,0,0,0,0,0,0,0,101139,202397,1629021,202722,203895,1627736,203924,203486,1627823,1628420
46,1,made.shot,home,1610612743,2,3,616,619,17 - 21,4,1,1,0,0,0,0,0,0,101139,202397,1629021,202722,203895,1627736,203924,203486,1627823,1628420
47,1,made.shot,away,1610612764,2,15,619,634,19 - 21,2,1,1,0,0,0,0,0,0,101139,202397,1629021,202722,203895,1627736,203924,203486,1627823,1628420
48,1,last.ft.made,home,1610612743,1,10,634,644,19 - 22,3,0,0,0,0,2,1,1,1,101139,202397,1629021,202722,203895,1627736,203924,203486,1627823,1628420
49,1,made.shot,away,1610612764,2,18,644,662,21 - 22,1,1,1,0,0,0,0,0,0,101139,202397,1629021,202722,203895,1627736,203924,203486,1627823,1628420
50,1,made.shot,home,1610612743,3,14,662,676,21 - 25,4,0,0,1,1,0,0,0,0,101139,202397,1629021,202722,203895,1627736,203924,203486,1627823,1628420
51,1,made.shot,away,1610612764,2,6,676,682,23 - 25,2,1,1,0,0,0,0,0,0,101139,202397,1629021,202722,203895,1627736,203924,203486,1627823,1628420
52,1,turnover,home,1610612743,0,7,682,689,23 - 25,2,0,0,0,0,0,0,0,0,101139,202397,1629021,202722,203895,1627736,203924,203486,1627823,1628420
53,1,missed.shot,away,1610612764,0,14,689,703,23 - 25,2,1,0,0,0,0,0,0,0,101139,202397,1629021,202722,203895,1627736,203924,203486,1627823,1628420
54,1,missed.shot,home,1610612743,0,16,703,719,23 - 25,2,0,0,0,0,2,0,1,1,101139,202397,1629021,202722,203895,1627736,203924,203486,1627823,1628420
55,1,end.of.period,away,1610612764,0,1,719,720,23 - 25,2,0,0,0,0,0,0,0,0,101139,202397,1629021,202722,203895,1627736,203924,203486,1627823,1628420
56,2,missed.shot,home,1610612743,0,16,720,736,23 - 25,2,1,0,0,0,0,0,0,0,1629021,101139,202722,203895,202397,203924,1627823,1628420,1627736,203486
57,2,last.ft.made,away,1610612764,1,4,736,740,24 - 25,1,0,0,0,0,2,1,1,1,1629021,101139,202722,203895,202397,203924,1627823,1628420,1627736,203486
58,2,missed.shot,home,1610612743,0,18,740,758,24 - 25,1,0,0,1,0,0,0,0,0,1629021,101139,202722,203895,202397,203924,1627823,1628420,1627736,203486
59,2,last.ft.made,away,1610612764,3,5,758,763,27 - 25,-2,1,1,0,0,1,1,1,0,1629021,101139,202722,203895,202397,203924,1627823,1628420,1627736,203486
60,2,made.shot,home,1610612743,2,10,763,773,27 - 27,TIE,1,1,0,0,0,0,0,0,1629021,101139,202722,203895,202397,203924,1627823,1628420,1627736,203486
61,2,missed.shot,away,1610612764,0,17,773,790,27 - 27,TIE,1,0,0,0,0,0,0,0,1629021,101139,202722,203895,202397,203924,1627823,1628420,1627736,203486
62,2,turnover,home,1610612743,0,3,790,793,27 - 27,TIE,0,0,0,0,0,0,1,0,1629021,101139,202722,203895,202397,203924,1627823,1628420,1627736,203486
63,2,missed.shot,away,1610612764,0,15,793,808,27 - 27,TIE,0,0,1,0,0,0,0,0,1629021,101139,202722,203895,202397,203924,1627823,1628420,1627736,203486
64,2,made.shot,home,1610612743,2,8,808,816,27 - 29,2,1,1,0,0,0,0,0,0,1629021,101139,202722,203895,202397,203924,1627823,1628420,1627736,203486
65,2,missed.shot,away,1610612764,0,16,816,832,27 - 29,2,0,0,1,0,0,0,0,0,1629021,101139,202722,203895,202397,203924,1627823,1628420,1627736,203486
66,2,made.shot,home,1610612743,3,4,832,836,27 - 32,5,0,0,1,1,0,0,0,0,1629021,101139,202722,203895,202397,203924,1627823,1628420,1627736,203486
67,2,made.shot,away,1610612764,2,18,836,854,29 - 32,3,1,1,0,0,0,0,0,0,1629021,101139,202722,203895,202397,203924,1627823,1628420,1627736,203486
68,2,turnover,home,1610612743,0,17,854,871,29 - 32,3,1,0,0,0,0,0,1,1,1629021,101139,202722,203895,202397,203924,1627823,1628420,1627736,203486
69,2,last.ft.made,away,1610612764,2,15,871,886,31 - 32,1,0,0,0,0,2,2,2,0,1629021,101139,202722,203895,202397,203924,1627823,1628420,1627736,203486
70,2,made.shot,home,1610612743,2,16,886,902,31 - 34,3,1,1,0,0,0,0,0,0,1629021,101139,202722,203895,202397,203924,1627823,1628420,1627736,203486
71,2,missed.shot,away,1610612764,0,12,902,914,31 - 34,3,0,0,0,0,2,0,1,1,1629021,101139,202722,203895,202397,203924,1627823,1628420,1627736,203486
72,2,made.shot,home,1610612743,3,7,914,921,31 - 37,6,0,0,1,1,0,0,0,0,1629021,101139,202722,203895,202397,203924,1627823,1628420,1627736,203486
73,2,made.shot,away,1610612764,2,16,921,937,33 - 37,4,2,1,0,0,0,0,0,1,1629021,101139,202722,203895,202397,203924,1627823,1628420,1627736,203486
74,2,made.shot,home,1610612743,2,14,937,951,33 - 39,6,1,1,0,0,0,0,0,0,1629021,101139,202722,203895,202397,203924,1627823,1628420,1627736,203486
75,2,last.ft.made,away,1610612764,3,12,951,963,36 - 39,3,0,0,0,0,3,3,1,0,1629021,101139,202722,203078,202397,203924,1627823,1628420,1627736,203486
76,2,missed.shot,home,1610612743,0,19,963,982,36 - 39,3,0,0,1,0,0,0,0,0,1629021,101139,202722,203078,202397,203924,203115,1628420,1627736,203486
77,2,missed.shot,away,1610612764,0,24,982,1006,36 - 39,3,0,0,1,0,0,0,0,0,1629021,101139,202722,203078,202397,203924,203115,1628420,1627736,203486
78,2,last.ft.made,home,1610612743,1,9,1006,1015,36 - 40,4,0,0,0,0,2,1,1,1,1629021,101139,202722,203078,202397,203924,203115,1628420,1627736,203486
79,2,missed.shot,away,1610612764,0,18,1015,1033,36 - 40,4,0,0,1,0,0,0,0,0,1629060,1628418,202722,203078,202397,203924,203115,1628420,203914,203486
80,2,last.ft.made,home,1610612743,3,5,1033,1038,36 - 43,7,1,1,0,0,1,1,1,0,1629060,1628418,202722,203078,202397,203924,203115,1628420,203914,203486
81,2,missed.shot,away,1610612764,0,23,1038,1061,36 - 43,7,1,0,0,0,0,0,0,0,1629060,1628418,202722,203078,202397,203924,203115,1628420,203914,203486
82,2,made.shot,home,1610612743,2,13,1061,1074,36 - 45,9,1,1,0,0,0,0,0,0,1629060,1628418,202722,203078,202397,203924,203115,1628420,203914,203486
83,2,made.shot,away,1610612764,2,12,1074,1086,38 - 45,7,1,1,0,0,0,0,0,0,1629060,1628418,202722,203078,202397,203924,203115,1628420,203914,203486
84,2,last.ft.made,home,1610612743,2,16,1086,1102,38 - 47,9,0,0,0,0,2,2,1,0,1629060,1628418,202722,203078,202738,203924,203115,1627750,203914,203999
85,2,missed.shot,away,1610612764,0,25,1102,1127,38 - 47,9,1,0,0,0,0,0,0,0,1629060,1628418,202722,203078,202738,203924,203115,1627750,203914,203999
86,2,made.shot,home,1610612743,2,12,1127,1139,38 - 49,11,1,1,0,0,0,0,0,0,1629060,1628418,202722,203078,202738,203924,203115,1627750,203914,203999
87,2,missed.shot,away,1610612764,0,15,1139,1154,38 - 49,11,0,0,1,0,0,0,0,0,1629060,1628418,202722,203078,202738,203924,203115,1627750,203914,203999
88,2,made.shot,home,1610612743,2,5,1154,1159,38 - 51,13,1,1,0,0,0,0,0,0,1629060,1628418,202722,203078,202738,203924,203115,1627750,203914,203999
89,2,missed.shot,away,1610612764,0,24,1159,1183,38 - 51,13,2,0,0,0,0,0,0,1,1629060,1628418,202722,203078,202738,203924,203115,1627750,203914,203999
90,2,missed.shot,home,1610612743,0,25,1183,1208,38 - 51,13,1,0,0,0,0,0,0,0,1629060,1628418,1628972,203078,202738,200794,203115,1627750,203914,203999
91,2,made.shot,away,1610612764,2,5,1208,1213,40 - 51,11,1,1,0,0,0,0,0,0,1629060,1628418,1628972,203078,202738,200794,203115,1627750,203914,203999
92,2,missed.shot,home,1610612743,0,25,1213,1238,40 - 51,11,1,0,0,0,0,0,0,0,1629060,1628418,1628972,203078,202738,200794,203115,1627750,203914,203999
93,2,last.ft.made,away,1610612764,2,0,1238,1238,42 - 51,9,0,0,0,0,2,2,1,0,1629060,1628418,1628972,203078,202738,200794,203115,1627750,203914,203999
94,2,made.shot,home,1610612743,2,15,1238,1253,42 - 53,11,1,1,0,0,0,0,0,0,1629060,1628418,1628972,203078,202738,200794,203115,1627750,203914,203999
95,2,made.shot,away,1610612764,2,9,1253,1262,44 - 53,9,1,1,0,0,0,0,0,0,1629060,1628418,1628972,203078,202738,200794,203115,1627750,203914,203999
96,2,made.shot,home,1610612743,2,9,1262,1271,44 - 55,11,1,1,0,0,0,0,0,0,1629060,1628418,1628972,203078,202738,200794,203115,1627750,203914,203999
97,2,last.ft.made,away,1610612764,1,14,1271,1285,45 - 55,10,0,0,0,0,2,1,1,1,1629060,1628418,1628972,203078,202738,200794,203115,1627750,203914,203999
98,2,missed.shot,home,1610612743,0,14,1285,1299,45 - 55,10,1,0,0,0,0,0,0,0,1629060,1628418,1628972,203078,202738,200794,203115,1627750,203914,203999
99,2,missed.shot,away,1610612764,0,6,1299,1305,45 - 55,10,1,0,0,0,0,0,0,0,1629060,1628418,1628972,203078,202738,200794,203115,1627750,203914,203999
100,2,turnover,away,1610612764,0,0,1305,1305,45 - 55,10,0,0,0,0,0,0,0,0,1629060,1628418,1628972,203078,202738,200794,203115,1627750,203914,203999
