possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,missed.shot,away,1610612765,0,19,0,19,,,1,0,0,0,0,0,0,0,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
2,1,made.shot,home,1610612747,3,2,19,21,0 - 3,3,0,0,1,1,0,0,0,0,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
3,1,missed.shot,away,1610612765,0,19,21,40,0 - 3,3,0,0,1,0,0,0,0,0,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
4,1,made.shot,home,1610612747,2,11,40,51,0 - 5,5,1,1,0,0,0,0,0,0,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
5,1,made.shot,away,1610612765,2,16,51,67,2 - 5,3,2,1,0,0,0,0,0,1,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
6,1,missed.shot,home,1610612747,0,25,67,92,2 - 5,3,1,0,0,0,0,0,0,0,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
7,1,missed.shot,away,1610612765,0,12,92,104,2 - 5,3,1,0,0,0,0,0,0,0,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
8,1,made.shot,home,1610612747,2,5,104,109,2 - 7,5,1,1,0,0,0,0,0,0,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
9,1,missed.shot,away,1610612765,0,15,109,124,2 - 7,5,1,0,0,0,0,0,0,0,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
10,1,made.shot,home,1610612747,3,24,124,148,2 - 10,8,0,0,1,1,0,0,0,0,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
11,1,missed.shot,away,1610612765,0,32,148,180,2 - 10,8,0,0,1,0,0,0,1,0,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
12,1,made.shot,home,1610612747,2,20,180,200,2 - 12,10,1,1,0,0,0,0,0,0,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
13,1,turnover,away,1610612765,0,27,200,227,2 - 12,10,0,0,0,0,0,0,0,0,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
14,1,missed.shot,home,1610612747,0,15,227,242,2 - 12,10,0,0,1,0,0,0,0,0,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
15,1,turnover,away,1610612765,0,2,242,244,2 - 12,10,0,0,0,0,0,0,0,0,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
16,1,turnover,home,1610612747,0,4,244,248,2 - 12,10,0,0,0,0,0,0,0,0,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
17,1,missed.shot,away,1610612765,0,16,248,264,2 - 12,10,1,0,0,0,0,0,0,0,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
18,1,turnover,home,1610612747,0,8,264,272,2 - 12,10,0,0,0,0,0,0,0,0,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
19,1,missed.shot,away,1610612765,0,14,272,286,2 - 12,10,0,0,1,0,0,0,0,0,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
20,1,missed.shot,home,1610612747,0,18,286,304,2 - 12,10,1,0,0,0,0,0,0,0,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
21,1,missed.shot,away,1610612765,0,11,304,315,2 - 12,10,0,0,1,0,0,0,0,0,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
22,1,last.ft.made,home,1610612747,1,5,315,320,2 - 13,11,0,0,0,0,2,1,1,1,1629635,1626174,203083,203503,204025,2544,203076,201580,201980,202340
23,1,missed.shot,away,1610612765,0,16,320,336,2 - 13,11,1,0,0,0,0,0,0,0,1629635,1626174,203083,1628971,201565,2544,203076,201580,201980,202340
24,1,made.shot,home,1610612747,2,2,336,338,2 - 15,13,1,1,0,0,0,0,0,0,1629635,1626174,203083,1628971,201565,2544,203076,201580,201980,202340
25,1,made.shot,away,1610612765,3,16,338,354,5 - 15,10,0,0,1,1,0,0,0,0,1629635,1626174,203083,1628971,201565,2544,203076,201580,201980,202340
26,1,missed.shot,home,1610612747,0,22,354,376,5 - 15,10,1,0,0,0,0,0,0,0,1629635,1626174,203083,1628971,201565,2544,203076,201580,201980,202340
27,1,last.ft.made,away,1610612765,2,13,376,389,7 - 15,8,0,0,0,0,2,2,1,0,1629635,1626174,203083,1628971,201565,2544,203076,201580,201980,202340
28,1,made.shot,home,1610612747,2,9,389,398,7 - 17,10,1,1,0,0,0,0,1,0,1629635,1626174,203083,1628971,201565,2544,203076,201580,201980,202340
29,1,made.shot,away,1610612765,3,16,398,414,10 - 17,7,0,0,1,1,0,0,0,0,1629635,1626174,203083,1628971,201565,2544,203076,1628398,203484,202340
30,1,missed.shot,home,1610612747,0,28,414,442,10 - 17,7,1,0,0,0,0,0,0,0,1629635,1626174,203083,1628971,201565,2544,203076,1628398,203484,202340
31,1,last.ft.made,away,1610612765,2,4,442,446,12 - 17,5,0,0,0,0,2,2,1,0,1629635,1626174,203083,1628971,201565,2544,203076,1628398,203484,202340
32,1,missed.shot,home,1610612747,0,19,446,465,12 - 17,5,1,0,0,0,0,0,0,0,1629635,1629004,203083,1628971,201565,200765,203076,1628398,203484,1627936
33,1,turnover,away,1610612765,0,15,465,480,12 - 17,5,0,0,0,0,0,0,0,0,204038,1629004,203083,1628971,201565,200765,203076,1628398,203484,1627936
34,1,made.shot,home,1610612747,2,9,480,489,12 - 19,7,1,1,0,0,0,0,0,0,204038,1629004,203083,1628971,201565,200765,203076,1628398,203484,1627936
35,1,missed.shot,away,1610612765,0,16,489,505,12 - 19,7,1,0,0,0,0,0,0,0,204038,1629004,203083,1628971,201565,200765,203076,1628398,203484,1627936
36,1,missed.shot,home,1610612747,0,19,505,524,12 - 19,7,0,0,1,0,0,0,0,0,204038,1629004,203083,1628971,201565,200765,203076,1628398,203484,1627936
37,1,missed.shot,away,1610612765,0,12,524,536,12 - 19,7,0,0,1,0,0,0,0,0,204038,1629004,203083,1628971,201565,200765,203076,1628398,203484,1627936
38,1,turnover,home,1610612747,0,6,536,542,12 - 19,7,0,0,0,0,0,0,0,0,204038,1629004,203083,1628971,201565,200765,203076,1628398,203484,1627936
39,1,missed.shot,away,1610612765,0,17,542,559,12 - 19,7,1,0,0,0,0,0,0,0,204038,1629004,203083,1628971,201565,200765,203076,1628398,203484,1627936
40,1,missed.shot,home,1610612747,0,4,559,563,12 - 19,7,1,0,0,0,0,0,0,0,204038,1629004,203083,1628971,201565,200765,203076,1628398,203484,1627936
41,1,made.shot,away,1610612765,3,6,563,569,15 - 19,4,0,0,1,1,0,0,0,0,204038,1629004,203083,1628971,201565,200765,203076,1628398,203484,1627936
42,1,made.shot,home,1610612747,2,27,569,596,15 - 21,6,1,1,0,0,0,0,0,0,204038,1629004,203083,1628971,201565,200765,203076,1628398,203484,1627936
43,1,missed.shot,away,1610612765,0,17,596,613,15 - 21,6,1,0,0,0,0,0,0,0,204038,1629004,203083,1628971,201565,200765,203076,1628398,203484,1627936
44,1,missed.shot,home,1610612747,0,12,613,625,15 - 21,6,1,0,0,0,0,0,0,0,204038,1629004,203083,1628971,201565,200765,203076,1628398,203484,1627936
45,1,missed.shot,away,1610612765,0,8,625,633,15 - 21,6,1,0,0,0,0,0,0,0,204038,1629004,203083,1628971,201565,200765,203076,1628398,203484,1627936
46,1,missed.shot,home,1610612747,2,8,633,641,15 - 23,8,1,1,0,0,1,0,1,0,204038,1629004,203083,1628971,201565,200765,203076,1628398,203484,1627936
47,1,made.shot,away,1610612765,2,15,641,656,17 - 23,6,1,1,0,0,0,0,0,0,204038,1629004,203083,1628971,201565,200765,203076,1628398,203484,1627936
48,1,missed.shot,home,1610612747,0,17,656,673,17 - 23,6,1,0,0,0,0,0,0,0,204038,1629004,203083,1628971,201565,200765,203076,1628398,203484,1627936
49,1,made.shot,away,1610612765,2,8,673,681,19 - 23,4,1,1,0,0,0,0,0,0,204038,1629004,203083,1628971,201565,200765,203076,1628398,203484,1627936
50,1,missed.shot,home,1610612747,0,9,681,690,19 - 23,4,1,0,0,0,0,0,0,0,204038,1629004,203083,1628971,201565,200765,203076,1628398,203484,1627936
51,1,last.ft.made,away,1610612765,3,16,690,706,22 - 23,1,1,1,0,0,1,1,1,0,204038,1629004,203083,1628971,201565,200765,203076,1628398,203484,1627936
52,1,end.of.period,home,1610612747,0,14,706,720,22 - 23,1,0,0,1,0,0,0,0,1,204038,1629004,1627748,1628971,201565,200765,203076,1628398,203484,1627936
