possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,missed.shot,home,1610612748,1610612757,0,20,0,20,,,0,0,1,0,0,0,0,0,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
2,1,missed.shot,away,1610612757,1610612748,0,17,20,37,,,1,0,0,0,0,0,0,0,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
3,1,missed.shot,home,1610612748,1610612757,0,13,37,50,,,0,0,1,0,0,0,0,0,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
4,1,missed.shot,away,1610612757,1610612748,0,8,50,58,,,0,0,1,0,0,0,0,0,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
5,1,made.shot,home,1610612748,1610612757,3,10,58,68,0 - 3,3,0,0,1,1,0,0,0,0,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
6,1,missed.shot,away,1610612757,1610612748,0,17,68,85,0 - 3,3,1,0,0,0,0,0,0,0,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
7,1,missed.shot,home,1610612748,1610612757,0,14,85,99,0 - 3,3,0,0,1,0,0,0,0,0,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
8,1,made.shot,away,1610612757,1610612748,2,21,99,120,2 - 3,1,1,1,0,0,0,0,0,0,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
9,1,missed.shot,home,1610612748,1610612757,0,13,120,133,2 - 3,1,0,0,1,0,0,0,0,0,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
10,1,missed.shot,away,1610612757,1610612748,0,11,133,144,2 - 3,1,1,0,0,0,0,0,0,0,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
11,1,made.shot,home,1610612748,1610612757,2,18,144,162,2 - 5,3,1,1,1,0,0,0,0,1,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
12,1,missed.shot,away,1610612757,1610612748,0,30,162,192,2 - 5,3,0,0,1,0,0,0,0,0,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
13,1,last.ft.made,home,1610612748,1610612757,3,19,192,211,2 - 8,6,1,1,0,0,1,1,1,0,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
14,1,missed.shot,away,1610612757,1610612748,0,22,211,233,2 - 8,6,1,0,0,0,0,0,1,0,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
15,1,turnover,home,1610612748,1610612757,0,1,233,234,2 - 8,6,0,0,0,0,0,0,0,0,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
16,1,made.shot,away,1610612757,1610612748,2,11,234,245,4 - 8,4,1,1,0,0,0,0,0,0,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
17,1,made.shot,home,1610612748,1610612757,3,12,245,257,4 - 11,7,0,0,1,1,0,0,0,0,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
18,1,missed.shot,away,1610612757,1610612748,0,20,257,277,4 - 11,7,1,0,0,0,0,0,0,0,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
19,1,made.shot,home,1610612748,1610612757,3,14,277,291,4 - 14,10,0,0,1,1,0,0,0,0,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
20,1,last.ft.made,away,1610612757,1610612748,2,21,291,312,6 - 14,8,0,0,0,0,2,2,1,0,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
21,1,made.shot,home,1610612748,1610612757,3,12,312,324,6 - 17,11,0,0,1,1,0,0,0,0,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
22,1,missed.shot,away,1610612757,1610612748,0,28,324,352,6 - 17,11,2,0,1,0,0,0,0,2,203145,2546,202355,1629018,203081,1627884,1628389,203086,1629130,1629134
23,1,missed.shot,home,1610612748,1610612757,0,8,352,360,6 - 17,11,1,0,0,0,0,0,0,0,203145,2546,202355,1629014,203081,1627884,1628389,203086,1629130,1629134
24,1,made.shot,away,1610612757,1610612748,3,14,360,374,9 - 17,8,1,0,1,1,0,0,0,1,203145,2546,202355,1629014,203081,1627884,1628389,203086,1629130,1629134
25,1,missed.shot,home,1610612748,1610612757,0,21,374,395,9 - 17,8,0,0,1,0,0,0,0,0,203145,2546,202355,1629014,203081,1627884,1628389,203086,1629130,1629134
26,1,made.shot,away,1610612757,1610612748,2,15,395,410,11 - 17,6,1,1,0,0,0,0,0,0,203145,2546,202355,1629014,203081,1627884,1628389,203086,1629130,1629134
27,1,made.shot,home,1610612748,1610612757,3,21,410,431,11 - 20,9,0,0,1,1,0,0,0,0,203145,2546,202355,1629014,203081,1627884,1628389,203086,1629130,1629134
28,1,turnover,away,1610612757,1610612748,0,12,431,443,11 - 20,9,0,0,0,0,0,0,1,0,203145,2546,202355,1629014,203081,1627884,201609,203086,201949,1629134
29,1,missed.shot,home,1610612748,1610612757,0,12,443,455,11 - 20,9,0,0,1,0,0,0,0,0,203145,1626209,202355,1629014,203081,1627884,201609,203086,201949,1629134
