possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,home,1610612743,1610612761,3,26,0,26,0 - 3,3,0,0,1,1,0,0,0,0,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
2,1,missed.shot,away,1610612761,1610612743,0,21,26,47,0 - 3,3,0,0,1,0,0,0,0,0,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
3,1,turnover,home,1610612743,1610612761,0,3,47,50,0 - 3,3,0,0,0,0,0,0,1,0,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
4,1,missed.shot,away,1610612761,1610612743,0,18,50,68,0 - 3,3,1,0,0,0,0,0,0,0,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
5,1,made.shot,home,1610612743,1610612761,2,10,68,78,0 - 5,5,1,1,0,0,0,0,0,0,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
6,1,made.shot,away,1610612761,1610612743,2,21,78,99,2 - 5,3,1,1,0,0,0,0,0,0,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
7,1,made.shot,home,1610612743,1610612761,2,9,99,108,2 - 7,5,1,1,0,0,0,0,0,0,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
8,1,missed.shot,away,1610612761,1610612743,0,16,108,124,2 - 7,5,0,0,1,0,0,0,0,0,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
9,1,made.shot,home,1610612743,1610612761,2,9,124,133,2 - 9,7,2,1,0,0,0,0,0,1,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
10,1,last.ft.made,away,1610612761,1610612743,2,6,133,139,4 - 9,5,0,0,0,0,2,2,1,0,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
11,1,made.shot,home,1610612743,1610612761,3,16,139,155,4 - 12,8,0,0,1,1,0,0,0,0,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
12,1,made.shot,away,1610612761,1610612743,2,18,155,173,6 - 12,6,3,1,0,0,0,0,0,2,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
13,1,made.shot,home,1610612743,1610612761,3,12,173,185,6 - 15,9,0,0,1,1,0,0,0,0,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
14,1,made.shot,away,1610612761,1610612743,3,14,185,199,9 - 15,6,0,0,1,1,0,0,0,0,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
15,1,last.ft.made,home,1610612743,1610612761,1,21,199,220,9 - 16,7,0,0,0,0,2,1,1,1,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
16,1,last.ft.made,away,1610612761,1610612743,2,11,220,231,11 - 16,5,0,0,0,0,2,2,1,0,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
17,1,made.shot,home,1610612743,1610612761,3,16,231,247,11 - 19,8,0,0,1,1,0,0,0,0,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
18,1,missed.shot,away,1610612761,1610612743,0,21,247,268,11 - 19,8,0,0,1,0,0,0,0,0,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
19,1,turnover,home,1610612743,1610612761,0,5,268,273,11 - 19,8,0,0,0,0,0,0,0,0,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
20,1,made.shot,away,1610612761,1610612743,2,10,273,283,13 - 19,6,1,1,1,0,0,0,0,1,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
21,1,made.shot,home,1610612743,1610612761,3,18,283,301,13 - 22,9,0,0,1,1,0,0,0,0,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
22,1,missed.shot,away,1610612761,1610612743,0,29,301,330,13 - 22,9,0,0,1,0,0,0,0,0,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
23,1,turnover,home,1610612743,1610612761,0,13,330,343,13 - 22,9,0,0,0,0,0,0,0,0,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
24,1,made.shot,away,1610612761,1610612743,2,2,343,345,15 - 22,7,1,1,0,0,0,0,0,0,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
25,1,last.ft.made,home,1610612743,1610612761,2,20,345,365,15 - 24,9,0,0,0,0,2,2,1,0,1628384,1627783,1626178,1626181,200768,203115,203924,203999,203914,1627750
26,1,missed.shot,away,1610612761,1610612743,0,15,365,380,15 - 24,9,1,0,0,0,0,0,0,0,1628384,1627783,1629056,1626181,200768,1628420,203924,203999,203914,1627750
27,1,made.shot,home,1610612743,1610612761,2,9,380,389,15 - 26,11,1,1,0,0,0,0,0,0,1628384,1627783,1629056,1626181,200768,1628420,203924,203999,203914,1627750
28,1,made.shot,away,1610612761,1610612743,2,15,389,404,17 - 26,9,1,1,0,0,0,0,0,0,1628384,1627783,1629056,1626181,200768,1628420,203924,203999,203914,1627750
29,1,missed.shot,home,1610612743,1610612761,0,17,404,421,17 - 26,9,1,0,0,0,0,0,0,0,1628384,1627783,1629056,1626181,200768,1628420,203924,203999,203914,1627750
30,1,missed.shot,away,1610612761,1610612743,0,8,421,429,17 - 26,9,1,0,0,0,0,0,0,0,1628384,1627783,1629056,1626181,200768,1628420,203924,203999,203914,1627750
31,1,made.shot,home,1610612743,1610612761,3,4,429,433,17 - 29,12,0,0,1,1,0,0,0,0,1628384,1627783,1629056,1626181,200768,1628420,203924,203999,203914,1627750
32,1,last.ft.made,away,1610612761,1610612743,2,14,433,447,19 - 29,10,0,0,0,0,2,2,1,0,1628384,1627783,1629056,1626181,200768,1628420,203924,203999,203914,1627750
33,1,made.shot,home,1610612743,1610612761,3,13,447,460,19 - 32,13,0,0,1,1,0,0,1,0,1628384,1627783,1629056,1627775,200768,1628420,203924,203999,203914,1627750
34,1,made.shot,away,1610612761,1610612743,3,11,460,471,22 - 32,10,0,0,1,1,0,0,0,0,1628384,1627783,1629056,1627775,200768,1628420,203924,203999,203914,1627750
35,1,missed.shot,home,1610612743,1610612761,0,26,471,497,22 - 32,10,1,0,0,0,0,0,1,0,1628384,1627783,1629056,1627775,200768,1628420,203924,203999,203914,1627750
36,1,missed.shot,away,1610612761,1610612743,0,8,497,505,22 - 32,10,1,0,0,0,0,0,0,0,1628384,1627783,1629056,1627775,200768,1628420,203924,203999,1629008,1627750
37,1,missed.shot,home,1610612743,1610612761,0,15,505,520,22 - 32,10,1,0,0,0,0,0,0,0,1628384,1627783,1629056,1627775,200768,1628420,203924,203999,1629008,1627750
38,1,made.shot,away,1610612761,1610612743,3,8,520,528,25 - 32,7,0,0,1,1,0,0,0,0,1628384,1627783,1629056,1627775,200768,1628420,203924,203999,1629008,1627750
39,1,turnover,home,1610612743,1610612761,0,14,528,542,25 - 32,7,0,0,0,0,0,0,0,0,1628384,1627783,1629056,1627775,200768,1628420,203924,203999,1629008,1627750
40,1,missed.shot,away,1610612761,1610612743,0,7,542,549,25 - 32,7,0,0,1,0,0,0,0,0,1628384,1627783,1629056,1627775,200768,1628420,203924,203999,1629008,1627750
41,1,missed.shot,home,1610612743,1610612761,3,9,549,558,25 - 35,10,0,0,1,1,1,0,1,0,1628384,1627783,1629056,1627775,200768,1628420,203924,203999,1629008,1627750
42,1,last.ft.made,away,1610612761,1610612743,2,11,558,569,27 - 35,8,0,0,0,0,2,2,1,0,1628384,1627783,1629056,1627775,1629744,1628420,203924,203486,1629008,1627750
43,1,made.shot,home,1610612743,1610612761,3,16,569,585,27 - 38,11,0,0,1,1,0,0,0,0,1628384,1627783,1629056,1627775,1629744,1628420,203924,203486,1629008,1627750
44,1,missed.shot,away,1610612761,1610612743,0,16,585,601,27 - 38,11,1,0,0,0,0,0,0,0,1628384,1627783,1629056,1627775,1629744,1628420,203924,203486,1629008,1627750
45,1,missed.shot,home,1610612743,1610612761,2,20,601,621,27 - 40,13,1,1,0,0,1,0,1,0,1628384,1627783,1629056,1627775,1629744,1628420,203924,203486,1629008,1627750
46,1,last.ft.made,away,1610612761,1610612743,1,0,621,621,28 - 40,12,0,0,0,0,2,1,1,1,1626181,1628449,1629056,1627775,1629744,1628420,1628470,203486,1629008,1627750
47,1,missed.shot,home,1610612743,1610612761,0,18,621,639,28 - 40,12,1,0,0,0,0,0,0,0,1626181,1628449,1629056,1627775,1629744,1628420,1628470,203486,1629008,1627750
48,1,missed.shot,away,1610612761,1610612743,0,8,639,647,28 - 40,12,0,0,1,0,0,0,0,0,1626181,1628449,1629056,1627775,1629744,1628420,1628470,203486,1629008,1627750
49,1,missed.shot,home,1610612743,1610612761,0,9,647,656,28 - 40,12,0,0,1,0,0,0,0,0,1626181,1628449,1629056,1627775,1629744,1628420,1628470,203486,1629008,1627750
50,1,last.ft.made,away,1610612761,1610612743,2,4,656,660,30 - 40,10,0,0,0,0,2,2,1,0,1626181,1628449,1629056,1627775,1629744,1628420,1628470,203486,1629008,1627750
51,1,missed.shot,home,1610612743,1610612761,0,26,660,686,30 - 40,10,1,0,0,0,0,0,0,0,1626181,1628449,1629056,1627775,1629744,1628420,1628470,1628427,1629008,1627750
52,1,made.shot,away,1610612761,1610612743,2,5,686,691,32 - 40,8,1,1,0,0,0,0,0,0,1626181,1628449,1629056,1627775,1629744,1628420,1628470,1628427,1629008,1627750
53,1,missed.shot,home,1610612743,1610612761,0,27,691,718,32 - 40,8,1,0,1,0,0,0,0,1,1626181,1628449,1629056,1627775,1629744,1628420,1628470,1628427,1629008,1627750
54,1,end.of.period,away,1610612761,1610612743,0,2,718,720,32 - 40,8,0,0,0,0,0,0,0,0,1626181,1628449,1629056,1627775,1629744,1628420,1628470,1628427,1629008,1627750
55,2,made.shot,away,1610612761,1610612743,3,18,720,738,35 - 40,5,0,0,1,1,0,0,0,0,1626181,1629056,1627775,1629744,1628449,203115,203999,1628420,1629008,1628470
56,2,made.shot,home,1610612743,1610612761,2,25,738,763,35 - 42,7,1,1,0,0,0,0,0,0,1626181,1629056,1627775,1629744,1628449,203115,203999,1628420,1629008,1628470
57,2,turnover,away,1610612761,1610612743,0,10,763,773,35 - 42,7,0,0,0,0,0,0,0,0,1626181,1629056,1627775,1629744,1628449,203115,203999,1628420,1629008,1628470
58,2,made.shot,home,1610612743,1610612761,3,7,773,780,35 - 45,10,0,0,1,1,0,0,0,0,1626181,1629056,1627775,1629744,1628449,203115,203999,1628420,1629008,1628470
59,2,made.shot,away,1610612761,1610612743,3,11,780,791,38 - 45,7,0,0,1,1,0,0,0,0,1626181,1629056,1627775,1629744,1628449,203115,203999,1628420,1629008,1628470
