possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,last.ft.made,home,1610612742,3,16,0,16,0 - 3,3,0,0,0,0,3,3,1,0,203922,1629672,1626161,202692,1629065,1627827,204001,203939,203501,1629029
2,1,missed.shot,away,1610612744,0,14,16,30,0 - 3,3,1,0,0,0,0,0,0,0,203922,1629672,1626161,202692,1629065,1627827,204001,203939,203501,1629029
3,1,made.shot,home,1610612742,3,20,30,50,0 - 6,6,0,0,1,1,0,0,0,0,203922,1629672,1626161,202692,1629065,1627827,204001,203939,203501,1629029
4,1,missed.shot,away,1610612744,0,36,50,86,0 - 6,6,2,0,0,0,0,0,0,1,203922,1629672,1626161,202692,1629065,1627827,204001,203939,203501,1629029
5,1,made.shot,home,1610612742,2,7,86,93,0 - 8,8,1,1,0,0,0,0,0,0,203922,1629672,1626161,202692,1629065,1627827,204001,203939,203501,1629029
6,1,made.shot,away,1610612744,2,15,93,108,2 - 8,6,1,1,0,0,0,0,0,0,203922,1629672,1626161,202692,1629065,1627827,204001,203939,203501,1629029
7,1,turnover,home,1610612742,0,16,108,124,2 - 8,6,0,0,0,0,0,0,0,0,203922,1629672,1626161,202692,1629065,1627827,204001,203939,203501,1629029
8,1,last.ft.made,away,1610612744,1,3,124,127,3 - 8,5,0,0,0,0,2,1,1,1,203922,1629672,1626161,202692,1629065,1627827,204001,203939,203501,1629029
9,1,made.shot,home,1610612742,3,15,127,142,3 - 11,8,0,0,1,1,0,0,0,0,203922,1629672,1626161,202692,1629065,1627827,204001,203939,203501,1629029
10,1,missed.shot,away,1610612744,0,22,142,164,3 - 11,8,0,0,1,0,0,0,0,0,203922,1629672,1626161,202692,1629065,1627827,204001,203939,203501,1629029
11,1,made.shot,home,1610612742,3,10,164,174,3 - 14,11,0,0,2,1,0,0,0,1,203922,1629672,1626161,202692,1629065,1627827,204001,203939,203501,1629029
12,1,made.shot,away,1610612744,2,15,174,189,5 - 14,9,1,1,0,0,0,0,0,0,203922,1629672,1626161,202692,1629065,1627827,204001,203939,203501,1629029
13,1,made.shot,home,1610612742,3,11,189,200,5 - 17,12,0,0,1,1,0,0,0,0,203922,1629672,1626161,202692,1629065,1627827,204001,203939,203501,1629029
14,1,made.shot,away,1610612744,2,20,200,220,7 - 17,10,1,1,0,0,0,0,0,0,203922,1629672,1626161,202692,1629065,1627827,204001,203939,203501,1629029
15,1,made.shot,home,1610612742,3,16,220,236,7 - 20,13,1,0,1,1,0,0,0,1,203922,1629672,1626161,202692,1629065,1627827,204001,203939,203501,1629029
16,1,missed.shot,away,1610612744,0,23,236,259,7 - 20,13,1,0,0,0,0,0,0,0,203922,1629672,1626161,202692,1629065,1627827,204001,203939,203501,1629029
17,1,made.shot,home,1610612742,2,11,259,270,7 - 22,15,1,1,0,0,0,0,0,0,203922,1629672,1626161,202692,1629065,1627827,204001,203939,203501,1629029
18,1,missed.shot,away,1610612744,0,23,270,293,7 - 22,15,0,0,1,0,0,0,1,0,203922,1629672,1626161,202692,1629065,1627827,204001,203939,203501,1629029
19,1,made.shot,home,1610612742,2,7,293,300,7 - 24,17,1,1,0,0,0,0,0,0,203922,1629672,1626161,202692,1629065,1627827,204001,203939,203501,1629029
20,1,missed.shot,away,1610612744,0,21,300,321,7 - 24,17,0,0,1,0,0,0,0,0,203922,1629672,1626161,202692,1629065,1627827,204001,203939,203501,1629029
21,1,last.ft.made,home,1610612742,2,8,321,329,7 - 26,19,0,0,0,0,2,2,1,0,203922,1629672,1626161,202692,1629065,1627827,204001,203939,203501,1629029
22,1,missed.shot,away,1610612744,0,19,329,348,7 - 26,19,0,0,1,0,0,0,0,0,203922,1629672,1626161,202692,1629673,1627827,204001,203939,203501,1629029
23,1,turnover,home,1610612742,0,8,348,356,7 - 26,19,0,0,0,0,0,0,0,0,203922,1629672,1626161,202692,1629673,1627827,204001,203939,203501,1629029
24,1,made.shot,away,1610612744,2,4,356,360,9 - 26,17,1,1,0,0,0,0,0,0,203922,1629672,1626161,202692,1629673,1627827,204001,203939,203501,1629029
25,1,missed.shot,home,1610612742,0,25,360,385,9 - 26,17,0,0,1,0,0,0,0,0,203922,1629672,1626161,202692,1629673,1627827,204001,203939,203501,1629029
26,1,made.shot,away,1610612744,2,4,385,389,11 - 26,15,1,1,0,0,0,0,0,0,203922,1629672,1626161,202692,1629673,1627827,204001,203939,203501,1629029
27,1,missed.shot,home,1610612742,0,19,389,408,11 - 26,15,0,0,1,0,0,0,0,0,203922,1629672,1626161,202692,1629673,1627827,204001,203939,203501,1629029
28,1,missed.shot,away,1610612744,0,19,408,427,11 - 26,15,1,0,0,0,0,0,0,0,203922,1629672,1626161,202692,1629673,1627827,204001,203939,203501,1629029
29,1,missed.shot,home,1610612742,0,5,427,432,11 - 26,15,1,0,0,0,0,0,0,0,203922,1629672,1626161,202692,1629673,1627827,204001,203939,203501,1629029
30,1,missed.shot,away,1610612744,0,5,432,437,11 - 26,15,1,0,0,0,0,0,0,0,203922,1629672,1626161,202692,1629673,1627827,204001,203939,203501,1629029
31,1,made.shot,home,1610612742,2,11,437,448,11 - 28,17,1,1,0,0,0,0,0,0,203922,1629672,1626161,202692,1629673,1627827,204001,203939,203501,1629029
32,1,turnover,away,1610612744,0,9,448,457,11 - 28,17,0,0,0,0,0,0,0,0,203922,1629672,1626161,202692,1629673,1627827,204001,203939,203501,1629029
33,1,made.shot,home,1610612742,2,3,457,460,11 - 30,19,1,1,0,0,0,0,0,0,203922,1629672,1626161,202692,1629673,1627827,204001,203939,203501,1629029
34,1,turnover,away,1610612744,0,24,460,484,11 - 30,19,1,0,0,0,0,0,0,1,203922,1629672,1626161,202692,1629673,1627827,204001,203939,203501,1629029
35,1,made.shot,home,1610612742,2,13,484,497,11 - 32,21,1,1,0,0,0,0,0,0,203922,1627737,1629016,202692,1629673,1627827,1628467,203939,1626153,1629029
36,1,missed.shot,away,1610612744,0,25,497,522,11 - 32,21,0,0,1,0,0,0,0,0,203922,1627737,1629016,202692,1629673,1627827,1628467,203939,1626153,1629029
37,1,made.shot,home,1610612742,3,6,522,528,11 - 35,24,0,0,1,1,0,0,0,0,203922,1627737,1629016,202692,1629673,1627827,1628467,203939,1626153,1629029
38,1,missed.shot,away,1610612744,0,18,528,546,11 - 35,24,1,0,0,0,0,0,0,0,203922,1627737,1629016,202692,1629673,1627827,1628467,203939,1626153,1629029
39,1,missed.shot,home,1610612742,0,17,546,563,11 - 35,24,0,0,1,0,0,0,0,0,203922,1627737,1629016,202692,1629673,1627827,1628467,203939,1626153,1629029
40,1,missed.shot,away,1610612744,1,5,563,568,12 - 35,23,0,0,0,0,2,1,1,0,203922,1627737,1629016,202692,1629673,1627827,1628467,203939,1626153,1629029
