possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,missed.shot,away,1610612742,0,17,0,17,,,0,0,1,0,0,0,0,0,1627827,204001,203939,203501,1629029,203922,203110,1626161,1627814,1626156
2,1,made.shot,home,1610612744,2,13,17,30,0 - 2,2,1,1,0,0,0,0,1,0,1627827,204001,203939,203501,1629029,203922,203110,1626161,1627814,1626156
3,1,missed.shot,away,1610612742,0,11,30,41,0 - 2,2,2,0,0,0,0,0,0,1,1627827,204001,203939,203501,1629029,203922,203110,1626161,1627814,1626156
4,1,made.shot,home,1610612744,2,8,41,49,0 - 4,4,1,1,0,0,0,0,0,0,1627827,204001,203939,203501,1629029,203922,203110,1626161,1627814,1626156
5,1,made.shot,away,1610612742,3,13,49,62,3 - 4,1,0,0,1,1,0,0,0,0,1627827,204001,203939,203501,1629029,203922,203110,1626161,1627814,1626156
6,1,made.shot,home,1610612744,2,14,62,76,3 - 6,3,1,1,0,0,0,0,0,0,1627827,204001,203939,203501,1629029,203922,203110,1626161,1627814,1626156
7,1,missed.shot,away,1610612742,0,10,76,86,3 - 6,3,0,0,1,0,0,0,0,0,1627827,204001,203939,203501,1629029,203922,203110,1626161,1627814,1626156
8,1,made.shot,home,1610612744,3,5,86,91,3 - 9,6,0,0,1,1,0,0,0,0,1627827,204001,203939,203501,1629029,203922,203110,1626161,1627814,1626156
9,1,made.shot,away,1610612742,3,18,91,109,6 - 9,3,0,0,1,1,0,0,0,0,1627827,204001,203939,203501,1629029,203922,203110,1626161,1627814,1626156
10,1,made.shot,home,1610612744,3,6,109,115,6 - 12,6,0,0,1,1,0,0,0,0,1627827,204001,203939,203501,1629029,203922,203110,1626161,1627814,1626156
11,1,made.shot,away,1610612742,3,19,115,134,9 - 12,3,0,0,1,1,0,0,0,0,1627827,204001,203939,203501,1629029,203922,203110,1626161,1627814,1626156
12,1,made.shot,home,1610612744,3,22,134,156,9 - 15,6,0,0,1,1,0,0,0,0,1627827,204001,203939,203501,1629029,203922,203110,1626161,1627814,1626156
13,1,missed.shot,away,1610612742,0,20,156,176,9 - 15,6,1,0,0,0,0,0,0,0,1627827,204001,203939,203501,1629029,203922,203110,1626161,1627814,1626156
14,1,made.shot,home,1610612744,3,7,176,183,9 - 18,9,0,0,1,1,0,0,0,0,1627827,204001,203939,203501,1629029,203922,203110,1626161,1627814,1626156
15,1,made.shot,away,1610612742,3,18,183,201,12 - 18,6,0,0,1,1,0,0,0,0,1627827,204001,203939,203501,1629029,203922,203110,1626161,1627814,1626156
16,1,missed.shot,home,1610612744,0,17,201,218,12 - 18,6,0,0,1,0,0,0,0,0,1627827,204001,203939,203501,1629029,203922,203110,1626161,1627814,1626156
17,1,missed.shot,away,1610612742,0,16,218,234,12 - 18,6,1,0,0,0,0,0,0,0,1627827,204001,203939,203501,1629029,203922,203110,1626161,1627814,1626156
18,1,missed.shot,home,1610612744,0,15,234,249,12 - 18,6,0,0,1,0,0,0,0,0,1627827,204001,203939,203501,1629029,203922,203110,1626161,1627814,1626156
