possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,away,1610612749,1610612757,2,25,0,25,2 - 0,-2,1,1,0,0,0,0,1,0,203114,203507,201572,202083,202339,203145,2546,201229,203468,203081
2,1,made.shot,home,1610612757,1610612749,3,20,25,45,2 - 3,1,0,0,1,1,0,0,0,0,203114,203507,201572,202083,202339,203145,2546,201229,203468,203081
3,1,missed.shot,away,1610612749,1610612757,0,14,45,59,2 - 3,1,1,0,0,0,0,0,0,0,203114,203507,201572,202083,202339,203145,2546,201229,203468,203081
4,1,missed.shot,home,1610612757,1610612749,0,12,59,71,2 - 3,1,1,0,0,0,0,0,0,0,203114,203507,201572,202083,202339,203145,2546,201229,203468,203081
5,1,missed.shot,away,1610612749,1610612757,0,8,71,79,2 - 3,1,1,0,0,0,0,0,0,0,203114,203507,201572,202083,202339,203145,2546,201229,203468,203081
6,1,missed.shot,home,1610612757,1610612749,0,17,79,96,2 - 3,1,0,0,1,0,0,0,1,0,203114,203507,201572,202083,202339,203145,2546,201229,203468,203081
7,1,missed.shot,away,1610612749,1610612757,0,17,96,113,2 - 3,1,2,0,0,0,0,0,1,1,203114,203507,201572,202083,202339,203145,2546,201229,203468,203081
8,1,missed.shot,home,1610612757,1610612749,0,12,113,125,2 - 3,1,1,0,0,0,0,0,0,0,203114,203507,201572,202083,202339,203145,2546,201229,203468,203081
9,1,missed.shot,away,1610612749,1610612757,0,8,125,133,2 - 3,1,0,0,1,0,0,0,0,0,203114,203507,201572,202083,202339,203145,2546,201229,203468,203081
10,1,made.shot,home,1610612757,1610612749,3,7,133,140,2 - 6,4,0,0,1,1,0,0,0,0,203114,203507,201572,202083,202339,203145,2546,201229,203468,203081
11,1,turnover,away,1610612749,1610612757,0,9,140,149,2 - 6,4,0,0,0,0,0,0,0,0,203114,203507,201572,202083,202339,203145,2546,201229,203468,203081
12,1,turnover,home,1610612757,1610612749,0,8,149,157,2 - 6,4,0,0,0,0,0,0,0,0,203114,203507,201572,202083,202339,203145,2546,201229,203468,203081
13,1,last.ft.made,away,1610612749,1610612757,2,2,157,159,4 - 6,2,0,0,0,0,2,2,1,0,203114,203507,201572,202083,202339,203145,2546,201229,203468,203081
14,1,turnover,home,1610612757,1610612749,0,10,159,169,4 - 6,2,0,0,0,0,0,0,0,0,203114,203507,201572,202083,202339,203145,2546,201229,203468,203081
15,1,made.shot,away,1610612749,1610612757,2,10,169,179,6 - 6,TIE,1,1,0,0,0,0,0,0,203114,203507,201572,202083,202339,203145,2546,201229,203468,203081
16,1,made.shot,home,1610612757,1610612749,3,23,179,202,6 - 9,3,0,0,1,1,0,0,0,0,203114,203507,201572,202083,202339,203145,2546,201229,203468,203081
17,1,missed.shot,away,1610612749,1610612757,1,7,202,209,7 - 9,2,0,0,0,0,2,1,1,0,203114,203507,201572,202083,202339,203145,2546,201229,203468,203081
18,1,missed.shot,home,1610612757,1610612749,0,14,209,223,7 - 9,2,1,0,0,0,0,0,0,0,203114,203507,201572,202083,202339,1629642,2546,201229,203468,203081
19,1,missed.shot,away,1610612749,1610612757,2,4,223,227,9 - 9,TIE,1,1,0,0,1,0,1,0,203114,203507,201572,202083,202339,1629642,2546,201229,203468,203081
20,1,missed.shot,home,1610612757,1610612749,0,10,227,237,9 - 9,TIE,0,0,1,0,0,0,0,0,203114,203507,201572,202083,202339,1629642,2546,201229,203468,203081
21,1,missed.shot,away,1610612749,1610612757,0,8,237,245,9 - 9,TIE,0,0,1,0,0,0,0,0,203114,203507,201572,202083,202339,1629642,2546,201229,203468,203081
22,1,made.shot,home,1610612757,1610612749,2,6,245,251,9 - 11,2,1,1,0,0,0,0,0,0,203114,203507,201572,202083,202339,1629642,2546,201229,203468,203081
23,1,made.shot,away,1610612749,1610612757,2,13,251,264,11 - 11,TIE,1,1,0,0,0,0,0,0,203114,203507,201572,202083,202339,1629642,2546,201229,203468,203081
24,1,missed.shot,home,1610612757,1610612749,0,16,264,280,11 - 11,TIE,0,0,1,0,0,0,0,0,203114,203507,201572,202083,202339,1629642,2546,201229,203468,203081
25,1,missed.shot,away,1610612749,1610612757,0,8,280,288,11 - 11,TIE,1,0,0,0,0,0,0,0,203114,203507,201572,202083,202339,1629642,2546,201229,203468,203081
26,1,made.shot,home,1610612757,1610612749,3,6,288,294,11 - 14,3,0,0,1,1,0,0,0,0,203114,203507,201572,202083,202339,1629642,2546,201229,203468,203081
27,1,made.shot,away,1610612749,1610612757,3,7,294,301,14 - 14,TIE,0,0,1,1,0,0,0,0,203114,203507,201572,202083,202339,1629642,2546,201229,203468,203081
28,1,missed.shot,home,1610612757,1610612749,0,25,301,326,14 - 14,TIE,1,0,0,0,0,0,0,0,203114,203507,201572,202083,202339,1629642,2546,201229,203468,203081
29,1,made.shot,away,1610612749,1610612757,2,9,326,335,16 - 14,-2,1,1,1,0,0,0,0,1,203114,203507,201572,202083,202339,1629642,2546,201229,203468,203081
30,1,missed.shot,home,1610612757,1610612749,0,15,335,350,16 - 14,-2,0,0,1,0,0,0,0,0,203114,203507,201572,202083,202339,1629642,2546,201229,203468,203081
31,1,made.shot,away,1610612749,1610612757,3,7,350,357,19 - 14,-5,0,0,1,1,0,0,0,0,203114,203507,201572,202083,202339,1629642,2546,201229,203468,203081
32,1,missed.shot,home,1610612757,1610612749,0,18,357,375,19 - 14,-5,0,0,1,0,0,0,0,0,203114,203507,201572,202083,202339,1629642,2546,201229,203468,203081
33,1,made.shot,away,1610612749,1610612757,3,6,375,381,22 - 14,-8,0,0,1,1,0,0,0,0,203114,203507,201572,202083,202339,1629642,2546,201229,203468,203081
34,1,missed.shot,home,1610612757,1610612749,0,16,381,397,22 - 14,-8,0,0,1,0,0,0,0,0,203114,203507,201572,202083,202339,1629642,2546,201229,203468,203081
35,1,missed.shot,away,1610612749,1610612757,0,17,397,414,22 - 14,-8,1,0,0,0,0,0,0,0,203114,1628978,201572,101141,202339,1629642,2546,201229,203468,203081
36,1,made.shot,home,1610612757,1610612749,2,11,414,425,22 - 16,-6,1,1,0,0,0,0,0,0,203114,1628978,201572,101141,202339,1629642,2546,201229,203468,203081
37,1,missed.shot,away,1610612749,1610612757,0,14,425,439,22 - 16,-6,1,0,0,0,0,0,0,0,203114,1628978,201572,101141,202339,1629642,2546,201229,203468,203081
38,1,turnover,home,1610612757,1610612749,0,9,439,448,22 - 16,-6,0,0,0,0,0,0,0,0,203114,1628978,201572,101141,202339,1629642,2546,201229,203468,203081
39,1,made.shot,away,1610612749,1610612757,2,5,448,453,24 - 16,-8,1,1,0,0,0,0,0,0,203114,1628978,201572,101141,202339,1629642,2546,201229,203468,203081
40,1,made.shot,home,1610612757,1610612749,2,15,453,468,24 - 18,-6,1,1,0,0,0,0,0,0,203114,1628978,201572,101141,202339,1629642,2546,201229,203468,203081
41,1,missed.shot,away,1610612749,1610612757,0,22,468,490,24 - 18,-6,1,0,0,0,0,0,0,0,203114,1628978,201572,101141,202339,1629642,2546,201229,1626209,203081
42,1,missed.shot,home,1610612757,1610612749,0,16,490,506,24 - 18,-6,1,0,0,0,0,0,0,0,203114,1628978,201577,101141,201588,1629642,2546,1629014,1626209,203081
43,1,made.shot,away,1610612749,1610612757,3,5,506,511,27 - 18,-9,0,0,1,1,0,0,0,0,203114,1628978,201577,101141,201588,1629642,2546,1629014,1626209,203081
44,1,missed.shot,home,1610612757,1610612749,0,13,511,524,27 - 18,-9,0,0,1,0,0,0,0,0,203114,1628978,201577,101141,201588,1629642,2546,1629014,1626209,203081
45,1,missed.shot,away,1610612749,1610612757,0,8,524,532,27 - 18,-9,0,0,1,0,0,0,0,0,203114,1628978,201577,101141,201588,1629642,2546,1629014,1626209,203081
46,1,missed.shot,home,1610612757,1610612749,0,18,532,550,27 - 18,-9,2,0,0,0,0,0,0,1,203114,1628978,201577,101141,201588,1629642,2546,1629014,1626209,203081
47,1,made.shot,away,1610612749,1610612757,3,10,550,560,30 - 18,-12,0,0,1,1,0,0,0,0,203114,1628978,201577,101141,201588,1629642,2546,1629014,1626209,203081
