possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,away,1610612763,1610612754,2,16,0,16,2 - 0,-2,1,1,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
2,1,made.shot,home,1610612754,1610612763,3,22,16,38,2 - 3,1,0,0,1,1,0,0,0,0,203109,1628991,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
3,1,made.shot,away,1610612763,1610612754,3,16,38,54,5 - 3,-2,0,0,1,1,0,0,0,0,203109,1628991,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
4,1,turnover,home,1610612754,1610612763,0,18,54,72,5 - 3,-2,0,0,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
5,1,missed.shot,away,1610612763,1610612754,0,27,72,99,5 - 3,-2,0,0,0,0,2,0,2,1,203109,1628991,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
6,1,missed.shot,home,1610612754,1610612763,0,13,99,112,5 - 3,-2,1,0,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
7,1,missed.shot,away,1610612763,1610612754,0,16,112,128,5 - 3,-2,0,0,1,0,0,0,0,0,203109,1628991,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
8,1,made.shot,home,1610612754,1610612763,2,6,128,134,5 - 5,TIE,1,1,0,0,0,0,1,0,203109,1628991,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
9,1,made.shot,away,1610612763,1610612754,3,25,134,159,8 - 5,-3,1,0,1,1,0,0,0,1,203109,1628991,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
10,1,missed.shot,home,1610612754,1610612763,0,19,159,178,8 - 5,-3,1,0,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
11,1,made.shot,away,1610612763,1610612754,2,13,178,191,10 - 5,-5,1,1,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
12,1,made.shot,home,1610612754,1610612763,2,14,191,205,10 - 7,-3,1,1,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
13,1,made.shot,away,1610612763,1610612754,2,18,205,223,12 - 7,-5,1,1,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
14,1,made.shot,home,1610612754,1610612763,2,11,223,234,12 - 9,-3,1,1,0,0,0,0,0,0,203109,1628991,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
15,1,missed.shot,away,1610612763,1610612754,0,22,234,256,12 - 9,-3,1,0,1,0,0,0,0,1,203109,1628991,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
16,1,turnover,home,1610612754,1610612763,0,14,256,270,12 - 9,-3,0,0,0,0,0,0,1,0,203109,1628991,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
17,1,missed.shot,away,1610612763,1610612754,0,8,270,278,12 - 9,-3,1,0,0,0,0,0,0,0,203109,1629634,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
18,1,made.shot,home,1610612754,1610612763,2,18,278,296,12 - 11,-1,1,1,0,0,0,0,1,0,203109,1629634,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
19,1,made.shot,away,1610612763,1610612754,2,13,296,309,14 - 11,-3,1,1,0,0,0,0,0,0,203109,1629634,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
20,1,turnover,home,1610612754,1610612763,0,24,309,333,14 - 11,-3,1,0,0,0,0,0,0,1,203109,1629634,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
21,1,missed.shot,away,1610612763,1610612754,0,7,333,340,14 - 11,-3,1,0,0,0,0,0,0,0,203109,1629634,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
22,1,turnover,home,1610612754,1610612763,0,2,340,342,14 - 11,-3,0,0,0,0,0,0,0,0,203109,1629634,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
23,1,made.shot,away,1610612763,1610612754,2,14,342,356,16 - 11,-5,1,1,0,0,0,0,0,0,203109,1629634,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
24,1,made.shot,home,1610612754,1610612763,2,21,356,377,16 - 13,-3,1,1,0,0,0,0,0,0,203109,1629634,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
25,1,missed.shot,away,1610612763,1610612754,0,19,377,396,16 - 13,-3,1,0,0,0,0,0,0,0,203109,1629634,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
26,1,turnover,home,1610612754,1610612763,0,1,396,397,16 - 13,-3,0,0,0,0,0,0,0,0,203109,1629634,202685,1628415,1629630,203933,1627734,1626167,203087,1627763
27,1,turnover,away,1610612763,1610612754,0,17,397,414,16 - 13,-3,0,0,0,0,0,0,0,0,203109,1629634,202685,1628415,1626145,203933,1627734,1626167,203087,1627763
28,1,made.shot,home,1610612754,1610612763,2,4,414,418,16 - 15,-1,1,1,0,0,0,0,0,0,203109,1629634,202685,1629741,1626145,203933,1627734,1626167,203087,1627763
29,1,made.shot,away,1610612763,1610612754,2,17,418,435,18 - 15,-3,1,1,0,0,0,0,0,0,203109,1629634,202685,1629741,1626145,203933,1627734,1626167,203087,1627763
30,1,made.shot,home,1610612754,1610612763,3,16,435,451,18 - 18,TIE,0,0,1,1,0,0,0,0,203109,1629634,202685,1629741,1626145,203933,1627734,1626167,203087,1627763
31,1,turnover,away,1610612763,1610612754,0,12,451,463,18 - 18,TIE,0,0,0,0,0,0,1,0,203109,1629634,202685,1629741,1626145,203933,1627734,1626167,203087,1627763
32,1,made.shot,home,1610612754,1610612763,2,10,463,473,18 - 20,2,1,1,0,0,0,0,0,0,203109,1629634,202685,1629741,1626145,203933,1627734,1626167,203087,203200
33,1,missed.shot,away,1610612763,1610612754,0,16,473,489,18 - 20,2,1,0,0,0,0,0,0,0,203937,1629634,202685,1629741,1626145,203933,1628988,1626167,203087,203200
34,1,made.shot,home,1610612754,1610612763,3,5,489,494,18 - 23,5,0,0,1,1,0,0,0,0,203937,1629634,202685,1629741,1626145,203933,1628988,1626167,203087,203200
35,1,turnover,away,1610612763,1610612754,0,19,494,513,18 - 23,5,0,0,0,0,0,0,0,0,203937,1629634,202685,1629741,1626145,203933,1628988,1626167,203087,203200
36,1,made.shot,home,1610612754,1610612763,3,8,513,521,18 - 26,8,0,0,1,1,0,0,0,0,203937,1629634,202685,1629741,1626145,203933,1628988,1626167,203087,203200
37,1,made.shot,away,1610612763,1610612754,2,21,521,542,20 - 26,6,1,1,0,0,0,0,0,0,203937,1629634,202685,1629741,1626145,203933,1628988,1626167,203087,203200
38,1,made.shot,home,1610612754,1610612763,2,13,542,555,20 - 28,8,1,1,0,0,0,0,0,0,203937,1629634,203524,1629741,1626145,203933,1628988,1626167,204456,203200
39,1,made.shot,away,1610612763,1610612754,2,15,555,570,22 - 28,6,1,1,0,0,0,0,0,0,203937,1629634,203524,1629741,1626145,203933,1628988,1626167,204456,203200
