possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,home,1610612758,1610612762,2,26,0,26,0 - 2,2,2,1,0,0,0,0,0,1,202711,1626220,203497,1628378,201144,203084,202357,1626158,1627741,1628368
2,1,made.shot,away,1610612762,1610612758,2,13,26,39,2 - 2,TIE,1,1,0,0,0,0,0,0,202711,1626220,203497,1628378,201144,203084,202357,1626158,1627741,1628368
3,1,turnover,home,1610612758,1610612762,0,1,39,40,2 - 2,TIE,0,0,0,0,0,0,0,0,202711,1626220,203497,1628378,201144,203084,202357,1626158,1627741,1628368
4,1,missed.shot,away,1610612762,1610612758,0,11,40,51,2 - 2,TIE,1,0,0,0,0,0,0,0,202711,1626220,203497,1628378,201144,203084,202357,1626158,1627741,1628368
5,1,last.ft.made,home,1610612758,1610612762,2,5,51,56,2 - 4,2,0,0,0,0,2,2,1,0,202711,1626220,203497,1628378,201144,203084,202357,1626158,1627741,1628368
6,1,made.shot,away,1610612762,1610612758,2,17,56,73,4 - 4,TIE,1,1,0,0,0,0,0,0,202711,1626220,203497,1628378,201144,203084,202357,1626158,1627741,1628368
7,1,turnover,home,1610612758,1610612762,0,23,73,96,4 - 4,TIE,0,0,0,0,0,0,0,0,202711,1626220,203497,1628378,201144,203084,202357,1626158,1627741,1628368
8,1,missed.shot,away,1610612762,1610612758,0,7,96,103,4 - 4,TIE,1,0,0,0,0,0,0,0,202711,1626220,203497,1628378,201144,203084,202357,1626158,1627741,1628368
9,1,missed.shot,home,1610612758,1610612762,0,13,103,116,4 - 4,TIE,1,0,0,0,0,0,0,0,202711,1626220,203497,1628378,201144,203084,202357,1626158,1627741,1628368
10,1,missed.shot,away,1610612762,1610612758,0,13,116,129,4 - 4,TIE,0,0,1,0,0,0,0,0,202711,1626220,203497,1628378,201144,203084,202357,1626158,1627741,1628368
11,1,made.shot,home,1610612758,1610612762,2,10,129,139,4 - 6,2,1,1,0,0,0,0,0,0,202711,1626220,203497,1628378,201144,203084,202357,1626158,1627741,1628368
12,1,made.shot,away,1610612762,1610612758,2,21,139,160,6 - 6,TIE,1,1,0,0,0,0,1,0,202711,1626220,203497,1628378,201144,203084,202357,1626158,1627741,1628368
13,1,turnover,home,1610612758,1610612762,0,11,160,171,6 - 6,TIE,0,0,0,0,0,0,0,0,202711,1626220,203497,1628378,201144,203084,202357,1626158,1627741,1628368
14,1,turnover,away,1610612762,1610612758,0,5,171,176,6 - 6,TIE,0,0,0,0,0,0,0,0,202711,1626220,203497,1628378,201144,203084,202357,1626158,1627741,1628368
15,1,turnover,home,1610612758,1610612762,0,18,176,194,6 - 6,TIE,0,0,0,0,0,0,0,0,202711,1626220,203497,1628378,201144,203084,202357,1626158,1627741,1628368
16,1,turnover,away,1610612762,1610612758,0,20,194,214,6 - 6,TIE,0,0,1,0,0,0,0,1,202711,1626220,203497,1628378,201144,203084,202357,1626158,1627741,1628368
