possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,away,1610612751,1610612745,3,16,0,16,3 - 0,-3,0,0,1,1,0,0,0,0,203925,1627752,1628386,202066,203915,1627863,200782,2199,201935,201566
2,1,missed.shot,home,1610612745,1610612751,0,18,16,34,3 - 0,-3,0,0,1,0,0,0,0,0,203925,1627752,1628386,202066,203915,1627863,200782,2199,201935,201566
3,1,turnover,away,1610612751,1610612745,0,13,34,47,3 - 0,-3,0,0,0,0,0,0,0,0,203925,1627752,1628386,202066,203915,1627863,200782,2199,201935,201566
4,1,made.shot,home,1610612745,1610612751,2,11,47,58,3 - 2,-1,1,1,0,0,0,0,0,0,203925,1627752,1628386,202066,203915,1627863,200782,2199,201935,201566
5,1,turnover,away,1610612751,1610612745,0,12,58,70,3 - 2,-1,0,0,0,0,0,0,0,0,203925,1627752,1628386,202066,203915,1627863,200782,2199,201935,201566
6,1,made.shot,home,1610612745,1610612751,2,5,70,75,3 - 4,1,1,1,0,0,0,0,0,0,203925,1627752,1628386,202066,203915,1627863,200782,2199,201935,201566
7,1,made.shot,away,1610612751,1610612745,3,14,75,89,6 - 4,-2,0,0,1,1,0,0,0,0,203925,1627752,1628386,202066,203915,1627863,200782,2199,201935,201566
8,1,made.shot,home,1610612745,1610612751,2,15,89,104,6 - 6,TIE,1,1,1,0,0,0,0,1,203925,1627752,1628386,202066,203915,1627863,200782,2199,201935,201566
9,1,made.shot,away,1610612751,1610612745,3,13,104,117,9 - 6,-3,0,0,1,1,0,0,0,0,203925,1627752,1628386,202066,203915,1627863,200782,2199,201935,201566
10,1,turnover,home,1610612745,1610612751,0,16,117,133,9 - 6,-3,0,0,0,0,0,0,0,0,203925,1627752,1628386,202066,203915,1627863,200782,2199,201935,201566
11,1,missed.shot,away,1610612751,1610612745,0,18,133,151,9 - 6,-3,0,0,1,0,0,0,0,0,203925,1627752,1628386,202066,203915,1627863,200782,2199,201935,201566
12,1,made.shot,home,1610612745,1610612751,2,18,151,169,9 - 8,-1,2,1,0,0,0,0,0,1,203925,1627752,1628386,202066,203915,1627863,200782,2199,201935,201566
13,1,last.ft.made,away,1610612751,1610612745,2,12,169,181,11 - 8,-3,1,0,0,0,2,2,1,0,203925,1627752,1628386,202066,203915,1627863,200782,2199,201935,201566
14,1,made.shot,home,1610612745,1610612751,2,21,181,202,11 - 10,-1,1,1,0,0,1,0,1,2,203925,1627752,1628386,202066,203915,1627863,200782,2199,201935,201566
15,1,missed.shot,away,1610612751,1610612745,0,17,202,219,11 - 10,-1,0,0,1,0,0,0,0,0,203925,1627752,1628386,202066,203915,1627863,200782,2199,201935,201566
16,1,made.shot,home,1610612745,1610612751,2,8,219,227,11 - 12,1,1,1,0,0,0,0,0,0,203925,1627752,1628386,202066,203915,1627863,200782,2199,201935,201566
17,1,made.shot,away,1610612751,1610612745,2,18,227,245,13 - 12,-1,1,1,0,0,0,0,0,0,203925,1627752,1628386,202066,203915,1627863,200782,2199,201935,201566
