possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,turnover,home,1610612765,1610612762,0,13,0,13,,,0,0,0,0,0,0,0,0,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
2,1,missed.shot,away,1610612762,1610612765,0,14,13,27,,,0,0,1,0,0,0,0,0,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
3,1,made.shot,home,1610612765,1610612762,2,8,27,35,0 - 2,2,1,1,0,0,0,0,0,0,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
4,1,turnover,away,1610612762,1610612765,0,27,35,62,0 - 2,2,0,0,0,0,0,0,0,0,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
5,1,missed.shot,home,1610612765,1610612762,0,28,62,90,0 - 2,2,1,0,0,0,0,0,0,0,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
6,1,made.shot,away,1610612762,1610612765,2,15,90,105,2 - 2,TIE,2,1,0,0,0,0,0,1,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
7,1,made.shot,home,1610612765,1610612762,2,19,105,124,2 - 4,2,1,1,0,0,0,0,0,0,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
8,1,missed.shot,away,1610612762,1610612765,0,39,124,163,2 - 4,2,1,0,1,0,0,0,0,1,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
9,1,missed.shot,home,1610612765,1610612762,0,10,163,173,2 - 4,2,1,0,0,0,0,0,0,0,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
10,1,made.shot,away,1610612762,1610612765,2,11,173,184,4 - 4,TIE,1,1,0,0,0,0,0,0,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
11,1,missed.shot,home,1610612765,1610612762,0,13,184,197,4 - 4,TIE,1,0,0,0,0,0,0,0,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
12,1,turnover,away,1610612762,1610612765,0,5,197,202,4 - 4,TIE,0,0,0,0,0,0,0,0,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
13,1,missed.shot,home,1610612765,1610612762,0,15,202,217,4 - 4,TIE,0,0,1,0,0,0,0,0,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
14,1,made.shot,away,1610612762,1610612765,2,24,217,241,6 - 4,-2,1,1,0,0,0,0,0,0,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
15,1,missed.shot,home,1610612765,1610612762,0,20,241,261,6 - 4,-2,0,0,1,0,0,0,0,0,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
16,1,made.shot,away,1610612762,1610612765,2,10,261,271,8 - 4,-4,1,1,0,0,0,0,0,0,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
17,1,made.shot,home,1610612765,1610612762,2,24,271,295,8 - 6,-2,1,1,0,0,0,0,0,0,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
18,1,missed.shot,away,1610612762,1610612765,0,22,295,317,8 - 6,-2,0,0,1,0,0,0,0,0,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
19,1,missed.shot,home,1610612765,1610612762,0,18,317,335,8 - 6,-2,0,0,1,0,0,0,0,0,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
20,1,made.shot,away,1610612762,1610612765,2,15,335,350,10 - 6,-4,1,1,0,0,0,0,0,0,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
21,1,missed.shot,home,1610612765,1610612762,0,28,350,378,10 - 6,-4,1,0,0,0,0,0,0,0,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
22,1,made.shot,away,1610612762,1610612765,3,6,378,384,13 - 6,-7,0,0,1,1,0,0,0,0,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
23,1,made.shot,home,1610612765,1610612762,2,26,384,410,13 - 8,-5,1,1,1,0,0,0,1,1,1626220,202711,203497,1628378,201144,203503,1626174,203089,1629004,202688
24,1,made.shot,away,1610612762,1610612765,2,16,410,426,15 - 8,-7,1,1,0,0,0,0,0,0,204060,202711,203497,1628378,203903,203503,1626174,1629635,1629004,202688
25,1,made.shot,home,1610612765,1610612762,2,24,426,450,15 - 10,-5,1,1,0,0,0,0,0,0,204060,202711,203497,1628378,203903,203503,1626174,1629635,1629004,202688
26,1,made.shot,away,1610612762,1610612765,3,17,450,467,18 - 10,-8,0,0,1,1,0,0,0,0,204060,202711,203497,1628378,203903,203503,1626174,1629635,1629004,202688
27,1,turnover,home,1610612765,1610612762,0,17,467,484,18 - 10,-8,0,0,0,0,0,0,1,0,204060,202711,203497,1628378,203903,203503,1626174,1629635,1629004,202688
28,1,made.shot,away,1610612762,1610612765,2,14,484,498,20 - 10,-10,1,1,0,0,0,0,0,0,204060,202711,203497,1628378,203903,203503,1626174,1629635,1629004,1628971
29,1,missed.shot,home,1610612765,1610612762,0,20,498,518,20 - 10,-10,1,0,1,0,0,0,0,1,204060,202711,203497,1628378,203903,203503,1626174,1629635,1629004,1628971
30,1,made.shot,away,1610612762,1610612765,2,19,518,537,22 - 10,-12,1,1,0,0,0,0,0,0,204060,202711,203497,1628378,203903,203503,1626174,1629635,1629004,1628971
31,1,turnover,home,1610612765,1610612762,0,19,537,556,22 - 10,-12,0,0,1,0,0,0,0,1,204060,202711,203497,1628378,203903,203503,1626174,1629635,1629004,1628971
32,1,made.shot,away,1610612762,1610612765,2,1,556,557,24 - 10,-14,1,1,0,0,0,0,0,0,204060,202711,203497,1628378,203903,203503,1626174,1629635,1629004,1628971
33,1,missed.shot,home,1610612765,1610612762,0,20,557,577,24 - 10,-14,0,0,1,0,0,0,0,0,204060,202711,203497,1628378,203903,203503,1626174,1629635,1629004,1628971
34,1,turnover,away,1610612762,1610612765,0,6,577,583,24 - 10,-14,0,0,0,0,0,0,0,0,204060,1627777,1628396,201144,203903,1627748,204038,1629635,203895,1628971
35,1,made.shot,home,1610612765,1610612762,2,4,583,587,24 - 12,-12,1,1,0,0,0,0,0,0,204060,1627777,1628396,201144,203903,1627748,204038,1629635,203895,1628971
36,1,missed.shot,away,1610612762,1610612765,0,20,587,607,24 - 12,-12,0,0,1,0,0,0,0,0,204060,1627777,1628396,201144,203903,1627748,204038,1629635,203895,1628971
37,1,made.shot,home,1610612765,1610612762,2,7,607,614,24 - 14,-10,1,1,0,0,0,0,0,0,204060,1627777,1628396,201144,203903,1627748,204038,1629635,203895,1628971
38,1,missed.shot,away,1610612762,1610612765,0,26,614,640,24 - 14,-10,0,0,1,0,0,0,0,0,204060,1627777,1628396,201144,203903,1627748,204038,1629635,203895,1628971
39,1,made.shot,home,1610612765,1610612762,3,20,640,660,24 - 17,-7,0,0,1,1,0,0,0,0,204060,1627777,1628396,201144,203903,1627748,204038,1629635,203895,1628971
40,1,made.shot,away,1610612762,1610612765,2,30,660,690,26 - 17,-9,2,1,0,0,0,0,0,1,204060,1627777,1628396,201144,203903,1627748,204038,1629635,203895,1628971
41,1,turnover,home,1610612765,1610612762,0,5,690,695,26 - 17,-9,0,0,0,0,0,0,0,0,204060,1627777,1628396,201144,203903,1627748,204038,1629635,203895,1628971
42,1,made.shot,away,1610612762,1610612765,2,2,695,697,28 - 17,-11,1,1,0,0,0,0,0,0,204060,1627777,1628396,201144,203903,1627748,204038,1629635,203895,1628971
43,1,missed.shot,home,1610612765,1610612762,0,20,697,717,28 - 17,-11,1,0,0,0,0,0,0,0,204060,1627777,1628396,201144,203903,1627748,204038,1629635,203895,1628971
44,1,end.of.period,away,1610612762,1610612765,0,3,717,720,28 - 17,-11,0,0,1,0,0,0,1,1,204060,1627777,1628396,201144,203903,1627748,204038,1629635,203895,1628971
45,2,missed.shot,away,1610612762,1610612765,0,29,720,749,28 - 17,-11,0,0,2,0,0,0,0,1,201144,204060,203903,1628396,1627777,1629635,1628971,1627748,203895,204038
46,2,missed.shot,home,1610612765,1610612762,0,21,749,770,28 - 17,-11,1,0,0,0,0,0,0,0,201144,204060,203903,1628396,1627777,1629635,1628971,1627748,203895,204038
47,2,made.shot,away,1610612762,1610612765,2,13,770,783,30 - 17,-13,1,1,0,0,0,0,0,0,201144,204060,203903,1628396,1627777,1629635,1628971,1627748,203895,204038
48,2,made.shot,home,1610612765,1610612762,2,24,783,807,30 - 19,-11,1,1,0,0,0,0,0,0,201144,204060,203903,1628396,1627777,1629635,1628971,1627748,203895,204038
49,2,turnover,away,1610612762,1610612765,0,12,807,819,30 - 19,-11,0,0,0,0,0,0,0,0,201144,204060,203903,1628396,1627777,1629635,1628971,1627748,203895,204038
50,2,last.ft.made,home,1610612765,1610612762,2,13,819,832,30 - 21,-9,0,0,0,0,2,2,1,0,201144,204060,203903,1628396,1627777,1629635,1628971,1627748,203895,204038
51,2,made.shot,away,1610612762,1610612765,3,21,832,853,33 - 21,-12,0,0,1,1,0,0,0,0,201144,204060,203903,1628396,1627777,1629635,1628971,1627748,203895,204038
52,2,missed.shot,home,1610612765,1610612762,0,23,853,876,33 - 21,-12,0,0,1,0,0,0,0,0,201144,204060,203903,1628396,1627777,1629635,1628971,1627748,203895,204038
53,2,made.shot,away,1610612762,1610612765,2,16,876,892,35 - 21,-14,1,1,1,0,0,0,0,1,201144,204060,203903,1628396,1627777,1629635,1628971,1627748,203895,204038
54,2,made.shot,home,1610612765,1610612762,2,18,892,910,35 - 23,-12,1,1,0,0,0,0,0,0,201144,204060,203903,1628396,1627777,1629635,1628971,1627748,203895,204038
55,2,made.shot,away,1610612762,1610612765,2,19,910,929,37 - 23,-14,1,1,0,0,0,0,0,0,201144,204060,203903,1628396,1627777,1629635,1628971,1627748,203895,204038
56,2,made.shot,home,1610612765,1610612762,2,28,929,957,37 - 25,-12,2,1,0,0,0,0,1,1,201144,204060,203903,1628396,1627777,1629635,1628971,1627748,203895,204038
57,2,missed.shot,away,1610612762,1610612765,0,24,957,981,37 - 25,-12,0,0,1,0,0,0,1,0,203497,204060,203903,1628378,1627777,1629635,1628971,1627748,203895,204038
58,2,missed.shot,home,1610612765,1610612762,0,17,981,998,37 - 25,-12,1,0,0,0,0,0,0,0,203497,202711,203903,1628378,1626220,1629635,1628971,1626174,203895,204038
59,2,made.shot,away,1610612762,1610612765,3,3,998,1001,40 - 25,-15,0,0,1,1,0,0,0,0,203497,202711,203903,1628378,1626220,1629635,1628971,1626174,203895,204038
