possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,missed.shot,home,1610612744,1610612750,0,19,0,19,,,0,0,1,0,0,0,0,0,1629006,203496,203476,1629633,203952,202692,203110,1626161,1627814,1626156
2,1,turnover,away,1610612750,1610612744,0,18,19,37,,,0,0,0,0,0,0,0,0,1629006,203496,203476,1629633,203952,202692,203110,1626161,1627814,1626156
3,1,made.shot,home,1610612744,1610612750,3,3,37,40,0 - 3,3,0,0,1,1,0,0,0,0,1629006,203496,203476,1629633,203952,202692,203110,1626161,1627814,1626156
4,1,turnover,away,1610612750,1610612744,0,8,40,48,0 - 3,3,0,0,0,0,0,0,0,0,1629006,203496,203476,1629633,203952,202692,203110,1626161,1627814,1626156
5,1,turnover,home,1610612744,1610612750,0,4,48,52,0 - 3,3,0,0,0,0,0,0,0,0,1629006,203496,203476,1629633,203952,202692,203110,1626161,1627814,1626156
6,1,last.ft.made,away,1610612750,1610612744,2,13,52,65,2 - 3,1,0,0,0,0,2,2,1,0,1629006,203496,203476,1629633,203952,202692,203110,1626161,1627814,1626156
7,1,turnover,home,1610612744,1610612750,0,17,65,82,2 - 3,1,1,0,0,0,0,0,0,1,1629006,203496,203476,1629633,203952,202692,203110,1626161,1627814,1626156
8,1,made.shot,away,1610612750,1610612744,2,6,82,88,4 - 3,-1,1,1,0,0,0,0,0,0,1629006,203496,203476,1629633,203952,202692,203110,1626161,1627814,1626156
9,1,made.shot,home,1610612744,1610612750,3,19,88,107,4 - 6,2,1,0,1,1,0,0,0,1,1629006,203496,203476,1629633,203952,202692,203110,1626161,1627814,1626156
10,1,missed.shot,away,1610612750,1610612744,0,14,107,121,4 - 6,2,0,0,1,0,0,0,0,0,1629006,203496,203476,1629633,203952,202692,203110,1626161,1627814,1626156
11,1,missed.shot,home,1610612744,1610612750,0,7,121,128,4 - 6,2,1,0,0,0,0,0,0,0,1629006,203496,203476,1629633,203952,202692,203110,1626161,1627814,1626156
12,1,made.shot,away,1610612750,1610612744,2,19,128,147,6 - 6,TIE,1,1,1,0,0,0,0,1,1629006,203496,203476,1629633,203952,202692,203110,1626161,1627814,1626156
13,1,made.shot,home,1610612744,1610612750,2,14,147,161,6 - 8,2,1,1,0,0,0,0,0,0,1629006,203496,203476,1629633,203952,202692,203110,1626161,1627814,1626156
14,1,turnover,away,1610612750,1610612744,0,22,161,183,6 - 8,2,0,0,0,0,0,0,0,0,1629006,203496,203476,1629633,203952,202692,203110,1626161,1627814,1626156
15,1,missed.shot,home,1610612744,1610612750,0,11,183,194,6 - 8,2,0,0,1,0,0,0,0,0,1629006,203496,203476,1629633,203952,202692,203110,1626161,1627814,1626156
