possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,away,1610612764,2,28,0,28,2 - 0,-2,1,1,0,0,0,0,0,0,1628972,1629060,1628418,203078,202738,2544,203076,201580,201980,203484
2,1,turnover,home,1610612747,0,13,28,41,2 - 0,-2,0,0,0,0,0,0,0,0,1628972,1629060,1628418,203078,202738,2544,203076,201580,201980,203484
3,1,made.shot,away,1610612764,2,6,41,47,4 - 0,-4,1,1,0,0,0,0,0,0,1628972,1629060,1628418,203078,202738,2544,203076,201580,201980,203484
4,1,missed.shot,home,1610612747,0,16,47,63,4 - 0,-4,1,0,0,0,0,0,0,0,1628972,1629060,1628418,203078,202738,2544,203076,201580,201980,203484
5,1,missed.shot,away,1610612764,0,8,63,71,4 - 0,-4,0,0,1,0,0,0,0,0,1628972,1629060,1628418,203078,202738,2544,203076,201580,201980,203484
6,1,missed.shot,home,1610612747,0,16,71,87,4 - 0,-4,1,0,0,0,0,0,0,0,1628972,1629060,1628418,203078,202738,2544,203076,201580,201980,203484
7,1,made.shot,away,1610612764,3,12,87,99,7 - 0,-7,0,0,1,1,0,0,0,0,1628972,1629060,1628418,203078,202738,2544,203076,201580,201980,203484
8,1,turnover,home,1610612747,0,25,99,124,7 - 0,-7,0,0,0,0,0,0,0,0,1628972,1629060,1628418,203078,202738,2544,203076,201580,201980,203484
9,1,made.shot,away,1610612764,2,4,124,128,9 - 0,-9,1,1,0,0,0,0,0,0,1628972,1629060,1628418,203078,202738,2544,203076,201580,201980,203484
10,1,missed.shot,home,1610612747,0,11,128,139,9 - 0,-9,0,0,1,0,0,0,0,0,1628972,1629060,1628418,203078,202738,2544,203076,201580,201980,203484
11,1,missed.shot,away,1610612764,0,9,139,148,9 - 0,-9,0,0,1,0,0,0,0,0,1628972,1629060,1628418,203078,202738,2544,203076,201580,201980,203484
12,1,made.shot,home,1610612747,2,8,148,156,9 - 2,-7,1,1,0,0,0,0,1,0,1628972,1629060,1628418,203078,202738,2544,203076,201580,201980,203484
13,1,turnover,away,1610612764,0,19,156,175,9 - 2,-7,0,0,0,0,0,0,0,0,1628972,1629060,1628418,203078,202738,2544,203076,201580,201980,203484
14,1,turnover,home,1610612747,0,9,175,184,9 - 2,-7,0,0,0,0,0,0,0,0,1628972,1629060,1628418,203078,202738,2544,203076,201580,201980,203484
15,1,made.shot,away,1610612764,2,7,184,191,11 - 2,-9,1,1,0,0,0,0,0,0,1628972,1629060,1628418,203078,202738,2544,203076,201580,201980,203484
16,1,turnover,home,1610612747,0,12,191,203,11 - 2,-9,0,0,0,0,0,0,0,0,1628972,1629060,1628418,203078,202738,2544,203076,201580,201980,203484
17,1,missed.shot,away,1610612764,0,10,203,213,11 - 2,-9,1,0,0,0,0,0,0,0,1628972,1629060,1628418,203078,202738,2544,203076,201580,201980,203484
18,1,made.shot,home,1610612747,2,5,213,218,11 - 4,-7,1,1,0,0,0,0,0,0,1628972,1629060,1628418,203078,202738,2544,203076,201580,201980,203484
