possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,home,1610612742,2,18,0,18,0 - 2,2,1,1,0,0,0,0,0,0,1629066,1627752,201599,203925,203915,1627827,1628382,203939,200826,1629029
2,1,made.shot,away,1610612751,2,21,18,39,2 - 2,TIE,1,1,0,0,0,0,0,0,1629066,1627752,201599,203925,203915,1627827,1628382,203939,200826,1629029
3,1,turnover,home,1610612742,1,30,39,69,2 - 3,1,0,0,0,0,1,1,1,0,1629066,1627752,201599,203925,203915,1627827,1628382,203939,200826,1629029
4,1,turnover,away,1610612751,0,3,69,72,2 - 3,1,0,0,0,0,0,0,0,0,1629066,1627752,201599,203925,203915,1627827,1628382,203939,200826,1629029
5,1,missed.shot,home,1610612742,0,23,72,95,2 - 3,1,1,0,0,0,0,0,0,0,1629066,1627752,201599,203925,203915,1627827,1628382,203939,200826,1629029
6,1,missed.shot,away,1610612751,0,8,95,103,2 - 3,1,0,0,1,0,0,0,0,0,1629066,1627752,201599,203925,203915,1627827,1628382,203939,200826,1629029
7,1,missed.shot,home,1610612742,0,11,103,114,2 - 3,1,0,0,1,0,0,0,0,0,1629066,1627752,201599,203925,203915,1627827,1628382,203939,200826,1629029
8,1,missed.shot,away,1610612751,0,14,114,128,2 - 3,1,0,0,1,0,0,0,0,0,1629066,1627752,201599,203925,203915,1627827,1628382,203939,200826,1629029
9,1,missed.shot,home,1610612742,0,10,128,138,2 - 3,1,0,0,1,0,0,0,0,0,1629066,1627752,201599,203925,203915,1627827,1628382,203939,200826,1629029
10,1,made.shot,away,1610612751,3,6,138,144,5 - 3,-2,0,0,1,1,0,0,0,0,1629066,1627752,201599,203925,203915,1627827,1628382,203939,200826,1629029
11,1,missed.shot,home,1610612742,0,19,144,163,5 - 3,-2,0,0,1,0,0,0,0,0,1629066,1627752,201599,203925,203915,1627827,1628382,203939,200826,1629029
12,1,made.shot,away,1610612751,3,6,163,169,8 - 3,-5,0,0,1,1,0,0,0,0,1629066,1627752,201599,203925,203915,1627827,1628382,203939,200826,1629029
13,1,missed.shot,home,1610612742,0,17,169,186,8 - 3,-5,0,0,1,0,0,0,0,0,1629066,1627752,201599,203925,203915,1627827,1628382,203939,200826,1629029
14,1,made.shot,away,1610612751,2,16,186,202,10 - 3,-7,1,1,1,0,0,0,0,1,1629066,1627752,201599,203925,203915,1627827,1628382,203939,200826,1629029
15,1,turnover,home,1610612742,0,14,202,216,10 - 3,-7,0,0,0,0,0,0,1,0,1629066,1627752,201599,203925,203915,1627827,1628382,203939,200826,1629029
16,1,made.shot,away,1610612751,3,14,216,230,13 - 3,-10,0,0,1,1,0,0,0,0,1629066,1627752,201599,203925,203915,1627827,1628382,203939,200826,1629029
17,1,missed.shot,home,1610612742,0,15,230,245,13 - 3,-10,1,0,0,0,0,0,0,0,1629066,1627752,201599,203925,203915,1627827,1628382,203939,200826,1629029
18,1,missed.shot,away,1610612751,0,7,245,252,13 - 3,-10,1,0,0,0,0,0,0,0,1629066,1627752,201599,203925,203915,1627827,1628382,203939,200826,1629029
19,1,last.ft.made,home,1610612742,2,3,252,255,13 - 5,-8,0,0,0,0,2,2,1,0,1629066,1627752,201599,203925,203915,1627827,1628382,203939,200826,1629029
20,1,made.shot,away,1610612751,2,11,255,266,15 - 5,-10,1,1,0,0,0,0,0,0,1629066,1627752,201599,203925,203915,1627827,1628382,1628467,200826,1629029
21,1,made.shot,home,1610612742,2,13,266,279,15 - 7,-8,1,1,0,0,0,0,0,0,1629066,1627752,201599,203925,203915,1627827,1628382,1628467,200826,1629029
22,1,missed.shot,away,1610612751,1,12,279,291,16 - 7,-9,0,0,0,0,2,1,1,0,1629066,1627752,201599,203925,203915,1627827,1628382,1628467,200826,1629029
23,1,made.shot,home,1610612742,3,14,291,305,16 - 10,-6,0,0,1,1,0,0,0,0,1629066,1627752,201599,203925,203915,1627827,1628382,1628467,200826,1629029
24,1,last.ft.made,away,1610612751,2,25,305,330,18 - 10,-8,1,0,0,0,2,2,1,1,1629066,1627752,201599,203925,203915,1627827,1628382,1628467,200826,1629029
25,1,made.shot,home,1610612742,3,15,330,345,18 - 13,-5,0,0,1,1,0,0,0,0,201163,1627752,201599,203925,203915,1627827,1628382,1628467,200826,203552
26,1,turnover,away,1610612751,0,15,345,360,18 - 13,-5,0,0,0,0,0,0,1,0,201163,1627752,201599,203925,203915,1627827,1628382,1628467,200826,203552
27,1,made.shot,home,1610612742,2,24,360,384,18 - 15,-3,1,1,0,0,0,0,0,0,201163,1627752,1628386,203925,203915,201584,1628382,1628467,200826,203552
28,1,last.ft.made,away,1610612751,2,10,384,394,20 - 15,-5,0,0,0,0,2,2,1,0,201163,1627752,1628386,203925,203915,201584,1628382,1628467,200826,203552
29,1,missed.shot,home,1610612742,0,23,394,417,20 - 15,-5,0,0,1,0,0,0,0,0,201163,1627752,1628386,203925,203915,201584,1628382,1628467,200826,203552
30,1,turnover,away,1610612751,0,5,417,422,20 - 15,-5,0,0,0,0,0,0,0,0,201163,1627752,1628386,203925,203915,201584,1628382,1628467,200826,203552
31,1,last.ft.made,home,1610612742,3,12,422,434,20 - 18,-2,1,1,0,0,1,1,1,0,201163,1627752,1628386,203925,203915,201584,1628382,1628467,200826,203552
32,1,made.shot,away,1610612751,3,12,434,446,23 - 18,-5,0,0,1,1,0,0,0,0,201163,1627752,1628386,203925,203915,201584,1628382,1628467,200826,203552
33,1,made.shot,home,1610612742,2,24,446,470,23 - 20,-3,1,1,0,0,0,0,0,0,201163,1627752,1628386,203925,203915,201584,1628382,1628467,200826,203552
