possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,away,1610612738,1610612754,3,14,0,14,3 - 0,-3,0,0,1,1,0,0,0,0,1628369,202330,1628464,1627759,202689,203933,1627734,1626167,203087,1627763
2,1,missed.shot,home,1610612754,1610612738,0,24,14,38,3 - 0,-3,0,0,1,0,0,0,0,0,1628369,202330,1628464,1627759,202689,203933,1627734,1626167,203087,1627763
3,1,missed.shot,away,1610612738,1610612754,0,10,38,48,3 - 0,-3,1,0,0,0,0,0,0,0,1628369,202330,1628464,1627759,202689,203933,1627734,1626167,203087,1627763
4,1,made.shot,home,1610612754,1610612738,3,6,48,54,3 - 3,TIE,0,0,1,1,0,0,0,0,1628369,202330,1628464,1627759,202689,203933,1627734,1626167,203087,1627763
5,1,made.shot,away,1610612738,1610612754,2,19,54,73,5 - 3,-2,1,1,0,0,0,0,0,0,1628369,202330,1628464,1627759,202689,203933,1627734,1626167,203087,1627763
6,1,made.shot,home,1610612754,1610612738,2,12,73,85,5 - 5,TIE,1,1,0,0,0,0,0,0,1628369,202330,1628464,1627759,202689,203933,1627734,1626167,203087,1627763
7,1,made.shot,away,1610612738,1610612754,2,22,85,107,7 - 5,-2,1,1,0,0,0,0,0,0,1628369,202330,1628464,1627759,202689,203933,1627734,1626167,203087,1627763
8,1,made.shot,home,1610612754,1610612738,2,16,107,123,7 - 7,TIE,1,1,0,0,0,0,0,0,1628369,202330,1628464,1627759,202689,203933,1627734,1626167,203087,1627763
9,1,made.shot,away,1610612738,1610612754,2,20,123,143,9 - 7,-2,1,1,0,0,0,0,0,0,1628369,202330,1628464,1627759,202689,203933,1627734,1626167,203087,1627763
10,1,turnover,home,1610612754,1610612738,0,21,143,164,9 - 7,-2,0,0,0,0,0,0,0,0,1628369,202330,1628464,1627759,202689,203933,1627734,1626167,203087,1627763
11,1,made.shot,away,1610612738,1610612754,3,11,164,175,12 - 7,-5,1,0,1,1,0,0,0,1,1628369,202330,1628464,1627759,202689,203933,1627734,1626167,203087,1627763
12,1,last.ft.made,home,1610612754,1610612738,2,19,175,194,12 - 9,-3,0,0,0,0,2,2,1,0,1628369,202330,1628464,1627759,202689,203933,1627734,1626167,203087,1627763
13,1,missed.shot,away,1610612738,1610612754,0,17,194,211,12 - 9,-3,1,0,0,0,0,0,0,0,1628369,202330,1628464,1627759,202689,203933,1627734,1626167,203087,1627763
14,1,made.shot,home,1610612754,1610612738,3,18,211,229,12 - 12,TIE,1,0,1,1,0,0,0,1,1628369,202330,1628464,1627759,202689,203933,1627734,1626167,203087,1627763
15,1,missed.shot,away,1610612738,1610612754,0,26,229,255,12 - 12,TIE,1,0,0,0,0,0,1,0,1628369,202330,1628464,1627759,202689,203933,1627734,1626167,203087,1627763
16,1,made.shot,home,1610612754,1610612738,3,12,255,267,12 - 15,3,0,0,1,1,0,0,0,0,1628369,202330,1628464,1627759,202689,203933,1627734,1626167,203087,1627763
17,1,made.shot,away,1610612738,1610612754,2,22,267,289,14 - 15,1,1,1,0,0,0,0,0,0,1628369,202330,1628464,1627759,202689,203933,1627734,1626167,203087,1627763
18,1,turnover,home,1610612754,1610612738,0,18,289,307,14 - 15,1,0,0,0,0,0,0,0,0,1628369,202330,1628464,1627759,202689,203933,1627734,1626167,203087,1627763
19,1,last.ft.made,away,1610612738,1610612754,2,7,307,314,16 - 15,-1,0,0,0,0,3,2,1,1,1628369,202330,1628464,1627759,202689,203933,1627734,1626167,203087,1627763
20,1,last.ft.made,home,1610612754,1610612738,3,12,314,326,16 - 18,2,1,1,0,0,1,1,1,0,1628400,202330,1628464,1627759,202689,203933,1627734,1626167,203087,1627763
21,1,missed.shot,away,1610612738,1610612754,0,20,326,346,16 - 18,2,0,0,1,0,0,0,0,0,1628400,202330,1628464,1627759,202689,203933,1627734,1626167,203087,1627763
22,1,turnover,home,1610612754,1610612738,0,18,346,364,16 - 18,2,0,0,0,0,0,0,0,0,1628400,202330,202683,1627759,202689,203933,1627734,1626167,203087,1627763
23,1,made.shot,away,1610612738,1610612754,2,16,364,380,18 - 18,TIE,1,1,0,0,0,0,0,0,1628400,202330,202683,1627759,202689,203933,203200,1626167,203087,1627763
24,1,missed.shot,home,1610612754,1610612738,0,19,380,399,18 - 18,TIE,0,0,1,0,0,0,0,0,1628400,202330,202683,1627759,202689,203933,203200,1626167,203087,1627763
