possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,turnover,home,1610612763,1610612748,0,11,0,11,,,0,0,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,203109,1628991,202685,1628415,1629630
2,1,turnover,away,1610612748,1610612763,0,19,11,30,,,0,0,1,0,0,0,0,1,202710,1628389,203086,1629130,1629134,203109,1628991,202685,1628415,1629630
3,1,made.shot,home,1610612763,1610612748,3,14,30,44,0 - 3,3,0,0,1,1,0,0,0,0,202710,1628389,203086,1629130,1629134,203109,1628991,202685,1628415,1629630
4,1,made.shot,away,1610612748,1610612763,3,17,44,61,3 - 3,TIE,0,0,1,1,0,0,0,0,202710,1628389,203086,1629130,1629134,203109,1628991,202685,1628415,1629630
5,1,made.shot,home,1610612763,1610612748,2,16,61,77,3 - 5,2,1,1,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,203109,1628991,202685,1628415,1629630
6,1,missed.shot,away,1610612748,1610612763,0,13,77,90,3 - 5,2,0,0,1,0,0,0,0,0,202710,1628389,203086,1629130,1629134,203109,1628991,202685,1628415,1629630
7,1,made.shot,home,1610612763,1610612748,2,10,90,100,3 - 7,4,1,1,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,203109,1628991,202685,1628415,1629630
8,1,made.shot,away,1610612748,1610612763,2,16,100,116,5 - 7,2,1,1,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,203109,1628991,202685,1628415,1629630
9,1,made.shot,home,1610612763,1610612748,2,30,116,146,5 - 9,4,1,1,0,0,0,0,1,0,202710,1628389,203086,1629130,1629134,203109,1628991,202685,1628415,1629630
10,1,missed.shot,away,1610612748,1610612763,0,23,146,169,5 - 9,4,1,0,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,203109,1628991,202685,1628415,1629630
