possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,turnover,away,1610612745,0,12,0,12,,,0,0,0,0,0,0,0,0,1627863,200782,203991,201935,201566,1628371,203932,203920,203095,1628365
2,1,made.shot,home,1610612753,3,25,12,37,0 - 3,3,0,0,2,1,0,0,0,1,1627863,200782,203991,201935,201566,1628371,203932,203920,203095,1628365
3,1,made.shot,away,1610612745,2,26,37,63,2 - 3,1,2,1,0,0,0,0,0,1,1627863,200782,203991,201935,201566,1628371,203932,203920,203095,1628365
4,1,missed.shot,home,1610612753,0,22,63,85,2 - 3,1,1,0,1,0,0,0,1,1,1627863,200782,203991,201935,201566,1628371,203932,203920,203095,1628365
5,1,missed.shot,away,1610612745,0,14,85,99,2 - 3,1,1,0,0,0,0,0,0,0,1627863,200782,203991,201935,201566,1628371,203932,203920,203095,1628365
6,1,made.shot,home,1610612753,3,3,99,102,2 - 6,4,0,0,1,1,0,0,0,0,1627863,200782,203991,201935,201566,1628371,203932,203920,203095,1628365
7,1,turnover,away,1610612745,0,19,102,121,2 - 6,4,0,0,0,0,0,0,0,0,1627863,200782,203991,201935,201566,1628371,203932,203920,203095,1628365
8,1,made.shot,home,1610612753,2,6,121,127,2 - 8,6,1,1,0,0,0,0,0,0,1627863,200782,203991,201935,201566,1628371,203932,203920,203095,1628365
9,1,missed.shot,away,1610612745,0,23,127,150,2 - 8,6,0,0,1,0,0,0,0,0,1627863,200782,203991,201935,201566,1628371,203932,203920,203095,1628365
10,1,missed.shot,home,1610612753,0,9,150,159,2 - 8,6,1,0,0,0,0,0,0,0,1627863,200782,203991,201935,201566,1628371,203932,203920,203095,1628365
11,1,made.shot,away,1610612745,2,3,159,162,4 - 8,4,1,1,0,0,0,0,0,0,1627863,200782,203991,201935,201566,1628371,203932,203920,203095,1628365
12,1,made.shot,home,1610612753,2,17,162,179,4 - 10,6,1,1,0,0,0,0,0,0,1627863,200782,203991,201935,201566,1628371,203932,203920,203095,1628365
13,1,made.shot,away,1610612745,3,23,179,202,7 - 10,3,0,0,1,1,0,0,0,0,1627863,200782,203991,201935,201566,1628371,203932,203920,203095,1628365
14,1,missed.shot,home,1610612753,0,28,202,230,7 - 10,3,0,0,1,0,0,0,0,0,1627863,200782,203991,201935,201566,1628371,203932,203920,203095,1628365
15,1,turnover,away,1610612745,0,6,230,236,7 - 10,3,0,0,0,0,0,0,0,0,1627863,200782,203991,201935,201566,1628371,203932,203920,203095,1628365
16,1,missed.shot,home,1610612753,0,17,236,253,7 - 10,3,0,0,1,0,0,0,1,0,1627863,200782,203991,201935,201566,1628371,203932,203920,203095,1628365
17,1,missed.shot,away,1610612745,0,9,253,262,7 - 10,3,1,0,0,0,0,0,0,0,1627863,200782,203991,201935,201566,1628371,203932,203920,203095,1628365
18,1,missed.shot,home,1610612753,1,15,262,277,7 - 11,4,0,0,0,0,2,1,1,0,1627863,200782,203991,201935,201566,1628371,203932,203920,203095,1628365
