possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,home,1610612743,2,18,0,18,0 - 2,2,1,1,0,0,0,0,0,0,1628970,1629023,203469,1628984,1626179,1628470,203924,203999,203115,1627750
2,1,turnover,away,1610612766,0,28,18,46,0 - 2,2,0,0,0,0,0,0,0,0,1628970,1629023,203469,1628984,1626179,1628470,203924,203999,203115,1627750
3,1,last.ft.made,home,1610612743,2,8,46,54,0 - 4,4,0,0,0,0,2,2,1,0,1628970,1629023,203469,1628984,1626179,1628470,203924,203999,203115,1627750
4,1,missed.shot,away,1610612766,0,20,54,74,0 - 4,4,0,0,1,0,0,0,0,0,1628970,1629023,203469,1628984,1626179,1628470,203924,203999,203115,1627750
5,1,missed.shot,home,1610612743,0,10,74,84,0 - 4,4,0,0,1,0,0,0,0,0,1628970,1629023,203469,1628984,1626179,1628470,203924,203999,203115,1627750
6,1,made.shot,away,1610612766,2,22,84,106,2 - 4,2,1,1,0,0,0,0,0,0,1628970,1629023,203469,1628984,1626179,1628470,203924,203999,203115,1627750
7,1,turnover,home,1610612743,0,23,106,129,2 - 4,2,0,0,0,0,0,0,0,0,1628970,1629023,203469,1628984,1626179,1628470,203924,203999,203115,1627750
8,1,missed.shot,away,1610612766,0,25,129,154,2 - 4,2,1,0,0,0,0,0,0,0,1628970,1629023,203469,1628984,1626179,1628470,203924,203999,203115,1627750
9,1,turnover,home,1610612743,0,16,154,170,2 - 4,2,0,0,0,0,0,0,1,0,1628970,1629023,203469,1628984,1626179,1628470,203924,203999,203115,1627750
10,1,made.shot,away,1610612766,2,12,170,182,4 - 4,TIE,1,1,0,0,0,0,0,0,1628970,1629023,203469,1628984,1626179,1628470,203924,203999,203115,1627750
11,1,made.shot,home,1610612743,3,15,182,197,4 - 7,3,0,0,1,1,0,0,0,0,1628970,1629023,203469,1628984,1626179,1628470,203924,203999,203115,1627750
12,1,turnover,away,1610612766,0,16,197,213,4 - 7,3,0,0,0,0,0,0,0,0,1628970,1629023,203469,1628984,1626179,1628470,203924,203999,203115,1627750
13,1,turnover,home,1610612743,0,5,213,218,4 - 7,3,0,0,0,0,0,0,0,0,1628970,1629023,203469,1628984,1626179,1628470,203924,203999,203115,1627750
14,1,made.shot,away,1610612766,3,5,218,223,7 - 7,TIE,0,0,1,1,0,0,0,0,1628970,1629023,203469,1628984,1626179,1628470,203924,203999,203115,1627750
15,1,missed.shot,home,1610612743,0,29,223,252,7 - 7,TIE,0,0,1,0,0,0,0,0,1628970,1629023,203469,1628984,1626179,1628470,203924,203999,203115,1627750
16,1,made.shot,away,1610612766,2,4,252,256,9 - 7,-2,1,1,0,0,0,0,0,0,1628970,1629023,203469,1628984,1626179,1628470,203924,203999,203115,1627750
