possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,home,1610612740,2,15,0,15,0 - 2,2,1,1,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1627742,1629026,202324,200755,201950
2,1,missed.shot,away,1610612753,0,17,15,32,0 - 2,2,1,0,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1627742,1629026,202324,200755,201950
3,1,missed.shot,home,1610612740,0,17,32,49,0 - 2,2,1,0,0,0,0,0,1,0,1628371,203932,202696,203095,1628365,1627742,1629026,202324,200755,201950
4,1,made.shot,away,1610612753,2,15,49,64,2 - 2,TIE,2,1,0,0,0,0,0,1,1628371,203932,202696,203095,1628365,1627742,1629026,202324,200755,201950
5,1,missed.shot,home,1610612740,0,27,64,91,2 - 2,TIE,0,0,2,0,0,0,0,1,1628371,203932,202696,203095,1628365,1627742,1629026,202324,200755,201950
6,1,made.shot,away,1610612753,2,20,91,111,4 - 2,-2,1,1,0,0,0,0,1,0,1628371,203932,202696,203095,1628365,1627742,1629026,202324,200755,201950
7,1,missed.shot,home,1610612740,0,18,111,129,4 - 2,-2,0,0,1,0,0,0,0,0,1628371,203932,202696,203095,1628365,1627742,1629026,202324,200755,201950
8,1,last.ft.made,away,1610612753,2,8,129,137,6 - 2,-4,0,0,0,0,2,2,1,0,1628371,203932,202696,203095,1628365,1627742,1629026,202324,200755,201950
9,1,missed.shot,home,1610612740,0,16,137,153,6 - 2,-4,0,0,0,0,2,0,1,1,1628371,203932,202696,203095,1628365,1627742,1629026,202324,200755,201950
10,1,made.shot,away,1610612753,2,15,153,168,8 - 2,-6,1,1,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1627742,1629026,202324,200755,201950
11,1,made.shot,home,1610612740,2,12,168,180,8 - 4,-4,1,1,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1627742,1629026,202324,200755,201950
12,1,made.shot,away,1610612753,3,16,180,196,11 - 4,-7,0,0,1,1,0,0,0,0,1628371,203932,202696,203095,1628365,1627742,1629026,202324,200755,201950
13,1,made.shot,home,1610612740,3,24,196,220,11 - 7,-4,0,0,1,1,0,0,0,0,1628371,203932,202696,203095,1628365,1627742,1629026,202324,200755,201950
14,1,missed.shot,away,1610612753,0,15,220,235,11 - 7,-4,1,0,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1627742,1629026,202324,200755,201950
15,1,made.shot,home,1610612740,2,10,235,245,11 - 9,-2,1,1,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1627742,1629026,202324,200755,201950
16,1,made.shot,away,1610612753,2,17,245,262,13 - 9,-4,1,1,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1627742,1629026,202324,200755,201950
17,1,made.shot,home,1610612740,2,12,262,274,13 - 11,-2,1,1,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1627742,1629026,202324,200755,201950
18,1,turnover,away,1610612753,0,26,274,300,13 - 11,-2,0,0,1,0,0,0,0,1,1628371,203932,202696,203095,1628365,1627742,1629026,202324,200755,201950
19,1,made.shot,home,1610612740,2,19,300,319,13 - 13,TIE,1,1,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1627742,1629026,1629637,200755,201950
20,1,made.shot,away,1610612753,2,15,319,334,15 - 13,-2,1,1,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1627742,1629026,1629637,200755,201950
21,1,made.shot,home,1610612740,2,12,334,346,15 - 15,TIE,1,1,0,0,0,0,0,0,1628371,203932,202696,203095,1628365,1627742,1629026,1629637,200755,201950
22,1,made.shot,away,1610612753,2,15,346,361,17 - 15,-2,1,1,0,0,0,0,0,0,1628371,203082,202696,203095,1628365,1627742,1629026,1629637,200755,201950
23,1,turnover,home,1610612740,0,20,361,381,17 - 15,-2,0,0,0,0,0,0,0,0,1628371,203082,202696,203095,1628365,1627742,1629026,1629637,200755,201950
24,1,missed.shot,away,1610612753,0,14,381,395,17 - 15,-2,1,0,0,0,0,0,0,0,1628371,203082,202696,203095,1628365,1627742,1629026,1629637,200755,201950
25,1,made.shot,home,1610612740,2,7,395,402,17 - 17,TIE,1,1,0,0,0,0,0,0,1628371,203082,202696,203095,1628365,1627742,1629026,1629637,200755,201950
26,1,missed.shot,away,1610612753,0,13,402,415,17 - 17,TIE,0,0,0,0,2,0,1,1,1628371,203082,202696,203095,1628365,1627742,1629026,1629637,200755,201950
27,1,missed.shot,home,1610612740,0,24,415,439,17 - 17,TIE,0,0,1,0,0,0,0,0,1628371,203082,202696,203487,1628365,1627742,1628404,1629637,200755,201950
28,1,made.shot,away,1610612753,2,13,439,452,19 - 17,-2,1,1,0,0,0,0,0,0,1628371,203082,202696,203487,1628365,1627742,1628404,1629637,200755,201950
29,1,made.shot,home,1610612740,2,12,452,464,19 - 19,TIE,1,1,0,0,0,0,0,0,1628371,203082,202696,203487,1628365,1627742,1628404,1629637,200755,201950
30,1,turnover,away,1610612753,0,19,464,483,19 - 19,TIE,0,0,0,0,0,0,0,0,1628371,203082,202696,203487,1628365,1627742,1628404,1629637,200755,201950
31,1,missed.shot,home,1610612740,0,17,483,500,19 - 19,TIE,1,0,1,0,0,0,0,1,1628371,203082,202696,203487,1628365,1627742,1628404,1629637,200755,201950
32,1,made.shot,away,1610612753,2,7,500,507,21 - 19,-2,2,1,0,0,0,0,0,1,1628371,203082,202696,203487,1628365,1627742,1628404,1629637,200755,201950
33,1,turnover,home,1610612740,0,12,507,519,21 - 19,-2,0,0,0,0,0,0,1,0,1628371,203082,1628964,203487,201571,1628366,1628404,1629637,200755,201950
34,1,missed.shot,away,1610612753,0,11,519,530,21 - 19,-2,0,0,1,0,0,0,0,0,1628371,203082,1628964,203487,201571,1628366,1628404,1629637,200755,201950
35,1,made.shot,home,1610612740,3,12,530,542,21 - 22,1,0,0,1,1,0,0,0,0,1628371,203082,1628964,203487,201571,1628366,1628404,1629637,200755,201950
