possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,away,1610612758,3,23,0,23,3 - 0,-3,0,0,1,1,0,0,0,0,203084,202357,203473,1627741,1628368,203503,202693,1627748,1629004,201565
2,1,turnover,home,1610612765,0,22,23,45,3 - 0,-3,0,0,0,0,0,0,0,0,203084,202357,203473,1627741,1628368,203503,202693,1627748,1629004,201565
3,1,made.shot,away,1610612758,2,6,45,51,5 - 0,-5,2,1,0,0,0,0,0,1,203084,202357,203473,1627741,1628368,203503,202693,1627748,1629004,201565
4,1,turnover,home,1610612765,0,15,51,66,5 - 0,-5,0,0,0,0,0,0,0,0,203084,202357,203473,1627741,1628368,203503,202693,1627748,1629004,201565
5,1,turnover,away,1610612758,0,5,66,71,5 - 0,-5,0,0,0,0,0,0,0,0,203084,202357,203473,1627741,1628368,203503,202693,1627748,1629004,201565
6,1,last.ft.made,home,1610612765,3,3,71,74,5 - 3,-2,1,1,0,0,1,1,1,0,203084,202357,203473,1627741,1628368,203503,202693,1627748,1629004,201565
7,1,missed.shot,away,1610612758,0,17,74,91,5 - 3,-2,1,0,0,0,0,0,0,0,203084,202357,203473,1627741,1628368,203503,202693,1627748,1629004,201565
8,1,made.shot,home,1610612765,2,8,91,99,5 - 5,TIE,1,1,0,0,0,0,0,0,203084,202357,203473,1627741,1628368,203503,202693,1627748,1629004,201565
9,1,missed.shot,away,1610612758,0,29,99,128,5 - 5,TIE,1,0,0,0,0,0,0,0,203084,202357,203473,1627741,1628368,203503,202693,1627748,1629004,201565
10,1,missed.shot,home,1610612765,0,15,128,143,5 - 5,TIE,1,0,0,0,0,0,0,0,203084,202357,203473,1627741,1628368,203503,202693,1627748,1629004,201565
11,1,missed.shot,away,1610612758,0,11,143,154,5 - 5,TIE,1,0,0,0,0,0,0,0,203084,202357,203473,1627741,1628368,203503,202693,1627748,1629004,201565
12,1,missed.shot,home,1610612765,0,11,154,165,5 - 5,TIE,1,0,0,0,0,0,0,0,203084,202357,203473,1627741,1628368,203503,202693,1627748,1629004,201565
