possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,made.shot,away,1610612748,1610612742,3,17,0,17,3 - 0,-3,0,0,1,1,0,0,0,0,202710,1628389,203086,1629130,1629134,1627827,204001,203939,203501,1629029
2,1,missed.shot,home,1610612742,1610612748,0,24,17,41,3 - 0,-3,0,0,1,0,0,0,0,0,202710,1628389,203086,1629130,1629134,1627827,204001,203939,203501,1629029
3,1,missed.shot,away,1610612748,1610612742,0,25,41,66,3 - 0,-3,1,0,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,1627827,204001,203939,203501,1629029
4,1,last.ft.made,home,1610612742,1610612748,2,6,66,72,3 - 2,-1,0,0,0,0,2,2,1,0,202710,1628389,203086,1629130,1629134,1627827,204001,203939,203501,1629029
5,1,made.shot,away,1610612748,1610612742,3,8,72,80,6 - 2,-4,0,0,1,1,0,0,0,0,202710,1628389,203086,1629130,1629134,1627827,204001,203939,203501,1629029
6,1,turnover,home,1610612742,1610612748,0,13,80,93,6 - 2,-4,0,0,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,1627827,204001,203939,203501,1629029
7,1,missed.shot,away,1610612748,1610612742,0,7,93,100,6 - 2,-4,1,0,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,1627827,204001,203939,203501,1629029
8,1,missed.shot,home,1610612742,1610612748,0,19,100,119,6 - 2,-4,0,0,1,0,0,0,0,0,202710,1628389,203086,1629130,1629134,1627827,204001,203939,203501,1629029
9,1,made.shot,away,1610612748,1610612742,3,9,119,128,9 - 2,-7,0,0,1,1,0,0,0,0,202710,1628389,203086,1629130,1629134,1627827,204001,203939,203501,1626153
10,1,turnover,home,1610612742,1610612748,0,19,128,147,9 - 2,-7,0,0,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,1627827,204001,203939,203501,1626153
11,1,last.ft.made,away,1610612748,1610612742,2,3,147,150,11 - 2,-9,0,0,0,0,2,2,1,0,202710,1628389,203086,1629130,1629134,1627827,204001,203939,203501,1626153
12,1,missed.shot,home,1610612742,1610612748,0,20,150,170,11 - 2,-9,1,0,1,0,0,0,0,1,202710,1628389,203086,1629130,1629134,1627827,204001,203939,203501,1626153
13,1,made.shot,away,1610612748,1610612742,2,10,170,180,13 - 2,-11,1,1,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,1627827,204001,203939,203501,1626153
14,1,made.shot,home,1610612742,1610612748,3,16,180,196,13 - 5,-8,0,0,1,1,0,0,0,0,202710,1628389,203086,1629130,1629134,1627827,204001,203939,203501,1626153
15,1,made.shot,away,1610612748,1610612742,3,25,196,221,16 - 5,-11,0,0,1,1,0,0,0,0,202710,1628389,203086,1629130,1629134,1627827,204001,203939,203501,1626153
16,1,made.shot,home,1610612742,1610612748,2,16,221,237,16 - 7,-9,1,1,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,1627827,204001,203939,203501,1626153
17,1,missed.shot,away,1610612748,1610612742,0,20,237,257,16 - 7,-9,0,0,1,0,0,0,0,0,202710,1628389,203086,1629130,1629134,1627827,204001,203939,203501,1626153
18,1,missed.shot,home,1610612742,1610612748,0,15,257,272,16 - 7,-9,1,0,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,1627827,204001,203939,203501,1626153
