possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,missed.shot,away,1610612748,1610612755,0,23,0,23,,,0,0,1,0,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
2,1,made.shot,home,1610612755,1610612748,2,15,23,38,0 - 2,2,1,1,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
3,1,missed.shot,away,1610612748,1610612755,0,12,38,50,0 - 2,2,0,0,1,0,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
4,1,missed.shot,home,1610612755,1610612748,0,26,50,76,0 - 2,2,0,0,1,0,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
5,1,missed.shot,away,1610612748,1610612755,0,11,76,87,0 - 2,2,1,0,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
6,1,missed.shot,home,1610612755,1610612748,0,10,87,97,0 - 2,2,0,0,1,0,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
7,1,missed.shot,away,1610612748,1610612755,0,14,97,111,0 - 2,2,1,0,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
8,1,last.ft.made,home,1610612755,1610612748,2,10,111,121,0 - 4,4,1,0,0,0,2,2,1,1,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
9,1,made.shot,away,1610612748,1610612755,2,20,121,141,2 - 4,2,1,1,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
10,1,made.shot,home,1610612755,1610612748,2,20,141,161,2 - 6,4,1,1,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
11,1,turnover,away,1610612748,1610612755,0,25,161,186,2 - 6,4,0,0,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
12,1,made.shot,home,1610612755,1610612748,2,5,186,191,2 - 8,6,1,1,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
13,1,made.shot,away,1610612748,1610612755,2,17,191,208,4 - 8,4,1,1,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
14,1,made.shot,home,1610612755,1610612748,3,13,208,221,4 - 11,7,0,0,1,1,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
15,1,missed.shot,away,1610612748,1610612755,0,22,221,243,4 - 11,7,1,0,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
16,1,missed.shot,home,1610612755,1610612748,0,11,243,254,4 - 11,7,3,0,0,0,0,0,0,2,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
17,1,turnover,away,1610612748,1610612755,0,7,254,261,4 - 11,7,0,0,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
18,1,turnover,home,1610612755,1610612748,0,3,261,264,4 - 11,7,0,0,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
19,1,made.shot,away,1610612748,1610612755,2,18,264,282,6 - 11,5,1,1,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
20,1,missed.shot,home,1610612755,1610612748,0,23,282,305,6 - 11,5,0,0,1,0,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
21,1,made.shot,away,1610612748,1610612755,2,13,305,318,8 - 11,3,1,1,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
22,1,turnover,home,1610612755,1610612748,0,23,318,341,8 - 11,3,0,0,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203954,1626196,1627732
23,1,made.shot,away,1610612748,1610612755,2,10,341,351,10 - 11,1,1,1,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203516,1629680,1627732
24,1,made.shot,home,1610612755,1610612748,2,15,351,366,10 - 13,3,1,1,0,0,0,0,0,0,202710,1628389,203086,1629130,1629134,202699,201143,203516,1629680,1627732
25,1,missed.shot,away,1610612748,1610612755,0,43,366,409,10 - 13,3,0,0,2,0,1,0,1,2,202710,1628389,203086,1629130,1629134,202699,201143,203516,1629680,1627732
26,1,made.shot,home,1610612755,1610612748,3,6,409,415,10 - 16,6,0,0,1,1,0,0,0,0,202710,1629639,203086,1629130,1627884,202699,201143,203516,1629680,1627732
