possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,turnover,away,1610612737,0,17,0,17,,,0,0,0,0,0,0,0,0,1629629,1629631,1628381,1628989,1629027,201942,200746,1626168,1627854,1627749
2,1,made.shot,home,1610612759,2,4,17,21,0 - 2,2,1,1,0,0,0,0,0,0,1629629,1629631,1628381,1628989,1629027,201942,200746,1626168,1627854,1627749
3,1,missed.shot,away,1610612737,0,10,21,31,0 - 2,2,0,0,1,0,0,0,0,0,1629629,1629631,1628381,1628989,1629027,201942,200746,1626168,1627854,1627749
4,1,missed.shot,home,1610612759,0,16,31,47,0 - 2,2,1,0,0,0,0,0,0,0,1629629,1629631,1628381,1628989,1629027,201942,200746,1626168,1627854,1627749
5,1,last.ft.made,away,1610612737,2,5,47,52,2 - 2,TIE,0,0,0,0,2,2,1,0,1629629,1629631,1628381,1628989,1629027,201942,200746,1626168,1627854,1627749
6,1,made.shot,home,1610612759,2,24,52,76,2 - 4,2,1,1,0,0,0,0,1,0,1629629,1629631,1628381,1628989,1629027,201942,200746,1626168,1627854,1627749
7,1,missed.shot,away,1610612737,0,27,76,103,2 - 4,2,0,0,1,0,0,0,0,0,1629629,1629631,1628381,1628989,1629027,201942,200746,1626168,1627854,1627749
8,1,missed.shot,home,1610612759,0,10,103,113,2 - 4,2,0,0,1,0,0,0,0,0,1629629,1629631,1628381,1628989,1629027,201942,200746,1626168,1627854,1627749
9,1,made.shot,away,1610612737,3,4,113,117,5 - 4,-1,0,0,1,1,0,0,0,0,1629629,1629631,1628381,1628989,1629027,201942,200746,1626168,1627854,1627749
10,1,made.shot,home,1610612759,2,14,117,131,5 - 6,1,1,1,0,0,0,0,0,0,1629629,1629631,1628381,1628989,1629027,201942,200746,1626168,1627854,1627749
11,1,made.shot,away,1610612737,3,15,131,146,8 - 6,-2,0,0,1,1,0,0,0,0,1629629,1629631,1628381,1628989,1629027,201942,200746,1626168,1627854,1627749
12,1,missed.shot,home,1610612759,0,22,146,168,8 - 6,-2,0,0,1,0,0,0,1,0,1629629,1629631,1628381,1628989,1629027,201942,200746,1626168,1627854,1627749
13,1,turnover,away,1610612737,0,0,168,168,8 - 6,-2,0,0,0,0,0,0,0,0,1629629,1629631,1628381,1628989,1629027,201942,200746,1626168,1627854,1627749
14,1,turnover,home,1610612759,0,2,168,170,8 - 6,-2,0,0,0,0,0,0,0,0,1629629,1629631,1628381,1628989,1629027,201942,200746,1626168,1627854,1627749
