possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,missed.shot,home,1610612759,1610612762,0,21,0,21,,,1,0,0,0,0,0,0,0,202711,1626220,203497,204060,1628378,201942,1626168,1627751,1627854,1627749
2,1,turnover,away,1610612762,1610612759,0,19,21,40,,,0,0,0,0,0,0,1,0,202711,1626220,203497,204060,1628378,201942,1626168,1627751,1627854,1627749
3,1,made.shot,home,1610612759,1610612762,2,16,40,56,0 - 2,2,1,1,0,0,0,0,0,0,202711,1626220,203497,204060,1628378,201942,1626168,1627751,1627854,1627749
4,1,last.ft.made,away,1610612762,1610612759,1,12,56,68,1 - 2,1,0,0,0,0,2,1,1,1,202711,1626220,203497,204060,1628378,201942,1626168,1627751,1627854,1627749
5,1,made.shot,home,1610612759,1610612762,2,19,68,87,1 - 4,3,1,1,0,0,0,0,0,0,202711,1626220,203497,204060,1628378,201942,1626168,1627751,1627854,1627749
6,1,made.shot,away,1610612762,1610612759,3,12,87,99,4 - 4,TIE,0,0,1,1,0,0,0,0,202711,1626220,203497,204060,1628378,201942,1626168,1627751,1627854,1627749
7,1,missed.shot,home,1610612759,1610612762,0,19,99,118,4 - 4,TIE,1,0,0,0,0,0,0,0,202711,1626220,203497,204060,1628378,201942,1626168,1627751,1627854,1627749
8,1,missed.shot,away,1610612762,1610612759,0,12,118,130,4 - 4,TIE,1,0,0,0,0,0,0,0,202711,1626220,203497,204060,1628378,201942,1626168,1627751,1627854,1627749
9,1,missed.shot,home,1610612759,1610612762,0,16,130,146,4 - 4,TIE,0,0,1,0,0,0,0,0,202711,1626220,203497,204060,1628378,201942,1626168,1627751,1627854,1627749
10,1,last.ft.made,away,1610612762,1610612759,1,6,146,152,5 - 4,-1,0,0,0,0,2,1,1,1,202711,1626220,203497,204060,1628378,201942,1626168,1627751,1627854,1627749
