possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,missed.shot,home,1610612747,1610612759,0,9,0,9,,,1,0,0,0,0,0,0,0,201942,200746,1626168,1627854,1627749,2544,203076,201580,201980,202340
2,1,missed.shot,away,1610612759,1610612747,0,14,9,23,,,1,0,0,0,0,0,0,0,201942,200746,1626168,1627854,1627749,2544,203076,201580,201980,202340
3,1,missed.shot,home,1610612747,1610612759,0,11,23,34,,,1,0,0,0,0,0,0,0,201942,200746,1626168,1627854,1627749,2544,203076,201580,201980,202340
4,1,missed.shot,away,1610612759,1610612747,0,17,34,51,,,0,0,1,0,0,0,0,0,201942,200746,1626168,1627854,1627749,2544,203076,201580,201980,202340
5,1,made.shot,home,1610612747,1610612759,2,11,51,62,0 - 2,2,1,1,0,0,0,0,0,0,201942,200746,1626168,1627854,1627749,2544,203076,201580,201980,202340
6,1,made.shot,away,1610612759,1610612747,3,20,62,82,3 - 2,-1,0,0,1,1,0,0,0,0,201942,200746,1626168,1627854,1627749,2544,203076,201580,201980,202340
7,1,missed.shot,home,1610612747,1610612759,0,21,82,103,3 - 2,-1,1,0,0,0,0,0,0,0,201942,200746,1626168,1627854,1627749,2544,203076,201580,201980,202340
8,1,missed.shot,away,1610612759,1610612747,0,10,103,113,3 - 2,-1,1,0,0,0,0,0,0,0,201942,200746,1626168,1627854,1627749,2544,203076,201580,201980,202340
9,1,missed.shot,home,1610612747,1610612759,0,25,113,138,3 - 2,-1,1,0,0,0,0,0,0,0,201942,200746,1626168,1627854,1627749,2544,203076,201580,201980,202340
10,1,missed.shot,away,1610612759,1610612747,0,4,138,142,3 - 2,-1,1,0,0,0,0,0,0,0,201942,200746,1626168,1627854,1627749,2544,203076,201580,201980,202340
11,1,missed.shot,home,1610612747,1610612759,0,41,142,183,3 - 2,-1,0,0,2,0,0,0,1,1,201942,200746,1626168,1627854,1627749,2544,203076,201580,201980,202340
12,1,missed.shot,away,1610612759,1610612747,0,23,183,206,3 - 2,-1,0,0,1,0,0,0,0,0,201942,200746,1626168,1627854,1627749,2544,203076,201580,201980,202340
13,1,turnover,home,1610612747,1610612759,0,10,206,216,3 - 2,-1,0,0,1,0,0,0,0,1,201942,200746,1626168,1627854,1627749,2544,203076,201580,201980,202340
14,1,missed.shot,away,1610612759,1610612747,0,9,216,225,3 - 2,-1,1,0,0,0,0,0,0,0,201942,200746,1626168,1627854,1627749,2544,203076,201580,201980,202340
