possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,possession.points,poss.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,missed.shot,home,1610612755,0,17,0,17,,,1,0,0,0,0,0,0,0,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
2,1,missed.shot,away,1610612752,0,12,17,29,,,0,0,1,0,0,0,0,0,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
3,1,made.shot,home,1610612755,2,11,29,40,0 - 2,2,1,1,0,0,0,0,0,0,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
4,1,made.shot,away,1610612752,2,15,40,55,2 - 2,TIE,1,1,0,0,0,0,0,0,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
5,1,made.shot,home,1610612755,2,15,55,70,2 - 4,2,1,1,0,0,0,0,0,0,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
6,1,made.shot,away,1610612752,2,10,70,80,4 - 4,TIE,1,1,0,0,0,0,0,0,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
7,1,made.shot,home,1610612755,3,8,80,88,4 - 7,3,0,0,1,1,0,0,0,0,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
8,1,missed.shot,away,1610612752,0,23,88,111,4 - 7,3,0,0,1,0,0,0,0,0,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
9,1,turnover,home,1610612755,0,1,111,112,4 - 7,3,0,0,0,0,0,0,0,0,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
10,1,turnover,away,1610612752,0,10,112,122,4 - 7,3,0,0,0,0,0,0,0,0,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
11,1,made.shot,home,1610612755,2,15,122,137,4 - 9,5,1,1,0,0,0,0,0,0,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
12,1,made.shot,away,1610612752,2,9,137,146,6 - 9,3,1,1,0,0,0,0,0,0,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
13,1,made.shot,home,1610612755,3,12,146,158,6 - 12,6,0,0,1,1,0,0,0,0,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
14,1,made.shot,away,1610612752,2,24,158,182,8 - 12,4,2,1,0,0,0,0,0,1,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
15,1,missed.shot,home,1610612755,0,15,182,197,8 - 12,4,0,0,1,0,0,0,0,0,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
16,1,missed.shot,away,1610612752,0,11,197,208,8 - 12,4,0,0,1,0,0,0,0,0,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
17,1,missed.shot,home,1610612755,0,17,208,225,8 - 12,4,1,0,0,0,0,0,0,0,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
18,1,missed.shot,away,1610612752,0,14,225,239,8 - 12,4,1,0,0,0,0,0,0,0,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
19,1,missed.shot,home,1610612755,0,14,239,253,8 - 12,4,1,0,0,0,0,0,0,0,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
20,1,missed.shot,away,1610612752,0,13,253,266,8 - 12,4,1,0,0,0,0,0,0,0,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
21,1,last.ft.made,home,1610612755,3,4,266,270,8 - 15,7,1,1,0,0,1,1,1,0,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
22,1,turnover,away,1610612752,1,25,270,295,9 - 15,6,0,0,0,0,1,1,1,0,203090,203944,1626171,1629628,203901,203922,202699,201143,1626196,1629003
23,1,made.shot,home,1610612755,2,5,295,300,9 - 17,8,1,1,0,0,0,0,0,0,203090,203944,1626171,1629628,203901,1627788,202699,201143,1629680,1629003
24,1,missed.shot,away,1610612752,0,22,300,322,9 - 17,8,0,0,1,0,0,0,0,0,203090,203944,1626171,1629628,203901,1627788,202699,201143,1629680,1629003
25,1,made.shot,home,1610612755,2,9,322,331,9 - 19,10,1,1,0,0,0,0,0,0,203090,203944,1626171,1629628,203901,1627788,202699,201143,1629680,1629003
26,1,made.shot,away,1610612752,2,16,331,347,11 - 19,8,2,1,0,0,0,0,0,1,203090,203944,1626171,1629628,203901,1627788,202699,201143,1629680,1629003
27,1,made.shot,home,1610612755,2,18,347,365,11 - 21,10,1,1,0,0,0,0,0,0,203090,203944,1629011,1629628,203901,1627788,202699,201143,1629680,1629003
28,1,made.shot,away,1610612752,2,14,365,379,13 - 21,8,1,1,0,0,0,0,0,0,203090,203944,1629011,1629628,203901,1627788,202699,201143,1629680,1629003
29,1,missed.shot,home,1610612755,0,15,379,394,13 - 21,8,1,0,0,0,0,0,0,0,203090,203944,1629011,1629628,203901,1627788,202699,201143,1629680,1629003
30,1,turnover,away,1610612752,0,4,394,398,13 - 21,8,0,0,0,0,0,0,0,0,203090,203944,1629011,1629628,203901,1627788,202699,201143,1629680,1629003
31,1,turnover,home,1610612755,0,5,398,403,13 - 21,8,0,0,0,0,0,0,0,0,203090,203944,1629011,1629628,203901,1627788,202699,201143,1629680,1629003
32,1,made.shot,away,1610612752,2,14,403,417,15 - 21,6,2,1,0,0,0,0,0,1,203090,203944,1629011,1629628,203901,1627788,202699,201143,1629680,1629003
33,1,missed.shot,home,1610612755,0,15,417,432,15 - 21,6,0,0,1,0,0,0,0,0,203090,203944,1629011,1629628,203901,1627788,202699,201143,1629680,1629003
34,1,turnover,away,1610612752,0,3,432,435,15 - 21,6,0,0,0,0,0,0,0,0,203090,203944,1629011,1629628,203901,1627788,202699,201143,1629680,1629003
35,1,missed.shot,home,1610612755,0,15,435,450,15 - 21,6,1,0,0,0,0,0,0,0,203090,203944,1629011,1629628,203901,1627788,202699,201143,1629680,1629003
36,1,made.shot,away,1610612752,2,6,450,456,17 - 21,4,1,1,0,0,0,0,0,0,203090,203944,1629011,1629628,203901,1627788,202699,201143,1629680,1629003
37,1,made.shot,home,1610612755,2,19,456,475,17 - 23,6,1,1,0,0,0,0,0,0,203090,203944,1629011,1629628,203901,1627788,202699,201143,1629680,1629003
38,1,missed.shot,away,1610612752,0,20,475,495,17 - 23,6,1,0,0,0,0,0,0,0,1628995,203944,1629011,1629628,203901,1627788,202699,201143,1629680,202692
39,1,missed.shot,home,1610612755,0,2,495,497,17 - 23,6,1,0,0,0,0,0,0,0,1628995,203944,1629011,1629628,203901,1627788,202699,201143,1629680,202692
40,1,made.shot,away,1610612752,3,12,497,509,20 - 23,3,0,0,1,1,0,0,0,0,1628995,203944,1629011,1629628,203901,1627788,202699,201143,1629680,202692
41,1,missed.shot,home,1610612755,0,23,509,532,20 - 23,3,1,0,0,0,0,0,0,0,1628995,203944,1629011,1629628,203901,1627788,202699,201143,1629680,202692
42,1,last.ft.made,away,1610612752,1,3,532,535,21 - 23,2,0,0,0,0,2,1,1,1,1628995,203944,1629011,1629628,203901,1627788,202699,201143,1629680,202692
43,1,missed.shot,home,1610612755,0,20,535,555,21 - 23,2,1,0,0,0,0,0,0,0,1628995,203944,1629011,1629628,203901,1627788,1626196,203124,203118,202692
44,1,missed.shot,away,1610612752,0,22,555,577,21 - 23,2,0,0,1,0,0,0,0,0,1628995,203944,1629011,1629628,203901,1627788,1626196,203124,203118,202692
45,1,missed.shot,home,1610612755,0,8,577,585,21 - 23,2,1,0,0,0,0,0,0,0,1628995,203944,1629011,1629628,203901,1627788,1626196,203124,203118,202692
46,1,missed.shot,away,1610612752,0,14,585,599,21 - 23,2,0,0,0,0,2,0,1,1,1628995,203944,1629011,203493,203901,1627788,1626196,203124,203118,202692
47,1,missed.shot,home,1610612755,0,27,599,626,21 - 23,2,1,0,0,0,0,0,0,0,1628995,203944,1629011,203493,203901,1627788,1626196,203124,203118,202692
