possession.id,period,how.possession.ended,team.with.ball,team.with.ball.id,team.without.ball.id,possession.points,possession.time,start.time,end.time,score,scoremargin,attempts.2p,makes.2p,attempts.3p,makes.3p,attempts.ft,makes.ft,defensive.fouls,offensive.rebounds,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,missed.shot,away,1610612755,1610612737,0,17,0,17,,,1,0,0,0,0,0,0,0,202699,1629680,203954,1629003,1627732,1629631,1628381,1627745,1628989,1629027
2,1,made.shot,home,1610612737,1610612755,2,2,17,19,0 - 2,2,1,1,0,0,0,0,0,0,202699,1629680,203954,1629003,1627732,1629631,1628381,1627745,1628989,1629027
3,1,made.shot,away,1610612755,1610612737,2,17,19,36,2 - 2,TIE,1,1,0,0,0,0,0,0,202699,1629680,203954,1629003,1627732,1629631,1628381,1627745,1628989,1629027
4,1,missed.shot,home,1610612737,1610612755,2,23,36,59,2 - 4,2,0,0,0,0,3,2,1,0,202699,1629680,203954,1629003,1627732,1629631,1628381,1627745,1628989,1629027
5,1,made.shot,away,1610612755,1610612737,2,8,59,67,4 - 4,TIE,1,1,0,0,0,0,0,0,202699,1629680,203954,1629003,1627732,1629631,1628381,1627745,1628989,1629027
6,1,turnover,home,1610612737,1610612755,0,17,67,84,4 - 4,TIE,0,0,0,0,0,0,0,0,202699,1629680,203954,1629003,1627732,1629631,1628381,1627745,1628989,1629027
7,1,made.shot,away,1610612755,1610612737,2,3,84,87,6 - 4,-2,1,1,0,0,0,0,0,0,202699,1629680,203954,1629003,1627732,1629631,1628381,1627745,1628989,1629027
8,1,made.shot,home,1610612737,1610612755,2,9,87,96,6 - 6,TIE,1,1,0,0,0,0,0,0,202699,1629680,203954,1629003,1627732,1629631,1628381,1627745,1628989,1629027
9,1,made.shot,away,1610612755,1610612737,2,10,96,106,8 - 6,-2,1,1,0,0,0,0,0,0,202699,1629680,203954,1629003,1627732,1629631,1628381,1627745,1628989,1629027
10,1,missed.shot,home,1610612737,1610612755,0,12,106,118,8 - 6,-2,0,0,1,0,0,0,0,0,202699,1629680,203954,1629003,1627732,1629631,1628381,1627745,1628989,1629027
11,1,made.shot,away,1610612755,1610612737,2,4,118,122,10 - 6,-4,1,1,0,0,0,0,0,0,202699,1629680,203954,1629003,1627732,1629631,1628381,1627745,1628989,1629027
12,1,made.shot,home,1610612737,1610612755,2,19,122,141,10 - 8,-2,1,1,0,0,0,0,0,0,202699,1629680,203954,1629003,1627732,1629631,1628381,1627745,1628989,1629027
13,1,missed.shot,away,1610612755,1610612737,1,15,141,156,11 - 8,-3,0,0,0,0,3,1,1,1,202699,1629680,203954,1629003,1627732,1629631,1628381,1627745,1628989,1629027
14,1,made.shot,home,1610612737,1610612755,3,13,156,169,11 - 11,TIE,0,0,1,1,0,0,0,0,202699,1629680,203954,1629003,1627732,1629631,1628381,1627745,1628989,1629027
15,1,missed.shot,away,1610612755,1610612737,0,19,169,188,11 - 11,TIE,1,0,0,0,0,0,0,0,202699,1629680,203954,1629003,1627732,1629631,1628381,1627745,1628989,1629027
