player.name,player.id,team.abbreviation,period
Michael Beasley,201563,MIN,1
Kevin Love,201567,MIN,1
Darko Milicic,2545,MIN,1
Wesley Johnson,202325,MIN,1
Luke Ridnour,2557,MIN,1
Ryan Gomes,101155,LAC,1
Blake Griffin,201933,LAC,1
DeAndre Jordan,201599,LAC,1
Eric Gordon,201569,LAC,1
Baron Davis,1884,LAC,1
Michael Beasley,201563,MIN,2
Kosta Koufos,201585,MIN,2
Martell Webster,101110,MIN,2
Corey Brewer,201147,MIN,2
Jonny Flynn,201938,MIN,2
Ryan Gomes,101155,LAC,2
DeAndre Jordan,201599,LAC,2
Eric Gordon,201569,LAC,2
Eric Bledsoe,202339,LAC,2
Al-Farouq Aminu,202329,LAC,2
Michael Beasley,201563,MIN,3
Kevin Love,201567,MIN,3
Wesley Johnson,202325,MIN,3
Luke Ridnour,2557,MIN,3
Kosta Koufos,201585,MIN,3
Ryan Gomes,101155,LAC,3
Blake Griffin,201933,LAC,3
DeAndre Jordan,201599,LAC,3
Eric Gordon,201569,LAC,3
Baron Davis,1884,LAC,3
Michael Beasley,201563,MIN,4
Kevin Love,201567,MIN,4
Martell Webster,101110,MIN,4
Corey Brewer,201147,MIN,4
Jonny Flynn,201938,MIN,4
Ryan Gomes,101155,LAC,4
Blake Griffin,201933,LAC,4
Baron Davis,1884,LAC,4
Rasual Butler,2446,LAC,4
Jarron Collins,2260,LAC,4
