player.name,player.id,team.abbreviation,period
James Johnson,201949,TOR,1
Joey Dorsey,201595,TOR,1
Ed Davis,202334,TOR,1
DeMar DeRozan,201942,TOR,1
Jerryd Bayless,201573,TOR,1
Carlos Delfino,2568,MIL,1
Luc Mbah a Moute,201601,MIL,1
Drew Gooden,2400,MIL,1
John Salmons,2422,MIL,1
Brandon Jennings,201943,MIL,1
James Johnson,201949,TOR,2
Ed Davis,202334,TOR,2
DeMar DeRozan,201942,TOR,2
Julian Wright,201153,TOR,2
Solomon Alabi,202374,TOR,2
Drew Gooden,2400,MIL,2
Ersan Ilyasova,101141,MIL,2
Michael Redd,2072,MIL,2
Earl Boykins,1863,MIL,2
Chris Douglas-Roberts,201604,MIL,2
James Johnson,201949,TOR,3
Joey Dorsey,201595,TOR,3
Ed Davis,202334,TOR,3
DeMar DeRozan,201942,TOR,3
Jerryd Bayless,201573,TOR,3
Carlos Delfino,2568,MIL,3
Luc Mbah a Moute,201601,MIL,3
Drew Gooden,2400,MIL,3
John Salmons,2422,MIL,3
Brandon Jennings,201943,MIL,3
James Johnson,201949,TOR,4
Joey Dorsey,201595,TOR,4
DeMar DeRozan,201942,TOR,4
Jerryd Bayless,201573,TOR,4
Alexis Ajinca,201582,TOR,4
Brandon Jennings,201943,MIL,4
Larry Sanders,202336,MIL,4
Ersan Ilyasova,101141,MIL,4
Keyon Dooling,2039,MIL,4
Michael Redd,2072,MIL,4
