player.name,player.id,team.abbreviation,period
Trevor Ariza,2772,NOH,1
Carl Landry,201171,NOH,1
Emeka Okafor,2731,NOH,1
Marco Belinelli,201158,NOH,1
Chris Paul,101108,NOH,1
Metta World Peace,1897,LAL,1
Pau Gasol,2200,LAL,1
Andrew Bynum,101115,LAL,1
Kobe Bryant,977,LAL,1
Derek Fisher,965,LAL,1
Willie Green,2584,NOH,2
Jason Smith,201160,NOH,2
Quincy Pondexter,202347,NOH,2
Aaron Gray,201189,NOH,2
Jarrett Jack,101127,NOH,2
Andrew Bynum,101115,LAL,2
Lamar Odom,1885,LAL,2
Shannon Brown,200769,LAL,2
Steve Blake,2581,LAL,2
Matt Barnes,2440,LAL,2
Trevor Ariza,2772,NOH,3
Carl Landry,201171,NOH,3
Emeka Okafor,2731,NOH,3
Marco Belinelli,201158,NOH,3
Chris Paul,101108,NOH,3
Metta World Peace,1897,LAL,3
Pau Gasol,2200,LAL,3
Andrew Bynum,101115,LAL,3
Kobe Bryant,977,LAL,3
Derek Fisher,965,LAL,3
Carl Landry,201171,NOH,4
Willie Green,2584,NOH,4
Quincy Pondexter,202347,NOH,4
Aaron Gray,201189,NOH,4
Jarrett Jack,101127,NOH,4
Andrew Bynum,101115,LAL,4
Shannon Brown,200769,LAL,4
Steve Blake,2581,LAL,4
Matt Barnes,2440,LAL,4
Luke Walton,2575,LAL,4
