player.name,player.id,team.abbreviation,period
Shane Battier,2203,HOU,1
Luis Scola,2449,HOU,1
Brad Miller,1802,HOU,1
Kyle Lowry,200768,HOU,1
Kevin Martin,2755,HOU,1
Danilo Gallinari,201568,NYK,1
Amar'e Stoudemire,2405,NYK,1
Timofey Mozgov,202389,NYK,1
Raymond Felton,101109,NYK,1
Landry Fields,202361,NYK,1
Kevin Martin,2755,HOU,2
Chuck Hayes,101236,HOU,2
Courtney Lee,201584,HOU,2
Ish Smith,202397,HOU,2
Jordan Hill,201941,HOU,2
Timofey Mozgov,202389,NYK,2
Toney Douglas,201962,NYK,2
Wilson Chandler,201163,NYK,2
Anthony Randolph,201576,NYK,2
Roger Mason Jr.,2427,NYK,2
Shane Battier,2203,HOU,3
Luis Scola,2449,HOU,3
Brad Miller,1802,HOU,3
Kyle Lowry,200768,HOU,3
Kevin Martin,2755,HOU,3
Danilo Gallinari,201568,NYK,3
Amar'e Stoudemire,2405,NYK,3
Raymond Felton,101109,NYK,3
Landry Fields,202361,NYK,3
Wilson Chandler,201163,NYK,3
Kevin Martin,2755,HOU,4
Chuck Hayes,101236,HOU,4
Courtney Lee,201584,HOU,4
Ish Smith,202397,HOU,4
Jordan Hill,201941,HOU,4
Danilo Gallinari,201568,NYK,4
Timofey Mozgov,202389,NYK,4
Toney Douglas,201962,NYK,4
Anthony Randolph,201576,NYK,4
Roger Mason Jr.,2427,NYK,4
