player.name,player.id,team.abbreviation,period
Michael Beasley,201563,MIN,1
Kevin Love,201567,MIN,1
Darko Milicic,2545,MIN,1
Wesley Johnson,202325,MIN,1
Luke Ridnour,2557,MIN,1
Grant Hill,255,PHX,1
Channing Frye,101112,PHX,1
Robin Lopez,201577,PHX,1
Jason Richardson,2202,PHX,1
Steve Nash,959,PHX,1
Kevin Love,201567,MIN,2
Corey Brewer,201147,MIN,2
Martell Webster,101110,MIN,2
Jonny Flynn,201938,MIN,2
Nikola Pekovic,201593,MIN,2
Robin Lopez,201577,PHX,2
Hakim Warrick,101124,PHX,2
Goran Dragic,201609,PHX,2
Hedo Turkoglu,2045,PHX,2
Jared Dudley,201162,PHX,2
Michael Beasley,201563,MIN,3
Kevin Love,201567,MIN,3
Darko Milicic,2545,MIN,3
Wesley Johnson,202325,MIN,3
Luke Ridnour,2557,MIN,3
Grant Hill,255,PHX,3
Channing Frye,101112,PHX,3
Robin Lopez,201577,PHX,3
Jason Richardson,2202,PHX,3
Steve Nash,959,PHX,3
Michael Beasley,201563,MIN,4
Kevin Love,201567,MIN,4
Wesley Johnson,202325,MIN,4
Corey Brewer,201147,MIN,4
Jonny Flynn,201938,MIN,4
Channing Frye,101112,PHX,4
Hakim Warrick,101124,PHX,4
Goran Dragic,201609,PHX,4
Hedo Turkoglu,2045,PHX,4
Jared Dudley,201162,PHX,4
