GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN
0021701010,2,12,0,1,8:11 PM,12:00,,,,,
0021701010,4,10,0,1,8:11 PM,12:00,Jump Ball Lopez vs. Jordan: Tip to Harris,,,,
0021701010,7,2,101,1,8:11 PM,11:46,,,MISS Thornwell 15' Driving Floating Jump Shot,,
0021701010,8,4,0,1,8:11 PM,11:43,,,Thornwell REBOUND (Off:1 Def:0),,
0021701010,9,1,1,1,8:11 PM,11:37,,,Harris 26' 3PT Jump Shot (3 PTS) (Rivers 1 AST),3 - 0,-3
0021701010,11,1,57,1,8:12 PM,11:15,Lopez 5' Driving Hook Shot (2 PTS),,,3 - 2,-1
0021701010,13,2,1,1,8:12 PM,11:03,,,MISS Harris 25' 3PT Jump Shot,,
0021701010,14,4,0,1,8:12 PM,10:59,,,Jordan REBOUND (Off:1 Def:0),,
0021701010,15,2,72,1,8:12 PM,10:57,,,MISS Jordan 2' Putback Layup,,
0021701010,16,4,0,1,8:12 PM,10:57,,,Jordan REBOUND (Off:2 Def:0),,
0021701010,17,1,87,1,8:12 PM,10:52,,,Jordan 1' Putback Dunk (2 PTS),5 - 2,-3
0021701010,18,2,101,1,8:12 PM,10:30,MISS Dunn 7' Driving Floating Jump Shot,,,,
0021701010,19,4,0,1,8:12 PM,10:30,Lopez REBOUND (Off:1 Def:0),,,,
0021701010,20,1,1,1,8:12 PM,10:23,Nwaba 26' 3PT Jump Shot (3 PTS) (Dunn 1 AST),,,5 - 5,TIE
0021701010,22,1,98,1,8:13 PM,10:05,,,Williams 1' Cutting Layup Shot (2 PTS) (Jordan 1 AST),7 - 5,-2
0021701010,24,2,3,1,8:13 PM,9:47,MISS Vonleh 5' Hook Shot,,,,
0021701010,25,4,0,1,8:13 PM,9:47,,,Jordan REBOUND (Off:2 Def:1),,
0021701010,26,2,1,1,8:13 PM,9:36,,,MISS Rivers 26' 3PT Jump Shot,,
0021701010,27,4,0,1,8:13 PM,9:34,BULLS Rebound,,,,
0021701010,28,2,1,1,8:14 PM,9:21,MISS Vonleh 24' 3PT Jump Shot,,,,
0021701010,29,4,0,1,8:14 PM,9:17,,,Harris REBOUND (Off:0 Def:1),,
0021701010,30,6,1,1,8:14 PM,9:11,Vonleh P.FOUL (P1.T1) (E.Lewis),,,,
0021701010,32,5,2,1,8:14 PM,9:05,Nwaba STEAL (1 STL),,Harris Lost Ball Turnover (P1.T1),,
0021701010,34,1,50,1,8:14 PM,8:59,Nwaba 1' Running Dunk (5 PTS),,,7 - 7,TIE
0021701010,35,2,1,1,8:14 PM,8:56,,,MISS Williams 27' 3PT Jump Shot,,
0021701010,36,4,0,1,8:14 PM,8:53,LaVine REBOUND (Off:0 Def:1),,,,
0021701010,37,2,1,1,8:15 PM,8:35,MISS LaVine 19' Jump Shot,,,,
