eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,203114,203507,201577,202083,202339,1629067,1629060,101133,203078,202397
47,1,203114,203507,201577,202083,202339,1629067,1629060,1629021,203078,202397
48,1,203114,203507,201577,202083,201588,1629067,1629060,1629021,203078,202397
49,1,203114,203507,201577,101141,201588,1629067,1629060,1629021,203078,202397
50,1,203114,203507,1628978,101141,201588,1629067,1629060,1629021,203078,202397
61,1,203114,203507,1628978,101141,201588,1629067,1629060,1629021,203078,203894
62,1,203114,203507,1628978,101141,201588,1628972,1629060,1629021,203078,203894
63,1,203114,101107,1628978,101141,201588,1628972,1629060,1629021,203078,203894
70,1,203114,101107,1628978,101141,201588,1628972,1629060,1629021,1629010,203894
71,1,1626192,101107,1628978,101141,201588,1628972,1629060,1629021,1629010,203894
80,1,1626192,101107,1628978,101141,201588,1628972,1629067,1629021,1629010,203894
97,1,1626192,101107,1628978,101141,203507,1628972,1629067,1629021,1629010,203894
98,1,1626192,101107,1628978,202339,203507,1628972,1629067,1629021,1629010,203894
109,1,1626192,101107,1628978,1628425,203507,1628972,1629067,1629021,1629010,203894
115,2,203507,202339,101107,1626192,1628425,1629067,1629021,203894,1628972,1629010
121,2,203507,202339,101107,202083,1628425,1629067,1629021,203894,1628972,1629010
123,2,203507,202339,201577,202083,1628425,1629067,1629021,203894,1628972,1629010
130,2,203507,202339,201577,202083,1628425,1629060,1629021,203894,1628972,1629010
142,2,203507,202339,201577,202083,1628425,1629060,1629021,203894,101133,1629010
143,2,203507,202339,201577,202083,1628425,1629060,203078,203894,101133,1629010
144,2,203114,202339,201577,202083,1628425,1629060,203078,203894,101133,1629010
151,2,203114,201588,201577,202083,1628425,1629060,203078,203894,101133,1629010
163,2,203114,201588,201577,202083,101107,1629060,203078,203894,101133,1629010
173,2,203114,201588,201577,202083,101107,1629060,203078,203894,101133,202397
192,2,203114,201588,201577,203507,101107,1629060,203078,203894,101133,202397
193,2,203114,201588,1628978,203507,101107,1629060,203078,203894,101133,202397
205,2,203114,202339,1628978,203507,101107,1629060,203078,203894,101133,202397
206,2,1626192,202339,1628978,203507,101107,1629060,203078,203894,101133,202397
213,2,1626192,202339,1628978,203114,101107,1629060,203078,203894,101133,202397
222,2,1626192,202339,1628978,203114,203507,1629060,203078,203894,101133,202397
236,3,203114,203507,201577,202083,202339,1629067,1629060,101133,203078,202397
266,3,203114,101141,201577,202083,202339,1629067,1629060,101133,203078,202397
278,3,203114,101141,201577,202083,202339,1628972,1629060,101133,203078,202397
289,3,203114,101141,101107,202083,202339,1628972,1629060,101133,203078,202397
299,3,203114,101141,101107,202083,202339,1628972,1629060,1629021,203078,202397
300,3,203114,101141,101107,201588,202339,1628972,1629060,1629021,203078,202397
301,3,1628978,101141,101107,201588,202339,1628972,1629060,1629021,203078,202397
306,3,1628978,101141,101107,201588,203114,1628972,1629060,1629021,203078,202397
326,3,1628978,101141,101107,201588,203114,1628972,203894,1629021,203078,202397
327,3,1628978,101141,101107,201588,203507,1628972,203894,1629021,203078,202397
339,3,1628978,101141,101107,201588,203507,1628972,203894,1629021,1629010,202397
340,3,1628978,101141,101107,202339,203507,1628972,203894,1629021,1629010,202397
341,3,1628978,1626192,101107,202339,203507,1628972,203894,1629021,1629010,202397
357,4,203507,201577,202339,1628978,1626192,1629060,1629021,203894,1628972,1629010
365,4,203114,201577,202339,1628978,1626192,1629060,1629021,203894,1628972,1629010
393,4,203114,201577,202339,1628978,1626192,1629060,1629021,203894,203078,1629010
394,4,203114,201577,202339,202083,1626192,1629060,1629021,203894,203078,1629010
395,4,203114,201577,201588,202083,1626192,1629060,1629021,203894,203078,1629010
405,4,203114,201577,201588,202083,101141,1629060,1629021,203894,203078,1629010
419,4,203114,201577,201588,202083,101141,1629060,1629021,203894,203078,1628972
420,4,203114,203507,201588,202083,101141,1629060,1629021,203894,203078,1628972
425,4,1628978,203507,201588,202083,101141,1629060,1629021,203894,203078,1628972
432,4,1628978,203507,201588,202083,201577,1629060,1629021,203894,203078,1628972
433,4,1628978,203507,201588,203114,201577,1629060,1629021,203894,203078,1628972
439,4,1628978,203507,201588,203114,201577,1629060,1629021,203894,203078,1629067
440,4,1628978,203507,201588,203114,202339,1629060,1629021,203894,203078,1629067
454,4,1628978,201577,201588,203114,202339,1629060,1629021,203894,203078,1629067
470,4,1628978,201577,201588,203114,202339,1629060,1629021,1628972,203078,1629067
471,4,1628978,201577,201588,203114,1626192,1629060,1629021,1628972,203078,1629067
476,5,203114,201577,202339,1628978,101107,1629067,1629060,203078,1629021,203894
500,5,203114,201577,202339,1628978,101107,1629067,1629060,203078,101133,203894
508,5,203114,201577,201588,1628978,101107,1629067,1629060,203078,101133,203894
518,5,203114,201577,201588,1628978,202339,1629067,1629060,203078,101133,203894
521,5,203114,201577,201588,101107,202339,1629067,1629060,203078,101133,203894
524,5,203114,201577,201588,101107,202339,1629067,1629060,203078,101133,1628972
530,5,203114,201577,201588,101107,202339,203894,1629060,203078,101133,1628972
