eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,203925,1627752,1628386,1627747,203915,202710,1627884,1628389,1629130,1629134
21,1,203925,1629066,1628386,1627747,203915,202710,1627884,1628389,1629130,1629134
42,1,203925,1627752,1628386,202066,203915,202710,1627884,1628389,1629130,1629134
53,1,203925,1627752,1628386,202066,203915,202710,1627884,1628389,201609,1629134
54,1,203925,201599,1628386,202066,203915,202710,1627884,1628389,201609,1629134
55,1,203925,201599,201163,202066,203915,202710,1627884,1628389,201609,1629134
66,1,203925,201599,201163,202066,203915,202710,203109,1628389,201609,1629134
67,1,1627789,201599,201163,202066,203915,202710,203109,1628389,201609,1629134
68,1,1627789,201599,201163,202066,1627747,202710,203109,1628389,201609,1629134
81,1,1627789,201599,201163,202066,1627747,202710,203109,203482,201609,1629134
98,1,1627789,201599,201163,202066,1627747,1629130,203109,203482,201609,1629134
99,1,1627789,201599,201163,202066,1627747,1629130,203109,203482,201609,2738
105,2,1627747,1629066,201599,201163,1627789,1629130,201609,203109,203482,2738
139,2,1627747,1629066,201599,201163,203915,1629130,201609,203109,203482,2738
144,2,1627747,1629066,1628386,201163,203915,1629130,201609,203109,203482,2738
145,2,1627747,1629066,1628386,1627752,203915,1629130,201609,203109,203482,2738
148,2,1627747,1629066,1628386,1627752,203915,1629130,201609,203109,203482,202710
149,2,1627747,1629066,1628386,1627752,203915,1629134,201609,203109,203482,202710
153,2,1627747,1629066,1628386,1627752,203915,1629134,201609,203109,1628389,202710
160,2,1627747,203925,1628386,1627752,203915,1629134,201609,203109,1628389,202710
161,2,202066,203925,1628386,1627752,203915,1629134,201609,203109,1628389,202710
164,2,202066,203925,1628386,201163,203915,1629134,201609,203109,1628389,202710
174,2,202066,203925,1628386,201163,203915,1629134,1629130,203109,1628389,202710
191,2,202066,203925,1628386,201163,203915,1629134,1629130,1627884,1628389,202710
201,2,202066,203925,1628386,201163,203915,1629134,201609,1627884,1628389,202710
221,3,203925,1627752,1628386,1627747,203915,202710,1627884,1628389,1629130,1629134
259,3,203925,1629066,1628386,1627747,203915,202710,1627884,1628389,1629130,1629134
279,3,203925,1629066,1628386,202066,203915,202710,1627884,1628389,1629130,1629134
283,3,203925,1629066,1628386,202066,203915,202710,1627884,1628389,201609,1629134
296,3,203925,1627747,1628386,202066,203915,202710,1627884,1628389,201609,1629134
297,3,201599,1627747,1628386,202066,203915,202710,1627884,1628389,201609,1629134
298,3,201599,1627747,1628386,202066,1627789,202710,1627884,1628389,201609,1629134
299,3,201599,1627747,201163,202066,1627789,202710,1627884,1628389,201609,1629134
304,3,201599,1627747,201163,202066,1627789,202710,203109,1628389,201609,1629134
308,3,201599,1627747,201163,202066,1627789,202710,203109,203482,201609,1629134
322,3,201599,1627747,201163,202066,1627789,1629130,203109,203482,201609,1629134
323,3,201599,1627747,201163,202066,1627789,1629130,203109,203482,201609,2738
331,3,201599,1627747,203925,202066,1627789,1629130,203109,203482,201609,2738
338,4,1627747,1629066,202066,201599,1627789,1629130,201609,203109,203482,2738
372,4,1627747,1629066,203915,201599,1627789,1629130,201609,203109,203482,2738
373,4,1627752,1629066,203915,201599,1627789,1629130,201609,203109,203482,2738
374,4,1627752,203925,203915,201599,1627789,1629130,201609,203109,203482,2738
383,4,1627752,203925,203915,201599,1627789,1629130,201609,203109,1628389,2738
386,4,1627752,203925,203915,201599,1627789,1629130,201609,203109,1628389,202710
392,4,1627752,203925,203915,201599,1627789,1629134,201609,203109,1628389,202710
399,4,1627752,203925,203915,1627747,1627789,1629134,201609,203109,1628389,202710
401,4,1627752,203925,203915,1627747,1628386,1629134,201609,203109,1628389,202710
446,4,1627752,203925,203915,1627747,1628386,1629134,1627884,203109,1628389,202710
447,4,1627752,203925,203915,1627747,201163,1629134,1627884,203109,1628389,202710
450,4,1627752,203925,203915,1627747,201163,1629130,1627884,203109,1628389,202710
451,4,1627752,203925,203915,1627747,201163,1629130,1627884,2738,1628389,202710
452,4,1627752,203925,203915,1627747,201163,1629130,201609,2738,1628389,202710
453,4,202066,203925,203915,1627747,201163,1629130,201609,2738,1628389,202710
454,4,202066,1627789,203915,1627747,201163,1629130,201609,2738,1628389,202710
459,4,202066,1627789,203915,1627747,201163,1627884,201609,2738,1628389,202710
460,4,202066,1627789,203915,1627747,201163,1627884,203109,2738,1628389,202710
461,4,201599,1627789,203915,1627747,201163,1627884,203109,2738,1628389,202710
462,4,201599,1628386,203915,1627747,201163,1627884,203109,2738,1628389,202710
465,4,203925,1628386,203915,1627747,201163,1627884,203109,2738,1628389,202710
466,4,203925,1627752,203915,1627747,201163,1627884,203109,2738,1628389,202710
469,4,203925,1627752,203915,1627747,201163,201609,203109,2738,1628389,202710
470,4,203925,1627752,203915,1627747,201163,201609,1629130,2738,1628389,202710
471,4,1627789,1627752,203915,1627747,201163,201609,1629130,2738,1628389,202710
472,4,1627789,202066,203915,1627747,201163,201609,1629130,2738,1628389,202710
476,4,1627789,202066,203915,1627747,201163,201609,203109,2738,1628389,202710
