eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,1626220,202711,203497,1628378,201144,1626224,1626204,201567,1629012,1629645
35,1,1626220,202711,203497,1628378,204060,1626224,1626204,201567,1629012,1629645
42,1,1626220,202711,203497,1628378,204060,203521,1626204,201567,1629012,1629645
43,1,1626220,202711,203497,1628378,204060,203521,1627790,201567,1629012,1629645
66,1,1626220,202711,203497,1628378,204060,203521,1627790,1626224,1629012,1629645
67,1,1626220,202711,203497,1628378,204060,203521,1627790,1626224,1626204,1629645
68,1,203903,202711,203497,1628378,204060,203521,1627790,1626224,1626204,1629645
99,2,201144,204060,203903,1628396,1627777,1626224,1626204,201567,1629012,203521
133,2,201144,204060,203903,1628396,1627777,1626224,1626204,201567,1629012,1629645
134,2,201144,1626220,203903,1628396,1627777,1626224,1626204,201567,1629012,1629645
135,2,201144,1626220,203903,1628396,202711,1626224,1626204,201567,1629012,1629645
148,2,201144,1626220,203903,1628396,202711,203521,1626204,201567,1629012,1629645
153,2,203497,1626220,203903,1628396,202711,203521,1626204,201567,1629012,1629645
154,2,203497,1626220,203903,1628378,202711,203521,1626204,201567,1629012,1629645
162,2,203497,1626220,203903,1628378,202711,203521,1626204,1626224,1629012,1629645
175,2,203497,1626220,201144,1628378,202711,203521,1626204,1626224,1629012,1629645
192,2,203497,1626220,201144,1628378,202711,203521,201567,1626224,1629012,1629645
193,2,203497,204060,201144,1628378,202711,203521,201567,1626224,1629012,1629645
206,3,1626220,202711,203497,1628378,201144,1626224,1626204,201567,1629012,1629645
242,3,1626220,202711,203497,1628378,204060,1626224,1626204,201567,1629012,1629645
243,3,1626220,202711,203497,1628378,204060,203521,1626204,201567,1629012,1629645
244,3,1626220,202711,203497,1628378,204060,203521,1627790,201567,1629012,1629645
264,3,203903,202711,203497,1628378,204060,203521,1627790,201567,1629012,1629645
271,3,203903,1626220,203497,1628378,204060,203521,1627790,201567,1629012,1629645
284,3,203903,1626220,203497,1628378,204060,203521,1627790,1626224,1629012,1629645
285,3,203903,1626220,203497,1628378,204060,203521,1627790,1626224,1629012,1626204
286,3,203903,1626220,201144,1628378,204060,203521,1627790,1626224,1629012,1626204
287,3,203903,1626220,201144,1628396,204060,203521,1627790,1626224,1629012,1626204
298,3,203903,1627777,201144,1628396,204060,203521,1627790,1626224,1629012,1626204
309,3,203903,1627777,201144,1628396,204060,203521,201567,1626224,1629012,1626204
310,3,203903,1626220,201144,1628396,204060,203521,201567,1626224,1629012,1626204
314,4,201144,204060,203903,1628396,1627777,1626224,1626204,1629645,203521,1627790
335,4,201144,204060,203903,1628396,1627777,1626224,1626204,1629645,201567,1627790
336,4,201144,204060,203903,1628396,1627777,1626224,1626204,1629645,201567,1629012
337,4,201144,1626220,203903,1628396,1627777,1626224,1626204,1629645,201567,1629012
338,4,203497,1626220,203903,1628396,1627777,1626224,1626204,1629645,201567,1629012
339,4,203497,1626220,203903,202711,1627777,1626224,1626204,1629645,201567,1629012
340,4,203497,1626220,203903,202711,1628378,1626224,1626204,1629645,201567,1629012
364,4,203497,1626220,201144,202711,1628378,1626224,1626204,1629645,201567,1629012
365,4,203497,204060,201144,202711,1628378,1626224,1626204,1629645,201567,1629012
399,4,203497,204060,201144,202711,1628378,1626224,1626204,1629645,1629731,1629012
400,4,203497,204060,201144,202711,1628378,1626224,1629760,1629645,1629731,1629012
401,4,203497,204060,1626220,202711,1628378,1626224,1629760,1629645,1629731,1629012
402,4,203497,204060,1626220,1627777,1628378,1626224,1629760,1629645,1629731,1629012
403,4,1628396,204060,1626220,1627777,1628378,1626224,1629760,1629645,1629731,1629012
412,4,1628396,1629714,1626220,1627777,1628378,1626224,1629760,1629645,1629731,1629012
413,4,1628396,1629714,1626220,1627777,1629671,1626224,1629760,1629645,1629731,1629012
