eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,1628969,203967,1629028,1626164,201937,202694,203944,201959,1629628,203901
48,1,1628969,203967,1629028,1626164,201937,202694,203944,201959,1628422,203901
63,1,1628969,203382,1629028,1626164,201937,202694,203944,201959,1628422,203901
68,1,1628969,203382,1629028,1626164,201937,202694,203944,1629011,1628422,203901
82,1,1628969,203382,1629028,1626164,201937,202694,203944,1629011,1628422,1628373
84,1,1629059,203382,1629028,1626164,201937,202694,203944,1629011,1628422,1628373
85,1,1629059,203382,1629028,1626164,1629661,202694,203944,1629011,1628422,1628373
101,1,1629059,203382,1629028,1626164,1629661,1626171,203944,1629011,1628422,1628373
102,1,1629059,203382,1629028,1626164,1629661,1626171,1628995,1629011,1628422,1628373
103,1,1629059,203382,1627767,1626164,1629661,1626171,1628995,1629011,1628422,1628373
104,1,1629059,203382,1627767,1628975,1629661,1626171,1628995,1629011,1628422,1628373
133,2,1628969,1629028,201937,1629661,1627767,1629628,1629011,1628373,1626171,1628995
154,2,1628969,1629028,201937,1629661,1627767,1628422,1629011,1628373,1626171,1628995
176,2,1628969,1629028,201937,1629661,1627767,1628422,1629011,203944,1626171,1628995
177,2,1628969,1629028,201937,1629661,1627767,1628422,203901,203944,1626171,1628995
178,2,1628969,1629028,201937,1629661,1626164,1628422,203901,203944,1626171,1628995
179,2,1628969,1629028,201937,203967,1626164,1628422,203901,203944,1626171,1628995
198,2,1628969,1629028,201937,203967,1626164,1628422,203901,203944,201959,1628995
199,2,1628969,1629028,201937,203967,1626164,1628422,203901,203944,201959,202694
210,2,1628969,1629028,1629059,203967,1626164,1628422,203901,203944,201959,202694
220,2,1628969,1629028,1629059,203967,1626164,1628995,203901,203944,201959,202694
221,2,1628969,1629028,1629059,203967,1626164,1628995,203901,203944,1629011,202694
230,2,1628969,1629028,1629059,203967,1629661,1628995,203901,203944,1629011,202694
231,2,1628969,1629028,201937,203967,1629661,1628995,203901,203944,1629011,202694
248,2,1628969,1629028,201937,1626164,1629661,1628995,203901,203944,1629011,202694
253,3,1628969,203967,1629028,1626164,201937,202694,203944,201959,1629628,203901
294,3,1628969,203967,1629028,1626164,201937,202694,203944,201959,1629628,1628373
295,3,1628969,203967,1629028,1626164,201937,202694,203944,1629011,1629628,1628373
309,3,1628969,203967,1629028,1626164,1629059,202694,203944,1629011,1629628,1628373
315,3,1628969,203967,1629028,1626164,1629059,202694,203944,1629011,1628422,1628373
318,3,1628969,203967,203382,1626164,1629059,202694,203944,1629011,1628422,1628373
331,3,1629661,203967,203382,1626164,1629059,202694,203944,1629011,1628422,1628373
335,3,1629661,203967,203382,1628975,1629059,202694,203944,1629011,1628422,1628373
343,3,1629661,203967,203382,1628975,1629059,202694,1626171,1629011,1628422,1628373
349,3,1629661,1627767,203382,1628975,1629059,202694,1626171,1629011,1628422,1628373
358,3,1629661,1627767,203382,201937,1629059,202694,1626171,1629011,1628422,1628373
369,4,1628969,201937,203382,1629661,1627767,1628422,1629011,1628373,1626171,1628995
387,4,1628969,201937,203382,1629661,1627767,1628422,1629011,203901,1626171,1628995
388,4,1628969,201937,203382,1629661,1627767,1628422,203944,203901,1626171,1628995
400,4,1628969,201937,203382,1629661,1627767,1628422,203944,203901,1626171,202694
401,4,1628969,201937,203382,1629661,1626164,1628422,203944,203901,1626171,202694
402,4,1628969,201937,203382,203967,1626164,1628422,203944,203901,1626171,202694
403,4,1628969,201937,1629028,203967,1626164,1628422,203944,203901,1626171,202694
413,4,1628969,201937,1629028,203967,1626164,1628422,203944,203901,1629011,202694
414,4,1628969,201937,1629028,203967,1629661,1628422,203944,203901,1629011,202694
423,4,1628969,201937,1629028,203967,1629661,1628443,203944,203901,1629011,202694
424,4,1628969,201937,1629028,203967,1629661,1628443,203944,1628373,1629011,202694
434,4,1626164,201937,1629028,203967,1629661,1628443,203944,1628373,1629011,202694
463,4,1626164,1627767,1629028,203967,1629661,1628443,203944,1628373,1629011,202694
464,4,1626164,1627767,1629028,1629660,1629661,1628443,203944,1628373,1629011,202694
465,4,1626164,1627767,1628975,1629660,1629661,1628443,203944,1628373,1629011,202694
466,4,1626164,1627767,1628975,1629660,1629665,1628443,203944,1628373,1629011,202694
467,4,1629059,1627767,1628975,1629660,1629665,1628443,203944,1628373,1629011,202694
472,4,1629059,1627767,1628975,1629660,1629665,1628443,203944,1628373,1629011,1628422
