eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,2544,203076,201580,201980,203484,1627742,1629026,1629637,200755,201950
47,1,2544,203076,201580,201980,203484,1627742,1629026,1626143,200755,201950
61,1,2544,203076,200765,201980,203484,1627742,1629026,1626143,200755,201950
62,1,2544,203076,200765,1628398,203484,1627742,1629026,1626143,200755,201950
76,1,2544,203076,200765,1628398,203484,1628404,1629026,1626143,200755,201950
77,1,203584,203076,200765,1628398,203484,1628404,1629026,1626143,200755,201950
87,1,203584,203076,200765,1628398,203484,1628404,1629026,1626143,202734,201950
88,1,203584,203076,200765,1628398,1627936,1628404,1629026,1626143,202734,201950
107,2,2544,200765,1628398,1627936,2730,1627742,1628404,202734,1628402,1629740
136,2,2544,201980,1628398,1627936,2730,1627742,1628404,202734,1628402,1629740
146,2,2544,201980,1628398,1627936,2730,1627742,1628404,202734,200755,1629740
147,2,2544,201980,1628398,1627936,2730,1627742,1628404,202734,200755,201950
148,2,2544,201980,1628398,1627936,2730,1627742,1628404,1626143,200755,201950
149,2,203076,201980,1628398,1627936,2730,1627742,1628404,1626143,200755,201950
150,2,203076,201980,200765,1627936,2730,1627742,1628404,1626143,200755,201950
158,2,203076,201980,200765,1627936,2730,1627742,1628404,1629637,200755,201950
162,2,203076,201980,200765,1627936,2730,1627742,1629026,1629637,200755,201950
174,2,203076,201980,200765,2544,2730,1627742,1629026,1629637,200755,201950
186,2,203076,201980,203484,2544,2730,1627742,1629026,1629637,200755,201950
199,2,203076,201980,203484,2544,1628398,1627742,1629026,1629637,200755,201950
209,2,2730,201980,203484,2544,1628398,1627742,1629026,1629637,200755,201950
217,2,2730,201980,203484,2544,1627936,1627742,1629026,1629637,200755,201950
222,3,2544,203076,201580,201980,203484,1627742,1629026,1629637,200755,201950
266,3,2544,203076,201580,201980,203484,1627742,1629026,1626143,200755,201950
293,3,2544,203076,2730,201980,203484,1627742,1629026,1626143,200755,201950
294,3,2544,203076,2730,200765,203484,1627742,1629026,1626143,200755,201950
302,3,1628398,203076,2730,200765,203484,1627742,1629026,1626143,200755,201950
308,3,1628398,203076,2730,200765,203484,1628404,1629026,1626143,200755,201950
317,3,1628398,203076,2730,200765,203484,1628404,1629026,1626143,202734,201950
322,3,1628398,203076,2730,200765,1627936,1628404,1629026,1626143,202734,201950
330,3,1628398,203076,203584,200765,1627936,1628404,1629026,1626143,202734,201950
352,4,2544,1628398,203584,1627936,2730,1627742,1628404,202734,1628402,1629740
362,4,2544,1628398,203584,1627936,2730,1627742,1628404,200755,1628402,1629740
363,4,2544,1628398,203584,1627936,2730,1627742,1628404,200755,201950,1629740
374,4,2544,1628398,203584,1627936,2730,1627742,1628404,200755,201950,1629637
389,4,2544,203076,203584,1627936,2730,1627742,1628404,200755,201950,1629637
394,4,2544,203076,203484,1627936,2730,1627742,1628404,200755,201950,1629637
419,4,2544,203076,203484,1627936,2730,1627742,1629026,200755,201950,1629637
426,4,1628398,203076,203484,1627936,2730,1627742,1629026,200755,201950,1629637
429,4,1628398,203076,203484,1627936,2544,1627742,1629026,200755,201950,1629637
434,4,1628398,203076,203484,1627936,2544,1627742,1629026,200755,201950,1628404
468,4,1628398,203076,203484,200765,2544,1627742,1629026,200755,201950,1628404
471,4,1628398,203076,203484,200765,2544,1627742,1629026,200755,201950,1626143
472,4,1628398,203076,203484,200765,2544,1627742,1629026,1629637,201950,1626143
474,4,1628398,203076,203484,1627936,2544,1627742,1629026,1629637,201950,1626143
477,4,1628398,203076,203484,1627936,2544,1627742,1629026,1629637,201950,1628404
