eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,203084,202357,1626158,1627741,1628368,1629008,203924,203999,203115,1627750
38,1,203084,202357,1626158,1627741,202709,1629008,203924,203999,203115,1627750
48,1,203084,202357,1626158,1627741,202709,1629008,203924,203999,203115,1628420
49,1,203992,202357,1626158,1627741,202709,1629008,203924,203999,203115,1628420
57,1,203992,202357,1626158,1627741,202709,1627823,203924,203999,203115,1628420
58,1,203992,202357,1626158,1627741,202709,1627823,203924,203486,203115,1628420
68,1,203992,202357,1626158,1627741,202709,1627823,203924,203486,1627736,1628420
69,1,203992,202357,1626158,1627741,202709,1627823,1627750,203486,1627736,1628420
70,1,203992,202357,203084,1627741,202709,1627823,1627750,203486,1627736,1628420
71,1,203992,1628385,203084,1627741,202709,1627823,1627750,203486,1627736,1628420
87,1,203992,1628385,203084,1627741,202709,1627823,1628470,203486,1627736,1628420
88,1,203992,1628385,203084,1627741,1628368,1627823,1628470,203486,1627736,1628420
93,2,203084,1628368,203992,1628385,2772,1628420,1627823,203486,1627736,1628470
129,2,203084,202709,203992,1628385,2772,1628420,1627823,203486,1627736,1628470
130,2,202357,202709,203992,1628385,2772,1628420,1627823,203486,1627736,1628470
142,2,202357,202709,203992,1628385,2772,1628420,1627823,203486,1627736,1627750
143,2,202357,202709,203992,1628385,2772,203999,1627823,203486,1627736,1627750
144,2,202357,202709,203992,1628385,2772,203999,1627823,203115,1627736,1627750
145,2,202357,202709,203992,1628385,2772,203999,203924,203115,1627736,1627750
146,2,202357,202709,1627741,1628385,2772,203999,203924,203115,1627736,1627750
147,2,202357,202709,1627741,1626158,2772,203999,203924,203115,1627736,1627750
161,2,202357,202709,1627741,1626158,2772,203999,203924,203115,1629008,1627750
170,2,202357,202709,1627741,1626158,203084,203999,203924,203115,1629008,1627750
179,2,202357,203992,1627741,1626158,203084,203999,203924,203115,1629008,1627750
180,2,1628368,203992,1627741,1626158,203084,203999,203924,203115,1629008,1627750
185,2,1628368,203992,1627741,1626158,203084,203486,203924,203115,1629008,1627750
218,3,203084,202357,1626158,1627741,1628368,1629008,203924,203999,203115,1627750
259,3,203084,202357,1626158,1627741,1628368,1627823,203924,203999,203115,1627750
272,3,203084,202357,1626158,1627741,2772,1627823,203924,203999,203115,1627750
273,3,203084,202357,1628385,1627741,2772,1627823,203924,203999,203115,1627750
274,3,203084,202357,1628385,203992,2772,1627823,203924,203999,203115,1627750
275,3,202709,202357,1628385,203992,2772,1627823,203924,203999,203115,1627750
278,3,202709,202357,1628385,203992,2772,1627823,203924,203999,1627736,1627750
284,3,202709,202357,1628385,203992,2772,1627823,203924,203486,1627736,1627750
295,3,202709,202357,1628385,203992,2772,1627823,1628420,203486,1627736,1627750
296,3,202709,202357,1628385,203992,2772,1627823,1628420,203486,1627736,1628470
319,3,1628368,202357,1628385,203992,2772,1627823,1628420,203486,1627736,1628470
324,3,1628368,202357,1628385,203992,2772,1627823,203999,203486,1627736,1628470
329,4,1626158,1628368,202709,203992,2772,1629008,1628420,1627823,203486,1627736
344,4,1626158,1628368,202709,1627741,2772,1629008,1628420,1627823,203486,1627736
345,4,1626158,1628368,203084,1627741,2772,1629008,1628420,1627823,203486,1627736
362,4,1626158,1628368,203084,1627741,2772,1629008,203924,1627823,203486,1627736
363,4,1626158,1628368,203084,1627741,2772,1629008,203924,1627750,203486,1627736
364,4,1628385,1628368,203084,1627741,2772,1629008,203924,1627750,203486,1627736
373,4,1628385,1628368,203084,1627741,2772,1629008,203924,1627750,203999,1627736
374,4,1628385,1628368,203084,1627741,2772,1629008,203924,1627750,203999,203115
375,4,1628385,1628368,203084,1627741,202357,1629008,203924,1627750,203999,203115
376,4,1628385,1628368,203992,1627741,202357,1629008,203924,1627750,203999,203115
389,4,1628385,1628368,203992,1627741,202357,1627736,203924,1627750,203999,203115
411,4,1626158,1628368,203992,1627741,202357,1627736,203924,1627750,203999,203115
433,4,1626158,1628368,203992,1627741,202357,1627736,203924,1627750,203486,203115
434,4,1626158,1628368,203992,1627741,202357,1627736,203924,1628470,203486,203115
439,4,1626158,1628368,203992,1627741,202357,1627736,203924,1628470,203999,203115
442,4,203084,1628368,203992,1627741,202357,1627736,203924,1627750,203999,203115
446,4,203084,1628368,203992,1627741,202357,1627736,203924,1627750,203486,203115
447,4,203084,1628368,203992,1627741,202357,1627736,203924,1628470,203486,203115
450,4,203084,1628368,203992,1627741,202357,1627736,203924,1628470,1627750,203115
451,4,203084,1628368,203992,1627741,202357,1627736,203924,203999,1627750,203115
