eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,201950,1629740,202324,1628404,1628366,203933,1627734,1626167,203087,1627763
37,1,201950,1629740,202324,1628404,1628366,203933,203200,1626167,203087,1627763
38,1,201950,1629740,1629637,1628404,1628366,203933,203200,1626167,203087,1627763
51,1,200755,1629740,1629637,1628404,1628366,203933,203200,1626167,203087,1627763
56,1,200755,1629740,1629637,1628404,1628366,203933,203200,1626167,203087,204456
64,1,200755,202734,1629637,1628404,1628366,203933,203200,1626167,203087,204456
69,1,200755,202734,1629637,1628404,1628366,203933,203200,1626167,1628988,204456
78,1,200755,202734,1629637,1628404,1628366,203933,203200,1629048,1628988,204456
79,1,200755,202734,1629637,201950,1628366,203933,203200,1629048,1628988,204456
98,1,200755,202734,1629637,201950,1628366,203926,203200,1629048,1628988,204456
107,2,201950,202324,200755,202734,1628402,1627734,203200,204456,1628988,203926
139,2,201950,1629637,200755,202734,1628402,1627734,203200,204456,1628988,203926
144,2,201950,1629740,200755,202734,1628402,1627734,203200,204456,1628988,203926
154,2,1628366,1629740,200755,202734,1628402,1627734,203200,204456,1628988,203926
156,2,1628366,1629740,200755,202734,1628402,1627734,203200,204456,1627763,203926
157,2,1628366,1629740,200755,202734,1628402,1627734,203200,203087,1627763,203926
167,2,1628366,1629637,200755,202734,1628402,1627734,203200,203087,1627763,203926
173,2,1628366,1629637,200755,202734,1628402,1627734,203933,203087,1627763,203926
174,2,1628366,1629637,1628404,202734,1628402,1627734,203933,203087,1627763,203926
177,2,1628366,1626143,1628404,202734,1628402,1627734,203933,203087,1627763,203926
186,2,1628366,1626143,1628404,202734,1628402,1627734,203933,203087,1627763,1626167
217,2,1628366,1626143,1628404,202734,1628402,203926,203933,203087,1627763,1626167
218,2,1628366,1626143,1628404,200755,1628402,203926,203933,203087,1627763,1626167
223,2,1628366,1626143,1628404,200755,1628402,203926,1628410,203087,1627763,1626167
239,3,201950,1629740,202324,1628404,1628366,203933,1627734,1626167,203087,1627763
299,3,201950,1629740,202324,1628404,1628366,203933,203200,1626167,203087,1627763
300,3,201950,1629740,202324,1628404,200755,203933,203200,1626167,203087,1627763
301,3,201950,1628402,202324,1628404,200755,203933,203200,1626167,203087,1627763
305,3,201950,1628402,1629637,1628404,200755,203933,203200,1626167,203087,1627763
320,3,201950,1628402,1626143,1628404,200755,203933,203200,1626167,203087,1627763
336,3,201950,1628402,1626143,1628404,200755,203933,203200,1626167,1628410,1627763
337,3,201950,1628402,1626143,1628404,200755,203933,203200,1627734,1628410,1627763
338,3,201950,1628402,1626143,202734,200755,203933,203200,1627734,1628410,1627763
348,3,201950,1628402,1626143,202734,200755,203933,203200,1627734,1628410,204456
367,3,201950,1628402,1626143,202734,200755,203933,203087,1627734,1628410,204456
373,4,202324,1628366,200755,202734,1628402,1627734,203200,204456,203926,1628410
398,4,202324,1628366,200755,202734,1628402,1627734,203200,204456,203926,203087
406,4,202324,1628366,200755,202734,1628402,1627734,203933,204456,203926,203087
407,4,202324,1628366,200755,202734,1628402,1626167,203933,204456,203926,203087
408,4,202324,1628366,200755,202734,1629740,1626167,203933,204456,203926,203087
409,4,1628404,1628366,200755,202734,1629740,1626167,203933,204456,203926,203087
412,4,1628404,1628366,201950,202734,1629740,1626167,203933,204456,203926,203087
433,4,1628404,1628366,201950,202734,1629740,1626167,203933,1627763,203926,203087
434,4,1628404,1628366,201950,202734,1629740,1626167,203933,1627763,1627734,203087
435,4,1628404,1628366,201950,200755,1629740,1626167,203933,1627763,1627734,203087
438,4,202324,1628366,201950,200755,1629740,1626167,203933,1627763,1627734,203087
456,4,202324,1628366,201950,1628404,1629740,1626167,203933,1627763,1627734,203087
