eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,1629680,202699,201143,1626196,1627732,203918,1626209,201229,203468,203081
46,1,1629680,202699,203124,1626196,1627732,203918,1626209,201229,203468,203081
47,1,1629680,202699,203124,203516,1627732,203918,1626209,201229,203468,203081
64,1,1629680,202699,203124,203516,1627732,203918,1626209,1627746,203468,203081
69,1,1629680,202699,203124,203516,1627732,203145,1626209,1627746,203468,203081
76,1,1627788,202699,203124,203516,1627732,203145,1626209,1627746,203468,203081
101,1,1627788,202699,203124,203516,1627732,203145,1626209,1627746,1629014,203081
102,1,1627788,202699,203124,203516,1627732,203145,1626209,201229,1629014,203081
103,1,1627788,202699,203118,203516,1627732,203145,1626209,201229,1629014,203081
104,1,1627788,1626196,203118,203516,1627732,203145,1626209,201229,1629014,203081
105,1,1627788,1626196,203118,203516,201143,203145,1626209,201229,1629014,203081
106,1,1627788,1626196,203118,203516,201143,203145,203918,201229,1629014,203081
119,2,202699,201143,1626196,1627788,203118,203918,201229,203145,1629014,1629018
153,2,202699,201143,1626196,1627788,203118,203918,201229,1627746,1629014,1629018
154,2,202699,201143,1626196,1627788,203118,203918,203468,1627746,1629014,1629018
155,2,202699,201143,1626196,1627788,203118,203918,203468,1627746,1629014,1626209
156,2,202699,201143,1627732,1627788,203118,203918,203468,1627746,1629014,1626209
157,2,202699,201143,1627732,1627788,203124,203918,203468,1627746,1629014,1626209
158,2,202699,201143,1627732,1629680,203124,203918,203468,1627746,1629014,1626209
159,2,202699,203516,1627732,1629680,203124,203918,203468,1627746,1629014,1626209
181,2,202699,203516,1627732,1629680,203124,203918,203468,1627746,203081,1626209
188,2,202699,203516,1627732,1629680,203118,203918,203468,1627746,203081,1626209
189,2,202699,201143,1627732,1629680,203118,203918,203468,1627746,203081,1626209
190,2,1627788,201143,1627732,1629680,203118,203918,203468,1627746,203081,1626209
191,2,1627788,201143,1627732,1626196,203118,203918,203468,1627746,203081,1626209
237,3,202699,201143,1626196,1627732,1627788,203918,1626209,201229,203468,203081
271,3,202699,201143,1629680,1627732,1627788,203918,1626209,201229,203468,203081
272,3,202699,203124,1629680,1627732,1627788,203918,1626209,201229,203468,203081
278,3,202699,203124,1629680,1627732,1627788,203918,1626209,1627746,203468,203081
296,3,202699,203124,1629680,1627732,203516,203918,1626209,1627746,203468,203081
307,3,202699,203124,1629680,1627732,203516,203145,1626209,1627746,203468,203081
314,3,202699,203124,1629680,1627732,203516,203145,1626209,1627746,1629014,203081
315,3,202699,203124,1626196,1627732,203516,203145,1626209,1627746,1629014,203081
323,3,202699,203526,1626196,1627732,203516,203145,1626209,1627746,1629014,203081
324,3,201143,203526,1626196,1627732,203516,203145,1626209,1627746,1629014,203081
325,3,201143,203526,1626196,203118,203516,203145,1626209,1627746,1629014,203081
326,3,201143,203526,1626196,203118,203516,203145,201229,1627746,1629014,203081
337,3,201143,203526,1626196,203118,203516,203145,201229,203918,1629014,203081
353,4,201143,1626196,203516,203118,203526,203918,201229,203468,203145,1629014
372,4,201143,1626196,203516,203118,203526,203918,201229,203468,203145,203081
373,4,201143,1626196,203516,203118,203526,203918,1627746,203468,203145,203081
377,4,201143,1626196,203516,203118,203526,1626209,1627746,203468,203145,203081
378,4,203124,1626196,203516,203118,203526,1626209,1627746,203468,203145,203081
382,4,203124,1626196,203516,202699,203526,1626209,1627746,203468,203145,203081
383,4,203124,1626196,203516,202699,1627732,1626209,1627746,203468,203145,203081
400,4,203124,1626196,1629680,202699,1627732,1626209,1627746,203468,203145,203081
416,4,203124,1626196,1629680,202699,1627732,1626209,201229,203468,203145,203081
417,4,203124,201143,1629680,202699,1627732,1626209,201229,203468,203145,203081
418,4,203516,201143,1629680,202699,1627732,1626209,201229,203468,203145,203081
422,4,203516,201143,1629680,202699,1627732,1626209,201229,203468,203918,203081
426,4,203516,201143,1626196,202699,1627732,1626209,201229,203468,203145,203081
459,4,203516,201143,1626196,202699,1627732,1629014,201229,203468,203145,203081
463,4,203516,201143,1626196,202699,1627732,1627746,201229,203468,203145,203081
464,4,1627788,201143,1626196,202699,1627732,1627746,201229,203468,203145,203081
