eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,1628969,203967,1629028,1626164,201937,1628369,1629684,1628464,202330,203935
33,1,1628969,203967,1629028,1626164,201937,1628369,1629684,202683,202330,203935
39,1,1628969,203967,1629028,1626164,201937,1628369,1629750,202683,202330,203935
57,1,1628969,203967,1629028,1626164,201937,202954,1629750,202683,202330,203935
71,1,1628969,203967,1629028,1626164,1629059,202954,1629750,202683,202330,203935
86,1,1628969,203967,1629028,1626164,1629059,202954,1629750,1628369,202330,203935
87,1,1628969,203967,1629028,1626164,1629059,202954,1629750,1628369,1629682,203935
88,1,1628969,203967,1629028,1626164,1629059,202954,1629750,1628369,1629682,1628464
89,1,1628969,203967,1628975,1626164,1629059,202954,1629750,1628369,1629682,1628464
90,1,203382,203967,1628975,1626164,1629059,202954,1629750,1628369,1629682,1628464
101,1,203382,1629660,1628975,1626164,1629059,202954,1629750,1628369,1629682,1628464
121,2,1628969,201937,1628975,203382,1629660,1628369,1628464,1629750,202954,1629682
146,2,1628969,201937,1628975,203382,1629660,1628369,1628464,202330,202954,1629682
147,2,1628969,201937,1628975,203382,1629028,1628369,1628464,202330,202954,1629682
148,2,1628969,201937,1628975,203967,1629028,1628369,1628464,202330,202954,1629682
149,2,1628969,201937,1628975,203967,1629028,1628369,202683,202330,202954,1629682
159,2,1626164,201937,1628975,203967,1629028,1628369,202683,202330,202954,1629682
174,2,1626164,201937,1628975,203967,1629028,1628464,202683,202330,202954,1629682
175,2,1626164,201937,1628975,203967,1629028,1628464,203935,202330,202954,1629682
176,2,1626164,201937,1628975,203967,1629028,1628464,203935,202330,202954,1629750
186,2,1626164,201937,1628975,203967,1629028,1628464,203935,202330,1628369,1629750
187,2,1626164,1629059,1628975,203967,1629028,1628464,203935,202330,1628369,1629750
188,2,1626164,1629059,1628969,203967,1629028,1628464,203935,202330,1628369,1629750
198,2,1626164,1629059,1628969,203967,1629028,1628464,203935,202330,1628369,202954
212,2,1626164,1628975,1628969,203967,1629028,1628464,203935,202330,1628369,202954
213,2,1626164,1628975,1628969,201937,1629028,1628464,203935,202330,1628369,202954
221,2,1626164,1628975,1628969,201937,1629028,1628464,203935,202330,1628369,1629750
227,2,1626164,1628975,1628969,201937,1629028,1628464,203935,202330,1628369,1628400
231,2,1629059,1628975,1628969,201937,1629028,1628464,203935,202330,1628369,1628400
232,2,1629059,1628975,1627767,201937,1629028,1628464,203935,202330,1628369,1628400
238,3,1628969,203967,1629028,1626164,201937,1628369,1628464,202330,203935,1628400
283,3,1628969,203967,1629028,1626164,201937,1628369,202683,202330,203935,1628400
316,3,1628969,203967,1629028,1626164,201937,1628369,202683,202954,203935,1628400
317,3,1628969,203967,1629028,1626164,201937,1628369,202683,202954,203935,1629750
318,3,1628969,203967,1629028,1626164,1629059,1628369,202683,202954,203935,1629750
319,3,1628969,203382,1629028,1626164,1629059,1628369,202683,202954,203935,1629750
320,3,1628969,203382,1627767,1626164,1629059,1628369,202683,202954,203935,1629750
332,3,1628969,203382,1627767,1626164,1629059,1628369,202683,202954,1629682,1629750
333,3,1628969,203382,1627767,1626164,1629059,1628369,202683,202954,1629682,202330
334,3,1628975,203382,1627767,1626164,1629059,1628369,202683,202954,1629682,202330
350,3,1628975,203382,1627767,1628969,1629059,1628369,202683,202954,1629682,202330
352,3,1628975,203382,1626164,1628969,1629059,1628369,202683,202954,1629682,202330
356,4,1628969,203967,201937,1628975,203382,1629684,202330,202683,202954,1629682
380,4,1628969,203967,201937,1626164,203382,1629684,202330,202683,202954,1629682
384,4,1628969,203967,201937,1626164,1629028,1629684,202330,202683,202954,1629682
393,4,1628969,203967,201937,1626164,1629028,1629684,202330,202683,1628369,1629682
394,4,1628969,203967,201937,1626164,1629028,1629684,202330,203935,1628369,1629682
395,4,1628969,203967,201937,1626164,1629028,1629684,202330,203935,1628369,1628464
426,4,1628969,203967,201937,1626164,1629028,1629750,202330,203935,1628369,1628464
439,4,1628969,203967,201937,1626164,1629028,1629682,202330,203935,1628369,1628464
459,4,1628969,1628975,201937,1626164,1629028,1629682,202330,203935,1628369,1628464
479,4,1628969,1628975,201937,1626164,1629028,1629684,202330,203935,1628369,1628464
