eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,203933,1627734,1626167,203087,1628988,201950,1627742,202324,200755,1628366
68,1,203933,1627734,1626167,203087,1628988,1629637,1627742,202324,200755,1628366
69,1,203933,1627734,1626167,203087,1628988,1629637,1627742,1628404,200755,1628366
70,1,203933,203200,1626167,203087,1628988,1629637,1627742,1628404,200755,1628366
78,1,203933,203200,1626167,204456,1628988,1629637,1627742,1628404,200755,1628366
91,1,203933,203200,1626167,204456,1628988,1629637,1627742,1628404,202734,1628366
92,1,203933,203200,1627734,204456,1628988,1629637,1627742,1628404,202734,1628366
95,1,203933,203200,1627734,204456,1628988,1629637,1627742,1628404,202734,201950
96,1,203933,203200,1627734,204456,1628410,1629637,1627742,1628404,202734,201950
100,1,203933,203200,1627734,204456,1628410,1629637,1629026,1628404,202734,201950
108,1,203926,203200,1627734,204456,1628410,1629637,1629026,1628404,202734,201950
120,2,1627734,203200,204456,1628410,203926,201950,1629637,1628404,202734,1629026
162,2,1627734,203200,204456,1628410,203926,201950,202324,1628404,202734,1629026
163,2,1627734,203200,204456,1628410,203926,201950,202324,1628404,202734,1627742
171,2,1627734,203200,204456,203933,203926,201950,202324,1628404,202734,1627742
172,2,1627734,203087,204456,203933,203926,201950,202324,1628404,202734,1627742
175,2,1627734,203087,204456,203933,203926,201950,202324,1628404,200755,1627742
196,2,1627734,203087,204456,203933,203926,201950,202324,1628366,200755,1627742
197,2,1627734,203087,204456,203933,203926,1628402,202324,1628366,200755,1627742
198,2,1627734,203087,1626167,203933,203926,1628402,202324,1628366,200755,1627742
199,2,1628988,203087,1626167,203933,203926,1628402,202324,1628366,200755,1627742
212,2,1628988,203087,1626167,203933,203200,1628402,202324,1628366,200755,1627742
221,2,1628988,203087,1629048,203933,203200,1628402,202324,1628366,200755,1627742
230,2,204456,203087,1629048,203933,203200,1628402,202324,1628366,200755,1627742
252,3,203933,1627734,1626167,203087,1628988,201950,1627742,202324,200755,1628366
303,3,203933,1627734,1626167,203087,1628988,201950,1629637,202324,200755,1628366
304,3,203933,1627734,1626167,203087,1628988,201950,1629637,1628404,200755,1628366
305,3,203933,203200,1626167,203087,1628988,201950,1629637,1628404,200755,1628366
315,3,203933,203200,1626167,204456,1628988,201950,1629637,1628404,200755,1628366
316,3,203933,203200,1626167,204456,1628988,201950,1629637,1628404,200755,202734
325,3,203933,203200,1626167,204456,1628988,201950,1629637,1628404,1627742,202734
326,3,203933,203200,1626167,204456,203926,201950,1629637,1628404,1627742,202734
346,4,1627734,1628988,203200,204456,203926,1627742,1628366,1629637,1628404,202734
363,4,1627734,1628988,203200,204456,203926,1627742,1628366,202324,1628404,202734
379,4,1627734,1628988,203200,203087,203926,1627742,1628366,202324,1628404,202734
408,4,1627734,1628988,203200,203087,203926,1628402,1628366,202324,1628404,202734
409,4,1629048,1628988,203200,203087,203926,1628402,1628366,202324,1628404,202734
422,4,1629048,1628988,203200,203087,203926,1628402,1628366,1629637,1628404,202734
423,4,1629048,1628988,203200,203087,203926,1628402,1629638,1629637,1628404,202734
428,4,1629048,1628988,203200,203087,203926,1628402,1629638,1629637,1628404,1629026
429,4,1629048,1628988,1628993,203087,203926,1628402,1629638,1629637,1628404,1629026
430,4,1629048,1628988,1628993,204456,203926,1628402,1629638,1629637,1628404,1629026
432,4,1629048,1628988,1628993,204456,203926,1628402,1629638,1629637,1629740,1629026
433,4,1629048,1628988,1628993,204456,1628388,1628402,1629638,1629637,1629740,1629026
