eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,1628970,1629023,202687,1628984,1628997,1629006,1627823,201949,1627736,1626156
51,1,1628970,1629667,202687,1628984,1628997,1629006,1627823,201949,1627736,1626156
61,1,1628970,1629667,202687,1628984,1628370,1629006,1627823,201949,1627736,1626156
66,1,1629023,1629667,202687,1628984,1628370,1629006,1627823,201949,1627736,1626156
79,1,1629023,1629667,202687,1628984,1628370,1629006,1627823,1629675,1627736,1626156
80,1,1629023,1629667,202687,1628984,1628370,1629633,1627823,1629675,1627736,1626156
81,1,1629023,1629667,1626195,1628984,1628370,1629633,1627823,1629675,1627736,1626156
98,1,1629023,1629667,1626195,1628984,1628370,1629633,1627823,1629675,1629162,1626156
99,1,1629023,1629667,1626195,1628407,1628370,1629633,1627823,1629675,1629162,1626156
109,1,1629023,1629667,1626195,1628407,1628370,1629633,1627823,1629675,1629162,201949
110,1,1629023,1629667,1626195,1628407,1628370,1629633,203459,1629675,1629162,201949
111,1,1628970,1629667,1626195,1628407,1628370,1629633,203459,1629675,1629162,201949
125,2,1628970,1629023,1628997,1628370,1628407,201949,1629675,1629633,1629162,203459
148,2,1628970,1629023,1628997,1628370,1628407,201949,1627823,1629633,1629162,203459
149,2,1628970,1629023,1628997,1628984,1628407,201949,1627823,1629633,1629162,203459
150,2,1628970,202687,1628997,1628984,1628407,201949,1627823,1629633,1629162,203459
167,2,1628970,202687,1628997,1628984,1628407,201949,1627823,1629633,1626156,203459
168,2,1628970,202687,1628997,1628984,1628407,201949,1627823,1629633,1626156,1627736
169,2,1628970,202687,1628997,1628984,1628407,1629675,1627823,1629633,1626156,1627736
170,2,1628970,202687,1628997,1628984,1628407,1629675,1627823,1629006,1626156,1627736
171,2,1628970,202687,1628997,1628984,1629667,1629675,1627823,1629006,1626156,1627736
187,2,1628970,202687,1628370,1628984,1629667,1629675,1627823,1629006,1626156,1627736
193,2,1629023,202687,1628370,1628984,1629667,1629675,1627823,1629006,1626156,1627736
200,2,1629023,202687,1628370,1628984,1629667,201949,1627823,1629006,1626156,1627736
203,2,1629023,1626195,1628370,1628984,1629667,201949,1627823,1629006,1626156,1627736
239,3,1628970,1629023,202687,1628984,1628997,1629006,1627823,1627736,1626156,1629675
278,3,1629667,1629023,202687,1628984,1628997,1629006,1627823,1627736,1626156,1629675
286,3,1629667,1629023,202687,1628984,1628997,1629006,1627823,1627736,1626156,201949
287,3,1629667,1629023,202687,1628984,1628997,1629633,1627823,1627736,1626156,201949
295,3,1629667,1629023,1628370,1628984,1628997,1629633,1627823,1627736,1626156,201949
296,3,1629667,1629023,1628370,1628984,1626195,1629633,1627823,1627736,1626156,201949
317,3,1629667,1628970,1628370,1628984,1626195,1629633,1627823,1627736,1626156,201949
328,3,1629667,1628970,1628370,1628984,1626195,1629633,1627823,1627736,203459,201949
329,3,1629667,1628970,1628370,1628984,1626195,1629633,1627823,1629162,203459,201949
342,3,1629667,1628970,1628370,1628984,1626195,1629633,1629020,1629162,203459,201949
343,3,1629667,1628970,1628370,1628407,1626195,1629633,1629020,1629162,203459,201949
361,4,1628970,1628997,1628370,1626195,1628407,201949,1627736,1629162,203459,1629020
376,4,1628970,1628997,1628370,1626195,1628407,201949,1627736,1629162,1629006,1629020
387,4,1628970,1628997,1628370,1626195,1628407,201949,1627736,1629162,1629006,1629675
388,4,1628970,1628997,1628370,1626195,1628407,1627823,1627736,1629162,1629006,1629675
396,4,1628970,1628997,1628370,1626195,1628407,1627823,1627736,1626156,1629006,1629675
418,4,1628984,1628997,1628370,1626195,1628407,1627823,1627736,1626156,1629006,1629675
419,4,1628984,1628997,1628370,1626195,1629667,1627823,1627736,1626156,1629006,1629675
420,4,1628984,1628997,1628370,1629023,1629667,1627823,1627736,1626156,1629006,1629675
421,4,1628984,202687,1628370,1629023,1629667,1627823,1627736,1626156,1629006,1629675
429,4,1628984,202687,1628370,1629023,1629667,201949,1627736,1626156,1629006,1629675
436,4,1628984,202687,1628370,1629023,1628970,201949,1627736,1626156,1629006,1629675
448,4,1628984,202687,1628370,1629023,1628970,201949,1627736,1626156,1629006,1627823
474,4,1628984,202687,1628370,1629023,1628970,201949,1627736,1626156,203459,1627823
482,4,1628984,202687,1628370,1629023,1628970,201949,1627736,1629020,203459,1627823
483,4,1628984,202687,1628370,1629023,1628970,201949,1627736,1629020,1629006,1627823
484,4,1628984,1628997,1628370,1629023,1628970,201949,1627736,1629020,1629006,1627823
487,4,1628984,1628997,1628370,1629023,1628970,201949,1627736,1626156,1629006,1627823
488,4,1628984,1628997,1628370,1629023,1628970,201949,1627736,1626156,1629162,1627823
489,4,1628984,202687,1628370,1629023,1628970,201949,1627736,1626156,1629162,1627823
