eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,1629631,1628381,1628981,1628989,1629027,1628983,201568,203457,1629652,101108
41,1,1629631,1628381,203458,1628989,1629027,1628983,201568,203457,1629652,101108
53,1,1629631,1628381,203458,1628989,1629027,1628983,201568,203457,1629652,203488
54,1,1629631,1628381,203458,1628989,1629027,1628983,201568,203471,1629652,203488
55,1,1629631,1628381,203458,1629629,1629027,1628983,201568,203471,1629652,203488
57,1,201952,1628381,203458,1629629,1629027,1628983,201568,203471,1629652,203488
62,1,201952,1628381,203458,1629629,1629027,1628983,201568,203471,1628977,203488
77,1,201952,1628381,203458,1629629,1629027,1628983,1629647,203471,1628977,203488
78,1,201952,1629631,203458,1629629,1629027,1628983,1629647,203471,1628977,203488
81,1,201952,1629631,203458,1629629,1629164,1628983,1629647,203471,1628977,203488
88,1,201952,1629631,203458,1629629,1629164,101108,1629647,203471,1628977,203488
99,1,201952,1629631,203458,1629629,1629164,101108,1629647,203471,1628977,203457
104,1,201952,1629631,203458,1629629,1629164,101108,1629647,203471,1628977,201568
105,1,201952,1629631,1626203,1629629,1629164,101108,1629647,203471,1628977,201568
110,2,1629631,1628981,1629629,201952,1629164,203457,101108,203471,1628977,1629647
126,2,1628989,1628981,1629629,201952,1629164,203457,101108,203471,1628977,1629647
127,2,1628989,1628981,1628381,201952,1629164,203457,101108,203471,1628977,1629647
128,2,1628989,203458,1628381,201952,1629164,203457,101108,203471,1628977,1629647
142,2,1628989,203458,1628381,201952,1629164,203488,101108,203471,1628977,1629647
143,2,1628989,203458,1628381,201952,1629027,203488,101108,203471,1628977,1629647
146,2,1628989,203458,1628381,201952,1629027,203488,1628983,203471,1628977,1629647
154,2,1628989,203458,1628381,201952,1629027,203488,1628983,203471,1628977,201568
155,2,1628989,203458,1628381,1629629,1629027,203488,1628983,203471,1628977,201568
156,2,1628989,1629631,1628381,1629629,1629027,203488,1628983,203471,1628977,201568
162,2,1628989,1629631,1628381,1629629,1629027,203488,1628983,203471,1629652,201568
179,2,1628989,1629631,1628381,1629629,1629027,203457,1628983,203471,1629652,201568
180,2,1628989,1629631,203458,1629629,1629027,203457,1628983,203471,1629652,201568
193,2,1628989,1629631,203458,1629629,1629027,203457,1628983,101108,1629652,201568
194,2,1628989,201952,203458,1629629,1629027,203457,1628983,101108,1629652,201568
202,2,1628989,201952,203458,1629629,1629027,203457,1628983,101108,203471,201568
230,3,1629631,1628381,1628981,1628989,1629027,1628983,201568,203457,1629652,101108
246,3,1629631,1628381,1713,1628989,1629027,1628983,201568,203457,1629652,101108
254,3,1629631,1628381,1713,1628989,1629027,1628983,201568,203457,203471,101108
273,3,1629631,1628381,1713,1628989,1629027,1628983,201568,203488,203471,101108
274,3,1629631,1627745,1713,1628989,1629027,1628983,201568,203488,203471,101108
280,3,1629631,1627745,1713,1629629,1629027,1628983,201568,203488,203471,101108
289,3,201952,1627745,1713,1629629,1629027,1628983,201568,203488,203471,101108
292,3,201952,1627745,1713,1629629,1629027,1628977,201568,203488,203471,101108
301,3,201952,1627745,1713,1629629,1629027,1628977,201568,203488,203471,1628983
302,3,201952,1627745,1713,1629629,1629164,1628977,201568,203488,203471,1628983
303,3,201952,1627745,1628381,1629629,1629164,1628977,201568,203488,203471,1628983
310,3,201952,1627745,1628381,1629629,1629164,1628977,1629647,203488,203471,1628983
313,3,201952,1627745,1713,1629629,1629164,1628977,1629647,203488,203471,1628983
339,3,201952,1627745,1713,1629629,1628989,1628977,1629647,203488,203471,1628983
340,3,201952,1627745,1713,1629629,1628989,1628977,1629647,203457,203471,1628983
347,4,1629631,1628381,1628989,1629027,201952,1628983,203457,101108,1628977,1629647
365,4,1629631,1628381,1628989,1629027,1629629,1628983,203457,101108,1628977,1629647
381,4,1629631,1628381,1628989,1629027,1629629,1628983,203457,203471,1628977,1629647
382,4,1629631,1627745,1628989,1629027,1629629,1628983,203457,203471,1628977,1629647
389,4,1629631,1627745,1628989,1629027,1629629,1628983,203488,203471,1628977,1629647
398,4,1629631,1627745,1628989,1629027,1629629,1628983,203488,203471,1628977,201568
399,4,1629631,1628381,1628989,1629027,1629629,1628983,203488,203471,1628977,201568
430,4,1629631,1628381,1628989,1629027,1629629,1628983,203488,203471,1628977,1629647
431,4,1629631,1628381,1629164,1629027,1629629,1628983,203488,203471,1628977,1629647
432,4,1629631,1628381,1629164,1626203,1629629,1628983,203488,203471,1628977,1629647
433,4,1629631,1628981,1629164,1626203,1629629,1628983,203488,203471,1628977,1629647
435,4,1713,1628981,1629164,1626203,1629629,1628983,203488,203471,1628977,1629647
444,4,1713,1628981,1629164,1626203,1629629,1628983,203488,1629126,1628977,1629647
445,4,1713,1628981,1629164,1626203,1629629,1628983,1628987,1629126,1628977,1629647
446,4,1713,1628981,1629164,1626203,1629718,1628983,1628987,1629126,1628977,1629647
449,4,1713,1628981,1629164,1626203,1629718,1629652,1628987,1629126,1628977,1629647
459,4,1627745,1628981,1629164,1626203,1629718,1629652,1628987,1629126,1628977,1629647
