eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,1628384,1627783,201188,1626181,200768,1627739,1628374,1628976,203897,203107
44,1,1628384,1627783,201188,1626181,200768,1629632,1628374,1628976,203897,203107
70,1,1628384,1627783,201188,1626181,200768,1629632,1627756,1628976,203897,203107
71,1,1628384,1627783,201188,1626181,200768,1629632,1627756,1628976,203897,201152
72,1,1629056,1627783,201188,1626181,200768,1629632,1627756,1628976,203897,201152
73,1,1629056,1627783,201188,1626181,201586,1629632,1627756,1628976,203897,201152
74,1,1629056,1627783,201188,1626178,201586,1629632,1627756,1628976,203897,201152
75,1,1629056,1627783,1626259,1626178,201586,1629632,1627756,1628976,203897,201152
86,1,1629056,1627783,1626259,1626178,201586,1629632,1627756,1629655,203897,201152
100,1,201188,1627783,1626259,1626178,201586,1629632,1627756,1629655,203897,201152
105,2,200768,1629056,201586,1626178,1626259,1629632,1627756,201152,1629655,1627853
117,2,200768,1629056,201586,1626178,1626259,1629632,1627756,201152,1628374,1627853
145,2,200768,1629056,201586,1626178,1626259,1629632,203107,201152,1628374,1627853
146,2,200768,1629056,201586,1626178,1626259,1629632,203107,201152,1628374,1627739
147,2,200768,1629056,201586,1628449,1626259,1629632,203107,201152,1628374,1627739
152,2,200768,1629056,201586,1628449,1626178,1629632,203107,201152,1628374,1627739
163,2,200768,201188,201586,1628449,1626178,1629632,203107,201152,1628374,1627739
164,2,200768,201188,1628384,1628449,1626178,1629632,203107,201152,1628374,1627739
165,2,200768,201188,1628384,1628449,1626178,1629632,203107,1628976,1628374,1627739
175,2,200768,201188,1628384,1628449,1626178,203897,203107,1628976,1628374,1627739
176,2,200768,201188,1628384,1628449,1626181,203897,203107,1628976,1628374,1627739
185,2,1627783,201188,1628384,1628449,1626181,203897,203107,1628976,1628374,1627739
192,2,1627783,201188,1628384,1628449,1626181,203897,203107,1628976,1628374,1629632
204,2,1627783,201188,1628384,200768,1626181,203897,203107,1628976,1628374,1629632
213,2,1627783,201188,1628384,200768,1626181,203897,203107,1629655,1628374,1629632
232,3,1628384,1627783,201188,1626181,200768,1627739,1628374,1628976,203897,203107
269,3,1628384,1627783,201188,1626181,200768,1629632,1628374,1628976,203897,203107
308,3,1628384,1627783,201188,1626181,200768,1629632,1628374,1629655,203897,203107
309,3,1628384,1627783,201188,1626178,200768,1629632,1628374,1629655,203897,203107
310,3,1628384,1627783,201586,1626178,200768,1629632,1628374,1629655,203897,203107
318,3,1628384,1627783,201586,1626178,200768,1629632,201152,1629655,203897,203107
319,3,1628384,1627783,201586,1626178,200768,1629632,201152,1629655,203897,1627756
334,3,1628384,1627783,201586,1626178,200768,1629632,201152,1629655,1627739,1627756
335,3,1628384,1628449,201586,1626178,200768,1629632,201152,1629655,1627739,1627756
347,3,1628384,1628449,201586,1626178,200768,1629632,201152,1629655,203107,1627756
348,3,1628384,1628449,201586,1626178,1629056,1629632,201152,1629655,203107,1627756
353,3,1628384,1628449,201586,1626178,1629056,1629632,201152,1627885,203107,1627756
354,3,200768,1628449,201586,1626178,1629056,1629632,201152,1627885,203107,1627756
358,4,1627783,1629056,201586,1626178,1628449,203107,1629632,1627756,201152,1629655
384,4,1627783,1628384,201586,1626178,1628449,203107,1629632,1627756,201152,1629655
385,4,1627783,1628384,201586,200768,1628449,203107,1629632,1627756,201152,1629655
401,4,1627783,1628384,201586,200768,1628449,203107,203897,1627756,201152,1629655
411,4,1627783,1628384,201586,200768,1628449,203107,203897,1627756,201152,1628976
412,4,1627783,1628384,1626181,200768,1628449,203107,203897,1627756,201152,1628976
413,4,1627783,1628384,1626181,200768,201188,203107,203897,1627756,201152,1628976
422,4,1627783,1628384,1626181,200768,201188,203107,203897,1627756,1628374,1628976
437,4,1627783,1628384,1626181,200768,201188,203107,203897,1627756,1628374,1629655
