eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,203952,203496,1626157,1629633,203894,1627739,1628374,1628436,203897,203107
40,1,203952,203496,1626157,1629006,203894,1627739,1628374,1628436,203897,203107
45,1,203952,203496,1626157,1629006,203894,1627739,1628374,1626245,203897,203107
56,1,203952,203496,1626157,1629006,203894,1627739,1628374,1626245,203897,1629632
71,1,203952,203496,1626157,1629006,203894,1627739,1628374,201152,203897,1629632
72,1,203952,203496,1626157,1629006,203459,1627739,1628374,201152,203897,1629632
73,1,1629162,203496,1626157,1629006,203459,1627739,1628374,201152,203897,1629632
83,1,1629162,203496,1626157,1629006,203459,1627739,1628990,201152,203897,1629632
84,1,1629162,203496,1626157,1629006,203459,1626245,1628990,201152,203897,1629632
85,1,1629162,203496,203476,1629006,203459,1626245,1628990,201152,203897,1629632
86,1,1629162,1628966,203476,1629006,203459,1626245,1628990,201152,203897,1629632
99,1,1629162,1628966,203476,1629006,203459,1628374,1628990,201152,203897,1629632
104,1,1629162,1628966,203476,1629006,203459,1628374,1628990,201152,1627853,1629632
105,1,1629162,1628966,1626157,1629006,203459,1628374,1628990,201152,1627853,1629632
106,1,1629162,203496,1626157,1629006,203459,1628374,1628990,201152,1627853,1629632
111,2,1629633,203459,1629162,203476,1628966,1626245,1629632,201152,1628990,1627853
151,2,1629633,203459,1629162,203476,1628966,1628436,1629632,201152,1628990,1627853
169,2,1629633,203459,1629162,203476,1628966,1628436,1629632,201152,1628990,1627739
170,2,1629633,203459,1629162,203894,1628966,1628436,1629632,201152,1628990,1627739
171,2,1629633,203459,203952,203894,1628966,1628436,1629632,201152,1628990,1627739
172,2,1629633,1626157,203952,203894,1628966,1628436,1629632,201152,1628990,1627739
176,2,1629633,1626157,203952,203894,1628966,1628436,203107,201152,1628990,1627739
177,2,1629633,1626157,203952,203894,1628966,1628436,203107,201152,203897,1627739
178,2,1629633,1626157,203952,203894,1628966,1628436,203107,1628374,203897,1627739
179,2,1629633,1626157,203952,203894,203496,1628436,203107,1628374,203897,1627739
195,2,1629006,1626157,203952,203894,203496,1628436,203107,1628374,203897,1627739
207,2,1629006,1626157,203952,203894,203496,201152,203107,1628374,203897,1627739
248,3,203952,203496,1626157,1629633,203894,1627739,1628374,203897,203107,1626245
282,3,203952,203496,203476,1629633,203894,1627739,1628374,203897,203107,1626245
299,3,203952,203496,203476,1629633,203894,1627739,1628374,203897,203107,1628436
310,3,203952,203496,203476,1629633,203894,1627739,1628374,203897,1629632,1628436
311,3,203952,203496,203476,1629006,203894,1627739,1628374,203897,1629632,1628436
327,3,203952,203496,203476,1629006,203894,1627739,1628374,1627853,1629632,1628436
328,3,203952,203496,203476,1629006,203894,1627739,201152,1627853,1629632,1628436
329,3,203952,203496,203476,1629006,203894,1628990,201152,1627853,1629632,1628436
330,3,203952,203459,203476,1629006,203894,1628990,201152,1627853,1629632,1628436
340,3,203952,203459,203476,1629006,1629162,1628990,201152,1627853,1629632,1628436
367,4,1626157,1629633,203459,1629162,1628966,1626245,1629632,201152,1628990,1627853
393,4,1626157,1629633,203459,1629162,1628966,1626245,1629632,1628374,1628990,1627853
399,4,1626157,1629633,203952,1629162,1628966,1626245,1629632,1628374,1628990,1627853
412,4,1626157,1629633,203952,1629162,1628966,1626245,203897,1628374,1628990,1627853
413,4,1626157,1629633,203952,1629162,1628966,1626245,203897,1628374,1628990,1627739
414,4,1626157,1629633,203952,1629006,1628966,1626245,203897,1628374,1628990,1627739
415,4,1626157,203894,203952,1629006,1628966,1626245,203897,1628374,1628990,1627739
421,4,1626157,203894,203952,1629006,203496,1626245,203897,1628374,1628990,1627739
443,4,1626157,203894,203952,203459,203496,1626245,203897,1628374,1628990,1627739
451,4,1626157,203894,203952,203459,203496,1629632,203897,1628374,1628990,1627739
452,4,1626157,203894,203952,203459,203496,1629632,203897,1628374,203107,1627739
471,4,1626157,203894,203952,203459,203496,1628990,203897,1628374,203107,1627739
485,4,1626157,203894,203952,203459,203496,1626245,203897,1628374,203107,1627739
