eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,1626203,203496,1626157,203952,201952,203925,1627752,1628386,1627747,202681
48,1,1626203,203496,203943,203952,201952,203925,1627752,1628386,1627747,202681
65,1,1626203,203496,203943,203952,201952,1628021,1627752,1628386,1627747,202681
66,1,1626203,203496,203943,203952,201952,1628021,1627752,1628386,201599,202681
67,1,1626203,203496,203943,203952,201952,1628021,1627752,202066,201599,202681
68,1,1626203,203496,203943,203952,203894,1628021,1627752,202066,201599,202681
69,1,1629633,203496,203943,203952,203894,1628021,1627752,202066,201599,202681
70,1,1629633,203496,203943,1629006,203894,1628021,1627752,202066,201599,202681
71,1,1629633,1627774,203943,1629006,203894,1628021,1627752,202066,201599,202681
80,1,1629633,1627774,203943,1629006,203894,1628021,203915,202066,201599,202681
81,1,1629633,1627774,203943,1629006,203894,1628021,203915,202066,201599,1629066
91,1,1629633,1627774,1626157,1629006,203894,1628021,203915,202066,201599,1629066
116,2,203943,203894,1629633,1629006,1627774,203925,201599,202066,203915,1629066
129,2,203943,203894,1629633,1629006,1627774,203925,201599,202066,203915,1627752
147,2,203943,203894,1629633,1629006,1627774,203925,201599,202066,202681,1627752
148,2,203943,203894,1629633,1629006,1627774,203925,201599,1627747,202681,1627752
149,2,203943,203894,1629633,203952,1627774,203925,201599,1627747,202681,1627752
165,2,203943,203894,1629633,203952,1627774,203925,1628386,1627747,202681,1627752
166,2,201952,203894,1629633,203952,1627774,203925,1628386,1627747,202681,1627752
167,2,201952,203894,1629633,203952,1626203,203925,1628386,1627747,202681,1627752
168,2,201952,1626157,1629633,203952,1626203,203925,1628386,1627747,202681,1627752
169,2,201952,1626157,203496,203952,1626203,203925,1628386,1627747,202681,1627752
192,2,201952,1626157,203496,203952,1626203,203915,1628386,1627747,202681,1627752
231,2,201952,1626157,1627774,203952,1626203,203915,1628386,1627747,202681,1627752
250,3,1626203,203496,1626157,203952,201952,203925,1627752,1628386,1627747,202681
288,3,1627774,203496,1626157,203952,201952,203925,1627752,1628386,1627747,202681
305,3,1627774,203496,1626157,203952,201952,203925,1627752,1628386,1628021,202681
312,3,1627774,203496,1626157,203952,201952,202066,1627752,1628386,1628021,202681
313,3,1627774,203496,1626157,203952,203894,202066,1627752,1628386,1628021,202681
314,3,1627774,1629633,1626157,203952,203894,202066,1627752,1628386,1628021,202681
323,3,1627774,1629633,1626157,203952,203894,202066,1627752,1628386,1628021,201599
324,3,1627774,1629633,1626157,203952,203894,202066,1627752,203915,1628021,201599
325,3,1627774,1629633,203943,203952,203894,202066,1627752,203915,1628021,201599
328,3,1627774,1629633,203943,203952,203894,202066,1629066,203915,1628021,201599
339,3,1627774,1629633,203943,1629006,203894,202066,1629066,203915,1628021,201599
360,3,1627774,1629633,203943,1629006,203894,202066,1629066,203915,203925,201599
361,3,1627774,1629633,203943,1629006,203894,202066,1627752,203915,203925,201599
373,4,203943,203894,1629633,1629006,1627774,203925,1628021,201599,202066,203915
388,4,1626157,203894,1629633,1629006,1627774,203925,1628021,201599,202066,203915
389,4,1626157,203894,1626203,1629006,1627774,203925,1628021,201599,202066,203915
398,4,1626157,203894,1626203,1629006,1627774,203925,1628021,201599,202066,1627747
414,4,1626157,203894,1626203,1629006,1627774,203925,1628021,1628386,202066,1627747
415,4,1626157,203894,1626203,1629006,201952,203925,1628021,1628386,202066,1627747
422,4,1626157,203894,1626203,1629006,201952,203925,202681,1628386,202066,1627747
423,4,1626157,203894,1626203,1629006,201952,203925,202681,1628386,1627752,1627747
424,4,1626157,203894,1626203,203496,201952,203925,202681,1628386,1627752,1627747
442,4,1626157,203894,1626203,203496,201952,203915,202681,1628386,1627752,1627747
443,4,1626157,203952,1626203,203496,201952,203915,202681,1628386,1627752,1627747
458,4,1626157,203952,1626203,203496,201952,203925,202681,1628386,1627752,1627747
496,4,1626157,203952,1626203,203496,203943,203925,202681,1628386,1627752,1627747
501,4,1626157,203952,201952,203496,203943,203925,202681,1628386,1627752,1627747
502,4,1626157,203952,201952,203496,1627774,203925,202681,1628386,1627752,1627747
507,5,1626203,203496,1626157,203952,201952,203925,1627752,1628386,1627747,202681
555,5,1626203,203496,1626157,203952,1629006,203925,1627752,1628386,1627747,202681
556,5,1626203,203496,203943,203952,1629006,203925,1627752,1628386,1627747,202681
557,5,1626203,203496,203943,1627774,1629006,203925,1627752,1628386,1627747,202681
