eventorder,period,away.1,away.2,away.3,away.4,away.5,home.1,home.2,home.3,home.4,home.5
1,1,202710,1627884,1628389,1629130,1629134,202711,1626220,203497,204060,1628378
41,1,202710,1627884,1628389,1629130,1629134,202711,1626220,203497,203903,1628378
42,1,202710,1627884,1628389,201609,1629134,202711,1626220,203497,203903,1628378
60,1,202710,203109,1628389,201609,1629134,202711,1626220,203497,203903,1628378
72,1,202710,203109,1628389,201609,1629134,202711,1626220,1627777,203903,1628378
73,1,202710,203109,1628389,201609,1629134,1628396,1626220,1627777,203903,1628378
74,1,202710,203109,1628389,201609,1629134,1628396,1626220,1627777,203903,1626144
75,1,202710,203109,203482,201609,1629134,1628396,1626220,1627777,203903,1626144
82,1,1629130,203109,203482,201609,1629134,1628396,1626220,1627777,203903,1626144
83,1,1629130,203109,203482,201609,2738,1628396,1626220,1627777,203903,1626144
96,1,1629130,203109,203482,201609,2738,1628396,204060,1627777,203903,1626144
105,2,1629130,201609,203109,203482,2738,204060,203903,1627777,1628396,1626144
131,2,1629130,201609,203109,203482,2738,204060,203903,1627777,1628378,1626144
132,2,1629130,201609,203109,203482,2738,204060,203903,1627777,1628378,203497
137,2,1629130,201609,203109,203482,2738,202711,203903,1627777,1628378,203497
138,2,1629130,201609,203109,203482,2738,202711,203903,1626220,1628378,203497
139,2,1629130,201609,203109,1628389,2738,202711,203903,1626220,1628378,203497
149,2,1629130,201609,203109,1628389,202710,202711,203903,1626220,1628378,203497
159,2,1629130,201609,203109,1628389,202710,202711,204060,1626220,1628378,203497
160,2,1629130,1629134,203109,1628389,202710,202711,204060,1626220,1628378,203497
161,2,1627884,1629134,203109,1628389,202710,202711,204060,1626220,1628378,203497
184,2,1627884,1629134,1629130,1628389,202710,202711,204060,1626220,1628378,203497
201,2,1627884,2738,1629130,1628389,202710,202711,204060,1626220,1628378,203497
204,2,1627884,2738,1629134,1628389,202710,202711,204060,1626220,1628378,203497
215,3,202710,1627884,1628389,1629130,1629134,202711,1626220,203497,204060,1628378
245,3,202710,1627884,1628389,201609,1629134,202711,1626220,203497,204060,1628378
272,3,202710,1627884,1628389,201609,1629134,202711,1626220,203497,203903,1628378
281,3,203109,1627884,1628389,201609,1629134,202711,1626220,203497,203903,1628378
287,3,203109,2738,1628389,201609,1629134,202711,1626220,203497,203903,1628378
302,3,203109,2738,1628389,201609,1629134,202711,1626220,1627777,203903,1628378
303,3,203109,2738,1628389,201609,1629134,1626144,1626220,1627777,203903,1628378
304,3,203109,2738,1628389,201609,1629134,1626144,1626220,1627777,203903,1628396
305,3,203109,2738,203482,201609,1629134,1626144,1626220,1627777,203903,1628396
314,3,203109,2738,203482,201609,1629130,1626144,1626220,1627777,203903,1628396
330,4,1629130,201609,203109,203482,2738,204060,203903,1627777,1628396,1626144
350,4,1629130,201609,203109,1628389,2738,204060,203903,1627777,1628396,1626144
359,4,1629130,201609,203109,1628389,2738,204060,203903,1627777,203497,1626144
360,4,1629130,201609,202710,1628389,2738,204060,203903,1627777,203497,1626144
370,4,1629130,201609,202710,1628389,2738,204060,203903,202711,203497,1626144
376,4,1629130,201609,202710,1628389,2738,204060,203903,202711,203497,1628378
381,4,1629130,201609,202710,1628389,2738,204060,1626220,202711,203497,1628378
385,4,1629130,201609,202710,1628389,2738,203903,1626220,202711,203497,1628378
405,4,1629130,201609,202710,203109,2738,203903,1626220,202711,203497,1628378
406,4,1627884,201609,202710,203109,2738,203903,1626220,202711,203497,1628378
411,4,1627884,201609,202710,203109,2738,204060,1626220,202711,203497,1628378
422,4,1628389,201609,202710,203109,2738,204060,1626220,202711,203497,1628378
432,4,1628389,201609,202710,1629130,2738,204060,1626220,202711,203497,1628378
443,4,1628389,201609,203109,1629130,2738,204060,1626220,202711,203497,1628378
444,4,1628389,201609,203109,1629130,1629134,204060,1626220,202711,203497,1628378
445,4,1627884,201609,203109,1629130,1629134,204060,1626220,202711,203497,1628378
